"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"CD27"	63	1.78	0.0744	0.353	"GSE68465"
"ACKR1"	131	1.78	0.0746	0.353	"GSE68465"
"EVI2A"	74	1.78	0.0748	0.353	"GSE68465"
"TYROBP"	114	1.78	0.0751	0.353	"GSE68465"
"IL1B"	28	1.78	0.0751	0.353	"GSE68465"
"STARD8"	34	1.78	0.0754	0.354	"GSE68465"
"RAMP3"	54	1.77	0.0764	0.356	"GSE68465"
"TFPT"	73	1.77	0.0766	0.356	"GSE68465"
"GRN"	77	1.77	0.0771	0.357	"GSE68465"
"NR4A3"	48	1.76	0.0782	0.36	"GSE68465"
"KLF7"	68	1.76	0.0788	0.361	"GSE68465"
"C3AR1"	61	1.75	0.0793	0.362	"GSE68465"
"PECAM1"	90	1.75	0.0795	0.362	"GSE68465"
"CXCR4"	29	1.75	0.0795	0.362	"GSE68465"
"IL3RA"	57	1.75	0.0799	0.363	"GSE68465"
"BID"	112	1.75	0.081	0.365	"GSE68465"
"PTPRN2"	61	1.74	0.0814	0.366	"GSE68465"
"CD19"	36	1.74	0.0816	0.366	"GSE68465"
"PDE4B"	48	1.74	0.0818	0.367	"GSE68465"
"HMGA2"	74	1.74	0.0824	0.368	"GSE68465"
"LMO4"	47	1.73	0.0828	0.368	"GSE68465"
"PIM2"	60	1.73	0.0829	0.368	"GSE68465"
"ADH1A"	36	1.73	0.0832	0.368	"GSE68465"
"PTPRG"	29	1.73	0.0833	0.368	"GSE68465"
"RHOF"	139	1.73	0.0835	0.368	"GSE68465"
"CMKLR1"	42	1.73	0.0835	0.368	"GSE68465"
"BCAR3"	99	1.73	0.0837	0.368	"GSE68465"
"CSF2RB"	36	1.73	0.0837	0.368	"GSE68465"
"PLCG2"	29	1.73	0.0839	0.369	"GSE68465"
"SP140"	31	1.72	0.0854	0.371	"GSE68465"
"CXCR2"	28	1.72	0.0855	0.371	"GSE68465"
"GAP43"	33	1.71	0.0864	0.374	"GSE68465"
"TICAM1"	72	1.71	0.0866	0.374	"GSE68465"
"LIMK1"	104	1.71	0.0869	0.375	"GSE68465"
"FKBP8"	70	1.71	0.0881	0.377	"GSE68465"
"BCL2"	61	1.7	0.0883	0.377	"GSE68465"
"SBNO2"	61	1.7	0.0898	0.38	"GSE68465"
"GIPC1"	53	1.69	0.0905	0.38	"GSE68465"
"PLP2"	87	1.69	0.0912	0.38	"GSE68465"
"GZMB"	67	1.69	0.0914	0.38	"GSE68465"
"SPIB"	35	1.68	0.0921	0.381	"GSE68465"
"EDNRA"	147	1.68	0.0923	0.381	"GSE68465"
"SLA"	26	1.68	0.0926	0.382	"GSE68465"
"L1CAM"	46	1.68	0.0928	0.382	"GSE68465"
"LILRB4"	32	1.68	0.0937	0.385	"GSE68465"
"ENPP1"	38	1.67	0.0943	0.386	"GSE68465"
"BHLHE40"	54	1.66	0.096	0.389	"GSE68465"
"DOK3"	96	1.66	0.0962	0.389	"GSE68465"
"IGSF6"	29	1.66	0.0964	0.39	"GSE68465"
"PFN1"	88	1.66	0.0966	0.39	"GSE68465"
"FPR3"	48	1.66	0.0974	0.392	"GSE68465"
"CXCR5"	38	1.65	0.0986	0.394	"GSE68465"
"ADAP2"	30	1.65	0.0992	0.394	"GSE68465"
"IL2RB"	31	1.65	0.0994	0.394	"GSE68465"
"BRD4"	66	1.65	0.0994	0.394	"GSE68465"
"RELN"	33	1.65	0.0994	0.394	"GSE68465"
"HHEX"	49	1.65	0.0995	0.394	"GSE68465"
"GPX1"	86	1.64	0.1	0.395	"GSE68465"
"CLEC5A"	63	1.64	0.101	0.396	"GSE68465"
"CCR5"	25	1.64	0.101	0.396	"GSE68465"
"P2RY13"	35	1.64	0.102	0.397	"GSE68465"
"CD8A"	31	1.63	0.102	0.397	"GSE68465"
"GUCY1A1"	98	1.63	0.102	0.397	"GSE68465"
"CARHSP1"	70	1.63	0.102	0.397	"GSE68465"
"ARL2"	120	1.63	0.103	0.397	"GSE68465"
"PDGFC"	69	1.63	0.103	0.397	"GSE68465"
"TBX4"	54	1.63	0.103	0.398	"GSE68465"
"CDH2"	96	1.62	0.104	0.402	"GSE68465"
"TBC1D22A"	70	1.62	0.105	0.402	"GSE68465"
"POU2F2"	31	1.62	0.105	0.402	"GSE68465"
"CXCR6"	33	1.62	0.106	0.402	"GSE68465"
"TLR8"	41	1.61	0.107	0.405	"GSE68465"
"GRIN1"	67	1.61	0.108	0.405	"GSE68465"
"SORBS3"	30	1.6	0.109	0.406	"GSE68465"
"CREM"	68	1.6	0.109	0.407	"GSE68465"
"SMPD1"	63	1.6	0.11	0.408	"GSE68465"
"SIGLEC9"	60	1.6	0.11	0.408	"GSE68465"
"MARCO"	40	1.6	0.11	0.408	"GSE68465"
"CCL8"	33	1.6	0.11	0.408	"GSE68465"
"NCK2"	49	1.6	0.111	0.409	"GSE68465"
"DRAP1"	225	1.59	0.112	0.414	"GSE68465"
"CLIC1"	124	1.59	0.112	0.414	"GSE68465"
"RAP2B"	94	1.59	0.112	0.414	"GSE68465"
"PLCE1"	30	1.59	0.113	0.414	"GSE68465"
"ARHGDIA"	86	1.58	0.113	0.414	"GSE68465"
"CD300C"	30	1.58	0.114	0.414	"GSE68465"
"WNT5A"	42	1.58	0.114	0.414	"GSE68465"
"FOSB"	43	1.58	0.114	0.415	"GSE68465"
"PTN"	33	1.58	0.115	0.415	"GSE68465"
"ZNF358"	44	1.57	0.115	0.415	"GSE68465"
"VGLL1"	31	1.57	0.115	0.415	"GSE68465"
"PRKCQ"	35	1.57	0.115	0.415	"GSE68465"
"CCL13"	76	1.57	0.116	0.415	"GSE68465"
"TGFBR3"	68	1.57	0.116	0.416	"GSE68465"
"SLAMF1"	29	1.57	0.116	0.416	"GSE68465"
"MAPKAPK3"	109	1.57	0.116	0.416	"GSE68465"
"PORCN"	34	1.57	0.117	0.416	"GSE68465"
"CCL18"	26	1.57	0.117	0.416	"GSE68465"
"DPF1"	27	1.57	0.117	0.416	"GSE68465"
"GPR183"	64	1.56	0.118	0.417	"GSE68465"
"PNOC"	32	1.56	0.118	0.417	"GSE68465"
"ERCC2"	32	1.56	0.119	0.418	"GSE68465"
"ZBTB32"	102	1.56	0.119	0.418	"GSE68465"
"MRAS"	47	1.56	0.119	0.418	"GSE68465"
"CD79A"	59	1.56	0.12	0.42	"GSE68465"
"MED25"	50	1.55	0.12	0.42	"GSE68465"
"DCBLD2"	35	1.55	0.121	0.42	"GSE68465"
"TCF15"	62	1.55	0.121	0.42	"GSE68465"
"NAB2"	73	1.55	0.121	0.42	"GSE68465"
"VAC14"	66	1.55	0.121	0.42	"GSE68465"
"NR1H2"	49	1.55	0.122	0.421	"GSE68465"
"RIN1"	35	1.54	0.123	0.421	"GSE68465"
"GPR162"	51	1.54	0.123	0.421	"GSE68465"
"GPR65"	32	1.54	0.124	0.424	"GSE68465"
"HOXA1"	32	1.53	0.126	0.426	"GSE68465"
"RAB11B"	54	1.53	0.126	0.426	"GSE68465"
"LCP2"	43	1.53	0.127	0.427	"GSE68465"
"CIITA"	66	1.53	0.127	0.427	"GSE68465"
"ARHGAP33"	134	1.52	0.127	0.427	"GSE68465"
"ADGRL1"	30	1.52	0.128	0.429	"GSE68465"
"CCR10"	40	1.52	0.128	0.429	"GSE68465"
"BAP1"	54	1.52	0.129	0.43	"GSE68465"
"BAMBI"	63	1.52	0.129	0.43	"GSE68465"
"MS4A6A"	84	1.52	0.129	0.431	"GSE68465"
"RIT1"	79	-1.52	0.128	0.429	"GSE68465"
"E2F6"	61	-1.52	0.128	0.428	"GSE68465"
"ZMYM1"	41	-1.52	0.127	0.427	"GSE68465"
"NKRF"	26	-1.53	0.127	0.427	"GSE68465"
"SQSTM1"	89	-1.53	0.127	0.427	"GSE68465"
"PARD3"	57	-1.53	0.127	0.427	"GSE68465"
"IMPA1"	26	-1.53	0.126	0.427	"GSE68465"
"ZNF571"	33	-1.53	0.126	0.427	"GSE68465"
"TRIP4"	40	-1.53	0.126	0.427	"GSE68465"
"IRS2"	140	-1.53	0.126	0.427	"GSE68465"
"NFIB"	68	-1.53	0.125	0.426	"GSE68465"
"ZNF117"	67	-1.53	0.125	0.426	"GSE68465"
"PIP5K1A"	74	-1.54	0.124	0.424	"GSE68465"
"ZNF516"	56	-1.54	0.124	0.424	"GSE68465"
"HSPE1"	167	-1.54	0.124	0.424	"GSE68465"
"HOMER1"	45	-1.54	0.124	0.424	"GSE68465"
"CDH1"	74	-1.54	0.123	0.421	"GSE68465"
"DDX3X"	42	-1.54	0.123	0.421	"GSE68465"
"RHOB"	74	-1.54	0.122	0.421	"GSE68465"
"SMAP1"	40	-1.54	0.122	0.421	"GSE68465"
"RYK"	38	-1.55	0.122	0.421	"GSE68465"
"RABL3"	39	-1.55	0.122	0.42	"GSE68465"
"ZNF24"	49	-1.55	0.122	0.42	"GSE68465"
"LRRFIP1"	33	-1.55	0.121	0.42	"GSE68465"
"TGS1"	25	-1.55	0.121	0.42	"GSE68465"
"INVS"	34	-1.55	0.121	0.42	"GSE68465"
"ZNF432"	27	-1.55	0.121	0.42	"GSE68465"
"IMPA2"	106	-1.55	0.121	0.42	"GSE68465"
"SF3B1"	73	-1.55	0.121	0.42	"GSE68465"
"HNRNPK"	61	-1.55	0.12	0.42	"GSE68465"
"ZNF302"	87	-1.56	0.119	0.418	"GSE68465"
"ATRX"	104	-1.56	0.118	0.417	"GSE68465"
"TRIM13"	33	-1.56	0.118	0.417	"GSE68465"
"TSC1"	56	-1.56	0.118	0.417	"GSE68465"
"CD24"	50	-1.56	0.118	0.417	"GSE68465"
"RCHY1"	76	-1.56	0.118	0.417	"GSE68465"
"GADD45G"	52	-1.57	0.118	0.417	"GSE68465"
"TRIM23"	56	-1.57	0.117	0.417	"GSE68465"
"TRAK1"	94	-1.57	0.117	0.416	"GSE68465"
"DNMBP"	59	-1.57	0.117	0.416	"GSE68465"
"C1D"	155	-1.57	0.116	0.416	"GSE68465"
"ZNF223"	55	-1.57	0.116	0.415	"GSE68465"
"ZBTB1"	98	-1.57	0.115	0.415	"GSE68465"
"MTF2"	87	-1.58	0.115	0.415	"GSE68465"
"ATF1"	90	-1.58	0.115	0.415	"GSE68465"
"ZNF721"	136	-1.58	0.115	0.415	"GSE68465"
"GTF2H5"	53	-1.58	0.114	0.415	"GSE68465"
"NKX2-1"	317	-1.58	0.114	0.415	"GSE68465"
"ADNP"	54	-1.58	0.114	0.414	"GSE68465"
"MORC2"	80	-1.58	0.113	0.414	"GSE68465"
"CAND1"	83	-1.58	0.113	0.414	"GSE68465"
"KDM6A"	37	-1.58	0.113	0.414	"GSE68465"
"YY1AP1"	77	-1.58	0.113	0.414	"GSE68465"
"ELF2"	54	-1.59	0.113	0.414	"GSE68465"
"SRPK2"	54	-1.59	0.112	0.413	"GSE68465"
"CEBPZ"	40	-1.59	0.111	0.411	"GSE68465"
"CBLC"	72	-1.6	0.11	0.408	"GSE68465"
"FOXA1"	47	-1.6	0.109	0.407	"GSE68465"
"RFC1"	32	-1.6	0.109	0.407	"GSE68465"
"ATXN3"	26	-1.6	0.109	0.407	"GSE68465"
"PRKDC"	80	-1.6	0.109	0.406	"GSE68465"
"CDK12"	55	-1.6	0.109	0.406	"GSE68465"
"ALMS1"	130	-1.61	0.108	0.406	"GSE68465"
"ZC3H13"	66	-1.61	0.108	0.406	"GSE68465"
"ZFR"	77	-1.61	0.108	0.405	"GSE68465"
"UNC50"	42	-1.61	0.107	0.405	"GSE68465"
"AGK"	32	-1.61	0.107	0.405	"GSE68465"
"AFF1"	63	-1.62	0.106	0.402	"GSE68465"
"ZDHHC17"	89	-1.62	0.106	0.402	"GSE68465"
"MAP4K3"	121	-1.62	0.106	0.402	"GSE68465"
"STAMBP"	46	-1.62	0.106	0.402	"GSE68465"
"ZNF451"	50	-1.62	0.106	0.402	"GSE68465"
"RAB33B"	37	-1.62	0.106	0.402	"GSE68465"
"ZMYM2"	44	-1.62	0.106	0.402	"GSE68465"
"BCLAF1"	150	-1.62	0.105	0.402	"GSE68465"
"CNOT8"	47	-1.62	0.105	0.402	"GSE68465"
"ARFGAP3"	34	-1.62	0.105	0.402	"GSE68465"
"FBXW4"	90	-1.62	0.105	0.402	"GSE68465"
"TPD52L1"	56	-1.62	0.104	0.402	"GSE68465"
"CNOT4"	36	-1.63	0.104	0.399	"GSE68465"
"PHF20"	29	-1.63	0.104	0.399	"GSE68465"
"HIRA"	53	-1.63	0.102	0.397	"GSE68465"
"TSFM"	28	-1.64	0.102	0.397	"GSE68465"
"BRD7"	68	-1.64	0.102	0.397	"GSE68465"
"USP33"	74	-1.64	0.102	0.397	"GSE68465"
"ZNF544"	30	-1.64	0.102	0.397	"GSE68465"
"MAK"	101	-1.64	0.101	0.396	"GSE68465"
"SUB1"	38	-1.64	0.101	0.396	"GSE68465"
"CD164"	64	-1.64	0.101	0.396	"GSE68465"
"TFAM"	147	-1.64	0.1	0.395	"GSE68465"
"MAGI1"	157	-1.65	0.0998	0.394	"GSE68465"
"USP8"	87	-1.65	0.0996	0.394	"GSE68465"
"ENY2"	45	-1.65	0.0995	0.394	"GSE68465"
"RAP1GAP2"	55	-1.65	0.099	0.394	"GSE68465"
"ULK2"	50	-1.65	0.0984	0.394	"GSE68465"
"CHD1"	38	-1.65	0.098	0.392	"GSE68465"
"NCSTN"	88	-1.66	0.0979	0.392	"GSE68465"
"ZNF148"	41	-1.66	0.0978	0.392	"GSE68465"
"PSEN1"	47	-1.66	0.0977	0.392	"GSE68465"
"MORF4L2"	29	-1.66	0.0973	0.392	"GSE68465"
"TRIM33"	72	-1.66	0.0968	0.39	"GSE68465"
"PRDX3"	94	-1.66	0.0961	0.389	"GSE68465"
"ATF2"	81	-1.67	0.0957	0.389	"GSE68465"
"MSH3"	30	-1.67	0.0952	0.387	"GSE68465"
"ZKSCAN1"	30	-1.67	0.0949	0.387	"GSE68465"
"NACA"	28	-1.67	0.0946	0.386	"GSE68465"
"ARHGEF5"	73	-1.67	0.0945	0.386	"GSE68465"
"COPS5"	97	-1.67	0.0945	0.386	"GSE68465"
"RHEB"	64	-1.67	0.0943	0.386	"GSE68465"
"PDE4D"	131	-1.68	0.0937	0.385	"GSE68465"
"MED7"	50	-1.68	0.0936	0.385	"GSE68465"
"PPP2CA"	90	-1.68	0.0936	0.385	"GSE68465"
"ZXDC"	77	-1.68	0.0922	0.381	"GSE68465"
"NR2C1"	60	-1.68	0.0921	0.381	"GSE68465"
"CDK7"	57	-1.69	0.0918	0.381	"GSE68465"
"GTF2I"	94	-1.69	0.0915	0.38	"GSE68465"
"MTDH"	63	-1.69	0.0911	0.38	"GSE68465"
"USP9X"	44	-1.69	0.0911	0.38	"GSE68465"
"ATP2A2"	76	-1.69	0.0911	0.38	"GSE68465"
"TLK1"	68	-1.69	0.091	0.38	"GSE68465"
"PAWR"	49	-1.69	0.0909	0.38	"GSE68465"
"EWSR1"	31	-1.69	0.0908	0.38	"GSE68465"
"ZNF710"	128	-1.69	0.0907	0.38	"GSE68465"
"HSPD1"	154	-1.69	0.0904	0.38	"GSE68465"
"RBPMS"	69	-1.69	0.0904	0.38	"GSE68465"
"TRIM24"	34	-1.7	0.09	0.38	"GSE68465"
"ZNF124"	73	-1.7	0.0897	0.38	"GSE68465"
"HTATIP2"	75	-1.7	0.0896	0.38	"GSE68465"
"ZCCHC2"	31	-1.7	0.089	0.378	"GSE68465"
"RABGAP1"	43	-1.7	0.0887	0.377	"GSE68465"
"SOS2"	74	-1.7	0.0886	0.377	"GSE68465"
"ZNF23"	41	-1.7	0.0884	0.377	"GSE68465"
"RAB15"	61	-1.71	0.0878	0.376	"GSE68465"
"TMEM9B"	163	-1.71	0.0878	0.376	"GSE68465"
"SCRIB"	87	-1.71	0.0876	0.376	"GSE68465"
"TAF2"	51	-1.71	0.0872	0.375	"GSE68465"
"TCF7L2"	36	-1.71	0.0872	0.375	"GSE68465"
"PLXNB1"	113	-1.71	0.0865	0.374	"GSE68465"
"FBXW11"	46	-1.72	0.0859	0.372	"GSE68465"
"FANCL"	65	-1.72	0.0858	0.372	"GSE68465"
"NAE1"	143	-1.72	0.085	0.37	"GSE68465"
"KIF5B"	47	-1.72	0.0849	0.37	"GSE68465"
"CBX3"	197	-1.72	0.0845	0.369	"GSE68465"
"NAA16"	55	-1.72	0.0845	0.369	"GSE68465"
"EGF"	31	-1.73	0.0844	0.369	"GSE68465"
"BPTF"	90	-1.73	0.0842	0.369	"GSE68465"
"GMFB"	99	-1.73	0.084	0.369	"GSE68465"
"PTPRK"	32	-1.73	0.0837	0.368	"GSE68465"
"HSF2"	61	-1.73	0.0833	0.368	"GSE68465"
"FH"	132	-1.73	0.083	0.368	"GSE68465"
"KIF13B"	92	-1.73	0.0829	0.368	"GSE68465"
"TBC1D8B"	78	-1.74	0.0826	0.368	"GSE68465"
"BTF3"	59	-1.74	0.0812	0.365	"GSE68465"
"RPS6KB1"	65	-1.74	0.081	0.365	"GSE68465"
"AIFM1"	144	-1.75	0.0809	0.365	"GSE68465"
"ARL1"	93	-1.75	0.0806	0.365	"GSE68465"
"GNA14"	75	-1.75	0.0802	0.363	"GSE68465"
"ZNF292"	27	-1.75	0.0801	0.363	"GSE68465"
"ZBTB11"	141	-1.75	0.0799	0.363	"GSE68465"
"ZNF692"	93	-1.75	0.0794	0.362	"GSE68465"
"RAB11A"	60	-1.76	0.0791	0.362	"GSE68465"
"CELSR1"	86	-1.76	0.0786	0.361	"GSE68465"
"ERBB2"	140	-1.76	0.078	0.359	"GSE68465"
"ZNF518A"	59	-1.76	0.0776	0.358	"GSE68465"
"YY1"	38	-1.77	0.0775	0.358	"GSE68465"
"GPRC5C"	103	-1.77	0.0771	0.357	"GSE68465"
"RPL7"	42	-1.77	0.077	0.357	"GSE68465"
"ZNF273"	36	-1.77	0.0769	0.357	"GSE68465"
"MUC1"	129	-1.77	0.0765	0.356	"GSE68465"
"EIF2AK3"	79	-1.77	0.076	0.355	"GSE68465"
"DDAH1"	145	-1.78	0.0759	0.355	"GSE68465"
"SLTM"	151	-1.78	0.0757	0.355	"GSE68465"
"TAF1D"	51	-1.78	0.0753	0.354	"GSE68465"
"BAZ2B"	140	-1.78	0.0751	0.353	"GSE68465"
"PRKCI"	26	-1.78	0.0748	0.353	"GSE68465"
"ESF1"	46	-1.78	0.0745	0.353	"GSE68465"
"CHD7"	60	-1.78	0.0744	0.353	"GSE68465"
"ZNF7"	29	-1.79	0.0742	0.353	"GSE68465"
"SETD3"	31	-1.79	0.0734	0.351	"GSE68465"
"SDHA"	50	-1.79	0.0732	0.351	"GSE68465"
"ERBIN"	73	-1.79	0.0729	0.351	"GSE68465"
"PAK6"	108	-1.79	0.0729	0.351	"GSE68465"
"JADE1"	80	-1.8	0.0725	0.351	"GSE68465"
"ELF5"	56	-1.8	0.0723	0.351	"GSE68465"
"ZC3H7B"	41	-1.8	0.0722	0.351	"GSE68465"
"PPP2R5A"	135	-1.8	0.0719	0.35	"GSE68465"
"GRB7"	46	-1.8	0.0713	0.349	"GSE68465"
"HSP90AA1"	84	-1.8	0.0713	0.349	"GSE68465"
"RALGAPB"	44	-1.81	0.0706	0.348	"GSE68465"
"XPO1"	164	-1.81	0.0703	0.347	"GSE68465"
"RBBP4"	57	-1.81	0.0702	0.347	"GSE68465"
"TBC1D8"	101	-1.81	0.0702	0.347	"GSE68465"
"MNAT1"	60	-1.81	0.07	0.347	"GSE68465"
"HNRNPDL"	92	-1.81	0.0697	0.347	"GSE68465"
"ZNF146"	81	-1.82	0.0693	0.346	"GSE68465"
"ZNF606"	42	-1.82	0.0689	0.345	"GSE68465"
"GPHN"	57	-1.82	0.0689	0.345	"GSE68465"
"CERS2"	97	-1.82	0.0687	0.345	"GSE68465"
"PRKAR2A"	81	-1.82	0.0686	0.345	"GSE68465"
"CEP290"	25	-1.82	0.0682	0.345	"GSE68465"
"MED17"	44	-1.82	0.0681	0.345	"GSE68465"
"E2F5"	56	-1.83	0.0675	0.343	"GSE68465"
"LRPPRC"	193	-1.83	0.0672	0.343	"GSE68465"
"CSNK1G3"	57	-1.83	0.0669	0.343	"GSE68465"
"NAA15"	47	-1.84	0.066	0.34	"GSE68465"
"PLEKHB1"	82	-1.84	0.066	0.34	"GSE68465"
"APC"	130	-1.84	0.0658	0.34	"GSE68465"
"SFPQ"	152	-1.84	0.0657	0.34	"GSE68465"
"STAG2"	98	-1.84	0.0655	0.34	"GSE68465"
"TBL1XR1"	75	-1.84	0.0655	0.34	"GSE68465"
"FLCN"	28	-1.85	0.0649	0.339	"GSE68465"
"RGS7"	35	-1.85	0.0649	0.339	"GSE68465"
"FBXO11"	139	-1.85	0.0648	0.339	"GSE68465"
"PKN2"	45	-1.85	0.0643	0.338	"GSE68465"
"ZNF32"	42	-1.85	0.0641	0.337	"GSE68465"
"CREBBP"	52	-1.85	0.0637	0.336	"GSE68465"
"SETDB1"	94	-1.86	0.0633	0.334	"GSE68465"
"NFX1"	28	-1.86	0.0626	0.333	"GSE68465"
"ZCCHC10"	112	-1.86	0.0624	0.332	"GSE68465"
"PALB2"	43	-1.87	0.0622	0.331	"GSE68465"
"HMGXB4"	35	-1.87	0.062	0.331	"GSE68465"
"PRKAR1A"	70	-1.87	0.0617	0.33	"GSE68465"
"PCGF3"	38	-1.87	0.0615	0.33	"GSE68465"
"DAP3"	108	-1.87	0.0613	0.33	"GSE68465"
"TAF7"	74	-1.87	0.061	0.329	"GSE68465"
"CUL3"	78	-1.87	0.0609	0.329	"GSE68465"
"ZNF189"	41	-1.88	0.0602	0.327	"GSE68465"
"PDK4"	53	-1.89	0.0593	0.325	"GSE68465"
"ZMYM4"	107	-1.89	0.0592	0.325	"GSE68465"
"CSNK1A1"	45	-1.89	0.0589	0.325	"GSE68465"
"IDE"	69	-1.89	0.0587	0.325	"GSE68465"
"SIRT1"	44	-1.89	0.0585	0.324	"GSE68465"
"ARFIP2"	44	-1.9	0.058	0.322	"GSE68465"
"RAD50"	118	-1.9	0.0578	0.322	"GSE68465"
"PTPN11"	82	-1.9	0.0575	0.321	"GSE68465"
"TRAPPC2"	25	-1.9	0.0572	0.321	"GSE68465"
"PATZ1"	110	-1.91	0.0562	0.317	"GSE68465"
"ELK4"	44	-1.92	0.0555	0.314	"GSE68465"
"CLDN3"	112	-1.92	0.0551	0.313	"GSE68465"
"CHMP5"	74	-1.92	0.0545	0.31	"GSE68465"
"SIPA1L3"	45	-1.92	0.0544	0.31	"GSE68465"
"GSPT1"	72	-1.93	0.054	0.308	"GSE68465"
"BAZ1A"	47	-1.93	0.0537	0.308	"GSE68465"
"HTATSF1"	73	-1.94	0.0529	0.304	"GSE68465"
"ARFGEF2"	53	-1.94	0.0529	0.304	"GSE68465"
"PNN"	87	-1.94	0.0526	0.304	"GSE68465"
"LIMD1"	48	-1.94	0.0525	0.304	"GSE68465"
"ATM"	42	-1.94	0.0519	0.302	"GSE68465"
"ZNF202"	53	-1.94	0.0518	0.302	"GSE68465"
"EDRF1"	71	-1.95	0.0516	0.302	"GSE68465"
"ZBED4"	32	-1.95	0.0515	0.302	"GSE68465"
"SORL1"	71	-1.95	0.0515	0.302	"GSE68465"
"BRD8"	45	-1.95	0.051	0.301	"GSE68465"
"ZNF330"	37	-1.96	0.0501	0.297	"GSE68465"
"CCT6B"	59	-1.96	0.05	0.297	"GSE68465"
"MEIS3P1"	75	-1.96	0.0498	0.297	"GSE68465"
"KIDINS220"	76	-1.96	0.0498	0.297	"GSE68465"
"ZCCHC8"	49	-1.97	0.0494	0.296	"GSE68465"
"G3BP2"	79	-1.97	0.0492	0.296	"GSE68465"
"MED23"	48	-1.97	0.049	0.295	"GSE68465"
"POGK"	68	-1.97	0.0487	0.295	"GSE68465"
"IDH1"	60	-1.97	0.0483	0.293	"GSE68465"
"KDM2A"	28	-1.98	0.0478	0.292	"GSE68465"
"KDM3B"	29	-1.98	0.0476	0.291	"GSE68465"
"BRAP"	72	-1.99	0.0468	0.288	"GSE68465"
"TNFSF15"	67	-1.99	0.0467	0.288	"GSE68465"
"ADGRA3"	29	-1.99	0.0465	0.287	"GSE68465"
"SNX13"	56	-1.99	0.0464	0.287	"GSE68465"
"ELL2"	74	-1.99	0.0464	0.287	"GSE68465"
"ZNF281"	28	-1.99	0.0461	0.286	"GSE68465"
"MCF2L"	128	-2	0.0459	0.286	"GSE68465"
"GRB14"	59	-2	0.0458	0.286	"GSE68465"
"FOXJ3"	56	-2	0.0456	0.285	"GSE68465"
"GGCT"	54	-2	0.0455	0.285	"GSE68465"
"TCERG1"	173	-2	0.0454	0.285	"GSE68465"
"STRN3"	92	-2.01	0.0449	0.282	"GSE68465"
"FUBP3"	47	-2.01	0.0443	0.281	"GSE68465"
"SP3"	63	-2.02	0.0437	0.278	"GSE68465"
"RB1CC1"	62	-2.02	0.0436	0.278	"GSE68465"
"PRSS8"	156	-2.02	0.0431	0.276	"GSE68465"
"MAP3K9"	69	-2.02	0.043	0.276	"GSE68465"
"ZNF160"	111	-2.02	0.0429	0.276	"GSE68465"
"RBM39"	101	-2.03	0.0427	0.276	"GSE68465"
"ZNF337"	66	-2.03	0.0423	0.275	"GSE68465"
"GULP1"	29	-2.03	0.042	0.274	"GSE68465"
"CREBZF"	88	-2.05	0.0407	0.268	"GSE68465"
"ATP8B1"	60	-2.05	0.0405	0.267	"GSE68465"
"ADCY6"	80	-2.05	0.0405	0.267	"GSE68465"
"HSPA5"	48	-2.05	0.04	0.267	"GSE68465"
"TUSC3"	47	-2.05	0.0399	0.267	"GSE68465"
"ZNF277"	52	-2.06	0.0398	0.267	"GSE68465"
"ZNF84"	29	-2.06	0.0393	0.265	"GSE68465"
"RREB1"	45	-2.06	0.0393	0.265	"GSE68465"
"AKAP9"	66	-2.06	0.0392	0.265	"GSE68465"
"VAPA"	73	-2.06	0.039	0.265	"GSE68465"
"MED13"	39	-2.06	0.039	0.265	"GSE68465"
"ZFAND5"	50	-2.07	0.0388	0.265	"GSE68465"
"POLR2K"	52	-2.07	0.0385	0.265	"GSE68465"
"RANBP2"	203	-2.08	0.0379	0.262	"GSE68465"
"MAPK13"	84	-2.08	0.0373	0.261	"GSE68465"
"SAV1"	29	-2.09	0.0367	0.258	"GSE68465"
"PPM1A"	49	-2.09	0.0363	0.256	"GSE68465"
"RAB5B"	47	-2.09	0.0363	0.256	"GSE68465"
"RAP1GAP"	131	-2.09	0.0362	0.256	"GSE68465"
"HACD3"	76	-2.1	0.0357	0.254	"GSE68465"
"ZNF611"	111	-2.11	0.035	0.252	"GSE68465"
"ARHGAP26"	76	-2.11	0.035	0.252	"GSE68465"
"MCTP2"	57	-2.11	0.035	0.252	"GSE68465"
"FZD3"	81	-2.11	0.035	0.252	"GSE68465"
"TSPAN6"	44	-2.11	0.0347	0.252	"GSE68465"
"EPS8"	80	-2.11	0.0346	0.252	"GSE68465"
"RAB17"	113	-2.12	0.034	0.249	"GSE68465"
"RPS6KA3"	29	-2.12	0.034	0.249	"GSE68465"
"TAF9B"	65	-2.13	0.0336	0.247	"GSE68465"
"PER2"	64	-2.13	0.0331	0.244	"GSE68465"
"MAP3K2"	62	-2.13	0.0329	0.244	"GSE68465"
"ZNF75D"	61	-2.14	0.0327	0.244	"GSE68465"
"WWC1"	62	-2.15	0.0318	0.242	"GSE68465"
"ZNF665"	38	-2.16	0.031	0.239	"GSE68465"
"GTF2H3"	29	-2.16	0.0308	0.238	"GSE68465"
"TARBP1"	33	-2.17	0.03	0.233	"GSE68465"
"ZNF195"	27	-2.18	0.0294	0.231	"GSE68465"
"GPBP1L1"	43	-2.18	0.0293	0.23	"GSE68465"
"YAP1"	46	-2.18	0.0291	0.229	"GSE68465"
"HIPK3"	105	-2.18	0.029	0.229	"GSE68465"
