"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"CDC5L"	44	-1.64	0.101	0.507	"GSE68465"
"ZNHIT3"	126	-1.64	0.1	0.505	"GSE68465"
"RGL2"	93	-1.64	0.1	0.505	"GSE68465"
"BCKDK"	127	-1.65	0.0997	0.505	"GSE68465"
"SOX13"	78	-1.65	0.0994	0.505	"GSE68465"
"MYB"	44	-1.65	0.0991	0.505	"GSE68465"
"HIC2"	78	-1.65	0.0989	0.505	"GSE68465"
"SLC30A9"	61	-1.65	0.0984	0.505	"GSE68465"
"HNRNPAB"	83	-1.65	0.0981	0.504	"GSE68465"
"INSIG1"	44	-1.66	0.0979	0.504	"GSE68465"
"HELZ"	36	-1.66	0.0976	0.504	"GSE68465"
"POLR2K"	52	-1.66	0.0969	0.502	"GSE68465"
"GLRX2"	91	-1.66	0.0968	0.502	"GSE68465"
"HSP90AB1"	102	-1.66	0.0968	0.502	"GSE68465"
"PRKAR2B"	31	-1.66	0.0967	0.502	"GSE68465"
"TBC1D16"	66	-1.66	0.0966	0.502	"GSE68465"
"STAG2"	98	-1.66	0.096	0.501	"GSE68465"
"CCR9"	75	-1.67	0.0949	0.497	"GSE68465"
"SALL2"	148	-1.67	0.0947	0.497	"GSE68465"
"DDX1"	125	-1.67	0.0947	0.497	"GSE68465"
"PHF2"	69	-1.67	0.0946	0.497	"GSE68465"
"U2AF1"	48	-1.68	0.0937	0.497	"GSE68465"
"UBR5"	88	-1.68	0.0933	0.496	"GSE68465"
"PI4KA"	61	-1.68	0.0933	0.496	"GSE68465"
"LZTFL1"	60	-1.68	0.0926	0.494	"GSE68465"
"KHDRBS1"	86	-1.68	0.0926	0.494	"GSE68465"
"SOX3"	43	-1.68	0.0922	0.493	"GSE68465"
"FGFR3"	63	-1.68	0.092	0.493	"GSE68465"
"PIAS3"	35	-1.69	0.0916	0.493	"GSE68465"
"EWSR1"	31	-1.7	0.0898	0.486	"GSE68465"
"RAB40B"	109	-1.7	0.089	0.483	"GSE68465"
"ZDHHC4"	158	-1.71	0.0877	0.478	"GSE68465"
"CNOT4"	36	-1.71	0.0874	0.477	"GSE68465"
"MLST8"	168	-1.71	0.0872	0.477	"GSE68465"
"RERE"	98	-1.71	0.0871	0.477	"GSE68465"
"PRMT7"	54	-1.71	0.0868	0.477	"GSE68465"
"PMF1"	129	-1.71	0.0865	0.476	"GSE68465"
"CERS2"	97	-1.72	0.0863	0.476	"GSE68465"
"ELP3"	53	-1.72	0.0855	0.475	"GSE68465"
"TFAP2C"	73	-1.72	0.085	0.474	"GSE68465"
"TERF2"	91	-1.73	0.0845	0.473	"GSE68465"
"PIDD1"	121	-1.73	0.0845	0.473	"GSE68465"
"RREB1"	45	-1.73	0.0843	0.473	"GSE68465"
"CGA"	79	-1.73	0.0837	0.472	"GSE68465"
"MED9"	37	-1.73	0.0836	0.472	"GSE68465"
"DFFA"	97	-1.73	0.0835	0.472	"GSE68465"
"CELSR2"	74	-1.73	0.0835	0.472	"GSE68465"
"ATIC"	123	-1.73	0.0833	0.472	"GSE68465"
"DCLK1"	31	-1.73	0.0831	0.472	"GSE68465"
"ARFGAP2"	136	-1.73	0.0831	0.472	"GSE68465"
"PPP2CA"	90	-1.74	0.0826	0.472	"GSE68465"
"RAB13"	41	-1.74	0.0816	0.469	"GSE68465"
"PEX11B"	102	-1.74	0.0816	0.469	"GSE68465"
"DCAF6"	105	-1.74	0.0815	0.469	"GSE68465"
"HMGXB4"	35	-1.74	0.0813	0.469	"GSE68465"
"MED20"	51	-1.74	0.0811	0.469	"GSE68465"
"RPS6KA3"	29	-1.75	0.0808	0.469	"GSE68465"
"CDYL"	26	-1.75	0.0807	0.469	"GSE68465"
"TCEA2"	84	-1.75	0.0806	0.469	"GSE68465"
"DNAJB6"	28	-1.75	0.0804	0.469	"GSE68465"
"ZNF248"	33	-1.75	0.0801	0.469	"GSE68465"
"CUX1"	60	-1.76	0.0776	0.459	"GSE68465"
"PTPRK"	32	-1.77	0.0769	0.457	"GSE68465"
"RAP1GAP2"	55	-1.77	0.0766	0.456	"GSE68465"
"NPM1"	135	-1.77	0.0763	0.456	"GSE68465"
"PRDX3"	94	-1.77	0.0761	0.456	"GSE68465"
"WWOX"	57	-1.77	0.0759	0.456	"GSE68465"
"PGRMC2"	38	-1.78	0.0752	0.454	"GSE68465"
"TUSC3"	47	-1.78	0.0752	0.454	"GSE68465"
"WDR77"	57	-1.78	0.0751	0.454	"GSE68465"
"TLK2"	45	-1.78	0.0746	0.452	"GSE68465"
"RALGAPA1"	71	-1.79	0.0731	0.447	"GSE68465"
"LGR5"	29	-1.79	0.073	0.447	"GSE68465"
"TBL1X"	45	-1.8	0.0726	0.447	"GSE68465"
"ESF1"	46	-1.8	0.0725	0.447	"GSE68465"
"TCERG1"	173	-1.8	0.0721	0.446	"GSE68465"
"RPL6"	86	-1.8	0.0718	0.446	"GSE68465"
"ZBTB10"	54	-1.8	0.0712	0.446	"GSE68465"
"TSG101"	84	-1.81	0.0708	0.445	"GSE68465"
"FOXA1"	47	-1.81	0.0708	0.445	"GSE68465"
"YY1AP1"	77	-1.81	0.0708	0.445	"GSE68465"
"MTA1"	68	-1.81	0.0707	0.445	"GSE68465"
"ZKSCAN5"	32	-1.81	0.0705	0.445	"GSE68465"
"HSPD1"	154	-1.81	0.0703	0.445	"GSE68465"
"FRAT2"	113	-1.81	0.0702	0.445	"GSE68465"
"ZNF692"	93	-1.81	0.0696	0.445	"GSE68465"
"RPS6KB1"	65	-1.82	0.0684	0.441	"GSE68465"
"TFCP2"	91	-1.82	0.0682	0.441	"GSE68465"
"CHKA"	126	-1.82	0.0681	0.441	"GSE68465"
"ZNF672"	66	-1.83	0.0679	0.441	"GSE68465"
"HMGN2"	77	-1.83	0.0677	0.44	"GSE68465"
"MORF4L2"	29	-1.83	0.0677	0.44	"GSE68465"
"PLCXD1"	37	-1.83	0.0666	0.437	"GSE68465"
"ACIN1"	44	-1.83	0.0665	0.437	"GSE68465"
"SRPK2"	54	-1.84	0.0662	0.437	"GSE68465"
"LANCL1"	48	-1.84	0.0662	0.437	"GSE68465"
"RAD50"	118	-1.84	0.0657	0.437	"GSE68465"
"CLTC"	63	-1.84	0.0652	0.435	"GSE68465"
"EGLN1"	91	-1.85	0.065	0.435	"GSE68465"
"NOC2L"	131	-1.86	0.0635	0.429	"GSE68465"
"ADNP"	54	-1.86	0.0635	0.429	"GSE68465"
"ADCY1"	41	-1.86	0.0633	0.429	"GSE68465"
"HSPE1"	167	-1.86	0.0633	0.429	"GSE68465"
"HMGN1"	45	-1.86	0.0626	0.428	"GSE68465"
"GOLPH3"	42	-1.87	0.062	0.426	"GSE68465"
"POLR3K"	196	-1.88	0.0607	0.42	"GSE68465"
"CREBBP"	52	-1.88	0.0597	0.416	"GSE68465"
"ETV5"	55	-1.89	0.0594	0.415	"GSE68465"
"SDHA"	50	-1.89	0.0593	0.415	"GSE68465"
"ASXL1"	66	-1.89	0.059	0.415	"GSE68465"
"CHD7"	60	-1.89	0.0589	0.415	"GSE68465"
"RGS17"	74	-1.89	0.0587	0.415	"GSE68465"
"TULP4"	48	-1.89	0.0585	0.415	"GSE68465"
"HINT1"	83	-1.89	0.0584	0.415	"GSE68465"
"PPIE"	90	-1.9	0.058	0.415	"GSE68465"
"RHOT1"	99	-1.9	0.0575	0.413	"GSE68465"
"NONO"	88	-1.91	0.0563	0.407	"GSE68465"
"TAF11"	60	-1.91	0.0561	0.406	"GSE68465"
"RAD21"	79	-1.91	0.0556	0.404	"GSE68465"
"ZNF232"	39	-1.92	0.0555	0.403	"GSE68465"
"RLF"	25	-1.92	0.0553	0.403	"GSE68465"
"TOM1L1"	73	-1.92	0.0552	0.403	"GSE68465"
"RBM10"	79	-1.92	0.0552	0.403	"GSE68465"
"IMPA2"	106	-1.92	0.0552	0.403	"GSE68465"
"NFE2"	52	-1.92	0.0551	0.403	"GSE68465"
"CRKL"	96	-1.92	0.055	0.403	"GSE68465"
"NANOG"	103	-1.93	0.054	0.403	"GSE68465"
"RPL22"	63	-1.93	0.054	0.403	"GSE68465"
"SUB1"	38	-1.93	0.0535	0.403	"GSE68465"
"PEX14"	58	-1.93	0.0534	0.403	"GSE68465"
"ZNF212"	48	-1.93	0.0532	0.403	"GSE68465"
"ZKSCAN1"	30	-1.94	0.0524	0.4	"GSE68465"
"PTCH1"	73	-1.94	0.0519	0.4	"GSE68465"
"RHEB"	64	-1.94	0.0519	0.4	"GSE68465"
"KAT7"	51	-1.95	0.0517	0.4	"GSE68465"
"CCT6B"	59	-1.95	0.0515	0.4	"GSE68465"
"SLC12A2"	58	-1.96	0.0503	0.395	"GSE68465"
"STK25"	77	-1.96	0.0503	0.395	"GSE68465"
"PTK2"	53	-1.96	0.0502	0.395	"GSE68465"
"SRPK1"	40	-1.97	0.0492	0.391	"GSE68465"
"PRKDC"	80	-1.97	0.0486	0.388	"GSE68465"
"SORT1"	58	-1.97	0.0484	0.388	"GSE68465"
"TFB1M"	43	-1.98	0.0477	0.386	"GSE68465"
"ANKZF1"	36	-1.98	0.0472	0.386	"GSE68465"
"RAD1"	48	-1.98	0.0472	0.386	"GSE68465"
"AIMP1"	68	-1.99	0.0467	0.385	"GSE68465"
"SALL1"	32	-1.99	0.0462	0.383	"GSE68465"
"ZNF764"	93	-2	0.046	0.382	"GSE68465"
"TRRAP"	75	-2	0.0458	0.382	"GSE68465"
"GTF2IRD1"	47	-2	0.0458	0.382	"GSE68465"
"VPS72"	127	-2	0.045	0.378	"GSE68465"
"HSBP1"	61	-2.01	0.0444	0.375	"GSE68465"
"E2F6"	61	-2.01	0.0442	0.374	"GSE68465"
"CDK7"	57	-2.02	0.0434	0.37	"GSE68465"
"ASF1A"	90	-2.02	0.0434	0.37	"GSE68465"
"FANCF"	43	-2.02	0.0434	0.37	"GSE68465"
"LGR4"	34	-2.02	0.0432	0.37	"GSE68465"
"ZC3H14"	50	-2.02	0.0429	0.37	"GSE68465"
"RAD17"	88	-2.03	0.0428	0.37	"GSE68465"
"NELFCD"	85	-2.03	0.0424	0.37	"GSE68465"
"PEG10"	69	-2.03	0.0421	0.368	"GSE68465"
"UBB"	54	-2.04	0.0418	0.366	"GSE68465"
"SETDB1"	94	-2.04	0.0414	0.364	"GSE68465"
"SMARCD2"	71	-2.04	0.0413	0.364	"GSE68465"
"TAF9B"	65	-2.04	0.0412	0.364	"GSE68465"
"CLDN3"	112	-2.04	0.0411	0.364	"GSE68465"
"MNAT1"	60	-2.06	0.0397	0.355	"GSE68465"
"RFC1"	32	-2.06	0.0395	0.354	"GSE68465"
"HDAC1"	36	-2.06	0.0395	0.354	"GSE68465"
"MEAF6"	107	-2.06	0.039	0.352	"GSE68465"
"LRPPRC"	193	-2.07	0.0389	0.352	"GSE68465"
"ETV4"	39	-2.07	0.0386	0.351	"GSE68465"
"RAB17"	113	-2.07	0.0382	0.349	"GSE68465"
"MORC2"	80	-2.08	0.0377	0.345	"GSE68465"
"ZNF277"	52	-2.08	0.0376	0.345	"GSE68465"
"XRCC6"	127	-2.08	0.0374	0.345	"GSE68465"
"CNOT6"	28	-2.09	0.037	0.343	"GSE68465"
"HIRA"	53	-2.09	0.0369	0.343	"GSE68465"
"NFYC"	112	-2.09	0.0367	0.343	"GSE68465"
"CDC73"	60	-2.09	0.0363	0.343	"GSE68465"
"PHF20"	29	-2.09	0.0363	0.343	"GSE68465"
"PATZ1"	110	-2.1	0.0361	0.343	"GSE68465"
"BTF3"	59	-2.1	0.0356	0.341	"GSE68465"
"POLR3C"	49	-2.11	0.0349	0.335	"GSE68465"
"KCNH2"	48	-2.11	0.0348	0.335	"GSE68465"
"NAE1"	143	-2.12	0.0342	0.333	"GSE68465"
"GTF2H5"	53	-2.12	0.034	0.333	"GSE68465"
"MAML1"	49	-2.12	0.0339	0.333	"GSE68465"
"HTATSF1"	73	-2.12	0.0337	0.332	"GSE68465"
"BMPR1A"	39	-2.13	0.033	0.328	"GSE68465"
"YAP1"	46	-2.14	0.0327	0.326	"GSE68465"
"IGFBP2"	55	-2.14	0.032	0.32	"GSE68465"
"USP22"	69	-2.15	0.0316	0.32	"GSE68465"
"TCFL5"	63	-2.16	0.0304	0.312	"GSE68465"
"MAGED1"	76	-2.16	0.0304	0.312	"GSE68465"
"IPO7"	98	-2.18	0.0296	0.307	"GSE68465"
"TPD52L1"	56	-2.18	0.0293	0.305	"GSE68465"
"GPHN"	57	-2.18	0.0289	0.304	"GSE68465"
"BAZ1B"	84	-2.19	0.0288	0.303	"GSE68465"
"SMARCC1"	100	-2.19	0.0286	0.303	"GSE68465"
"TP53"	37	-2.2	0.0276	0.298	"GSE68465"
"CTCF"	49	-2.2	0.0276	0.298	"GSE68465"
"RCOR3"	67	-2.21	0.0272	0.297	"GSE68465"
"ZMYM4"	107	-2.22	0.0265	0.292	"GSE68465"
"TEX2"	27	-2.22	0.0262	0.292	"GSE68465"
"EXT2"	31	-2.22	0.0261	0.292	"GSE68465"
"MKLN1"	28	-2.23	0.0256	0.288	"GSE68465"
"GPBP1L1"	43	-2.23	0.0255	0.288	"GSE68465"
"POGK"	68	-2.24	0.0251	0.288	"GSE68465"
"MDC1"	65	-2.25	0.0247	0.286	"GSE68465"
"ORC2"	44	-2.27	0.0235	0.276	"GSE68465"
"NFATC3"	83	-2.28	0.0227	0.268	"GSE68465"
"MOAP1"	102	-2.28	0.0224	0.266	"GSE68465"
"PPP1R8"	104	-2.29	0.022	0.263	"GSE68465"
"BRD8"	45	-2.29	0.022	0.263	"GSE68465"
"YARS"	107	-2.29	0.0218	0.263	"GSE68465"
"USP21"	90	-2.3	0.0213	0.261	"GSE68465"
"RPS6KC1"	75	-2.31	0.0209	0.26	"GSE68465"
"ZNF202"	53	-2.32	0.0206	0.258	"GSE68465"
"AGK"	32	-2.32	0.0205	0.258	"GSE68465"
"TAF4"	56	-2.33	0.0198	0.251	"GSE68465"
"TSPAN6"	44	-2.34	0.0195	0.25	"GSE68465"
"CNIH4"	54	-2.34	0.0193	0.248	"GSE68465"
"HSF2"	61	-2.34	0.0192	0.248	"GSE68465"
"LIFR"	25	-2.36	0.0183	0.241	"GSE68465"
"ZNF217"	34	-2.39	0.0168	0.227	"GSE68465"
"TCEAL4"	71	-2.4	0.0165	0.225	"GSE68465"
"VAPB"	78	-2.41	0.0159	0.219	"GSE68465"
"HDAC4"	49	-2.41	0.0159	0.219	"GSE68465"
"NCKIPSD"	76	-2.43	0.0149	0.21	"GSE68465"
"ZNF281"	28	-2.47	0.0134	0.197	"GSE68465"
"SMARCA4"	96	-2.47	0.0133	0.197	"GSE68465"
"PEBP1"	91	-2.49	0.0129	0.192	"GSE68465"
"TBP"	34	-2.5	0.0125	0.19	"GSE68465"
"ARID1A"	79	-2.51	0.0121	0.184	"GSE68465"
"TP53BP2"	32	-2.52	0.0118	0.181	"GSE68465"
"PARP1"	79	-2.52	0.0117	0.181	"GSE68465"
"BAMBI"	63	-2.52	0.0116	0.18	"GSE68465"
"KDM5B"	87	-2.53	0.0113	0.178	"GSE68465"
"VLDLR"	28	-2.54	0.0111	0.176	"GSE68465"
"TARBP1"	33	-2.59	0.00952	0.158	"GSE68465"
"ILF2"	110	-2.59	0.0095	0.158	"GSE68465"
"HMGCR"	109	-2.6	0.00926	0.157	"GSE68465"
"PARK7"	65	-2.61	0.00898	0.155	"GSE68465"
"ZMYM1"	41	-2.61	0.00898	0.155	"GSE68465"
"ZCCHC14"	47	-2.62	0.00887	0.155	"GSE68465"
"HACD3"	76	-2.64	0.00833	0.152	"GSE68465"
"OCRL"	27	-2.64	0.00826	0.152	"GSE68465"
"MSH3"	30	-2.65	0.00814	0.152	"GSE68465"
"DAP3"	108	-2.65	0.00809	0.152	"GSE68465"
"MXI1"	27	-2.65	0.00804	0.152	"GSE68465"
"FOXJ3"	56	-2.65	0.00796	0.152	"GSE68465"
"ZNF3"	63	-2.66	0.0078	0.152	"GSE68465"
"ZBED4"	32	-2.67	0.00768	0.152	"GSE68465"
"RRN3"	62	-2.67	0.00761	0.152	"GSE68465"
"HMGN5"	49	-2.67	0.00759	0.152	"GSE68465"
"NPHP4"	100	-2.67	0.0075	0.152	"GSE68465"
"ZNF512B"	87	-2.68	0.00733	0.152	"GSE68465"
"CCDC47"	46	-2.68	0.00731	0.152	"GSE68465"
"BRD7"	68	-2.68	0.00729	0.152	"GSE68465"
"ZNF74"	41	-2.68	0.00727	0.152	"GSE68465"
"FZD5"	72	-2.7	0.0069	0.152	"GSE68465"
"SOD1"	83	-2.71	0.00681	0.152	"GSE68465"
"CNOT1"	38	-2.72	0.00658	0.152	"GSE68465"
"BRCC3"	27	-2.72	0.00649	0.152	"GSE68465"
"PEX11A"	73	-2.73	0.00631	0.152	"GSE68465"
"BEX3"	83	-2.74	0.00611	0.152	"GSE68465"
"GGCT"	54	-2.75	0.00602	0.152	"GSE68465"
"ZNF395"	36	-2.79	0.00522	0.152	"GSE68465"
"PALB2"	43	-2.8	0.00515	0.152	"GSE68465"
"RBBP4"	57	-2.83	0.00466	0.152	"GSE68465"
"AHCTF1"	44	-2.86	0.00423	0.152	"GSE68465"
"KLHL12"	60	-2.88	0.00392	0.152	"GSE68465"
"GSPT1"	72	-2.92	0.0035	0.152	"GSE68465"
"HOMER1"	45	-2.93	0.0034	0.152	"GSE68465"
"ZMYM3"	126	-2.93	0.00336	0.152	"GSE68465"
"FH"	132	-2.96	0.00306	0.152	"GSE68465"
"TFB2M"	90	-2.97	0.00297	0.152	"GSE68465"
"ZNF318"	39	-2.97	0.00297	0.152	"GSE68465"
"NKRF"	26	-2.98	0.00284	0.152	"GSE68465"
"AIFM1"	144	-2.99	0.00279	0.152	"GSE68465"
"BNIP3"	69	-2.99	0.00276	0.152	"GSE68465"
"DNAJA3"	139	-3	0.00274	0.152	"GSE68465"
"TRIM24"	34	-3.04	0.00235	0.152	"GSE68465"
"ADGRA3"	29	-3.07	0.00212	0.152	"GSE68465"
"AGAP1"	44	-3.12	0.00181	0.152	"GSE68465"
"BCOR"	61	-3.29	0.000984	0.152	"GSE68465"
"NLRP1"	31	3.28	0.00102	0.107	"GSE19188"
"GZMA"	33	3.22	0.00127	0.107	"GSE19188"
"KLRD1"	35	3.22	0.00129	0.107	"GSE19188"
"CD8A"	35	3.19	0.00142	0.107	"GSE19188"
"SCML4"	30	3.18	0.00147	0.107	"GSE19188"
"CCND2"	31	3.16	0.00158	0.107	"GSE19188"
"ITK"	46	3.12	0.00181	0.107	"GSE19188"
"AKNA"	56	3.12	0.00182	0.107	"GSE19188"
"STAT4"	25	3.11	0.0019	0.107	"GSE19188"
"IL18RAP"	46	3.1	0.00192	0.107	"GSE19188"
"PLCG2"	35	3.1	0.00192	0.107	"GSE19188"
"IKZF1"	75	3.1	0.00195	0.107	"GSE19188"
"KLRB1"	28	3.1	0.00195	0.107	"GSE19188"
"ITGAL"	69	3.1	0.00196	0.107	"GSE19188"
"CMKLR1"	35	3.09	0.00199	0.107	"GSE19188"
"INPP5D"	49	3.07	0.00212	0.107	"GSE19188"
"IL15"	39	3.07	0.00215	0.107	"GSE19188"
"PSTPIP1"	32	3.07	0.00215	0.107	"GSE19188"
"ARHGAP9"	68	3.06	0.0022	0.107	"GSE19188"
"CD247"	51	3.06	0.00221	0.107	"GSE19188"
"PRKCB"	76	3.06	0.00221	0.107	"GSE19188"
"RASGRP3"	27	3.06	0.00222	0.107	"GSE19188"
"NLRC3"	36	3.06	0.00222	0.107	"GSE19188"
"HCLS1"	43	3.06	0.00223	0.107	"GSE19188"
"APOL3"	71	3.06	0.00225	0.107	"GSE19188"
"ARHGAP25"	51	3.05	0.00227	0.107	"GSE19188"
"CCL5"	39	3.05	0.00231	0.107	"GSE19188"
"LAT2"	43	3.04	0.00234	0.107	"GSE19188"
"BATF"	29	3.04	0.00237	0.107	"GSE19188"
"IL2RG"	64	3.04	0.00238	0.107	"GSE19188"
"CD48"	62	3.03	0.00244	0.107	"GSE19188"
"PTPRJ"	38	3.03	0.00247	0.107	"GSE19188"
"IL16"	45	3.02	0.00249	0.107	"GSE19188"
"CSF2RB"	56	3.02	0.00249	0.107	"GSE19188"
"CCR5"	33	3.02	0.00253	0.107	"GSE19188"
"CD2"	68	3.02	0.00254	0.107	"GSE19188"
"GZMB"	37	3.02	0.00256	0.107	"GSE19188"
"LILRB3"	46	3.01	0.00259	0.107	"GSE19188"
"TAGAP"	37	3.01	0.0026	0.107	"GSE19188"
"LPXN"	67	3.01	0.00261	0.107	"GSE19188"
"APBB1IP"	86	3.01	0.00262	0.107	"GSE19188"
"IRF8"	37	3.01	0.00263	0.107	"GSE19188"
"IRF1"	52	3.01	0.00263	0.107	"GSE19188"
"IL2RB"	42	3.01	0.00263	0.107	"GSE19188"
"TBC1D9"	56	3.01	0.00264	0.107	"GSE19188"
"ELMO1"	55	3	0.00267	0.107	"GSE19188"
"CD3E"	36	3	0.00269	0.107	"GSE19188"
"PIK3CG"	48	3	0.00273	0.107	"GSE19188"
"SH2D1A"	29	3	0.00274	0.107	"GSE19188"
"PLEK"	30	2.99	0.00275	0.107	"GSE19188"
"PTPN22"	41	2.99	0.00277	0.107	"GSE19188"
"LCK"	42	2.99	0.00281	0.107	"GSE19188"
"ZNFX1"	70	2.99	0.00281	0.107	"GSE19188"
"IQGAP2"	39	2.98	0.00289	0.107	"GSE19188"
"TRIM22"	108	2.98	0.00291	0.107	"GSE19188"
"SEPT6"	26	2.98	0.00292	0.107	"GSE19188"
"ARHGAP45"	42	2.97	0.00298	0.107	"GSE19188"
"IL12RB1"	36	2.97	0.00299	0.107	"GSE19188"
"CD53"	60	2.97	0.003	0.107	"GSE19188"
"ARHGAP30"	130	2.96	0.00304	0.107	"GSE19188"
"CD3D"	69	2.96	0.00306	0.107	"GSE19188"
"GNG2"	26	2.96	0.00309	0.107	"GSE19188"
"MPP1"	37	2.96	0.0031	0.107	"GSE19188"
"ZNF831"	25	2.96	0.00311	0.107	"GSE19188"
"SPATA13"	40	2.96	0.00312	0.107	"GSE19188"
"P2RX7"	40	2.96	0.00312	0.107	"GSE19188"
"FGD3"	48	2.95	0.00317	0.107	"GSE19188"
"RASSF2"	48	2.95	0.00317	0.107	"GSE19188"
"ARHGEF6"	117	2.95	0.00317	0.107	"GSE19188"
"FYB1"	64	2.94	0.00323	0.107	"GSE19188"
"CYTH4"	57	2.94	0.00326	0.107	"GSE19188"
"TBC1D10C"	63	2.94	0.00332	0.107	"GSE19188"
"BCAR3"	37	2.93	0.00334	0.107	"GSE19188"
"PTPRC"	67	2.93	0.00338	0.107	"GSE19188"
"CASP1"	69	2.93	0.00338	0.107	"GSE19188"
"FNBP1"	39	2.93	0.00338	0.107	"GSE19188"
"LAT"	26	2.93	0.00339	0.107	"GSE19188"
"ARRB2"	42	2.93	0.00339	0.107	"GSE19188"
"PLCB2"	33	2.93	0.0034	0.107	"GSE19188"
"CCR2"	29	2.93	0.00341	0.107	"GSE19188"
"RASA3"	32	2.93	0.00341	0.107	"GSE19188"
"CCRL2"	61	2.93	0.00342	0.107	"GSE19188"
"GPSM3"	69	2.92	0.00347	0.107	"GSE19188"
"ZAP70"	36	2.92	0.00348	0.107	"GSE19188"
"TNFRSF14"	37	2.92	0.00349	0.107	"GSE19188"
"STAT5A"	38	2.92	0.00353	0.107	"GSE19188"
"HHEX"	30	2.91	0.00356	0.107	"GSE19188"
"IL10RA"	94	2.91	0.00358	0.107	"GSE19188"
"FGFR3"	48	2.91	0.00358	0.107	"GSE19188"
"MYD88"	51	2.91	0.00365	0.107	"GSE19188"
"PRKCQ"	39	2.9	0.00368	0.107	"GSE19188"
"SH2B3"	82	2.9	0.00371	0.107	"GSE19188"
"GPR65"	72	2.9	0.00371	0.107	"GSE19188"
"VAV3"	38	2.9	0.00372	0.107	"GSE19188"
"FASLG"	34	2.9	0.00373	0.107	"GSE19188"
"CCR1"	41	2.9	0.00377	0.107	"GSE19188"
"PLCL2"	26	2.9	0.00377	0.107	"GSE19188"
"TLR4"	73	2.9	0.00377	0.107	"GSE19188"
"PTGDR"	25	2.9	0.00378	0.107	"GSE19188"
"RGS18"	31	2.9	0.00378	0.107	"GSE19188"
"FCER1G"	60	2.9	0.00379	0.107	"GSE19188"
"DOK3"	29	2.89	0.00379	0.107	"GSE19188"
"CYLD"	71	2.89	0.0038	0.107	"GSE19188"
"PREX1"	51	2.89	0.0038	0.107	"GSE19188"
"SKAP1"	26	2.89	0.00387	0.107	"GSE19188"
"SLA2"	26	2.89	0.00388	0.107	"GSE19188"
"CCR7"	44	2.89	0.00391	0.107	"GSE19188"
"RHOF"	34	2.88	0.004	0.107	"GSE19188"
"KLRF1"	27	2.88	0.00402	0.107	"GSE19188"
"CARD8"	41	2.87	0.00412	0.107	"GSE19188"
"S1PR4"	55	2.87	0.00414	0.107	"GSE19188"
"HLA-DOA"	65	2.87	0.00415	0.107	"GSE19188"
"IL7R"	50	2.87	0.00415	0.107	"GSE19188"
"STK10"	55	2.87	0.00415	0.107	"GSE19188"
"TYROBP"	133	2.87	0.00416	0.107	"GSE19188"
"LILRB2"	60	2.87	0.00417	0.107	"GSE19188"
"FGD2"	35	2.86	0.00419	0.107	"GSE19188"
"IL3RA"	51	2.86	0.00421	0.107	"GSE19188"
"CD40"	37	2.86	0.00423	0.107	"GSE19188"
"BTK"	101	2.86	0.00429	0.107	"GSE19188"
"TNFSF13B"	52	2.86	0.0043	0.107	"GSE19188"
"P2RY13"	27	2.85	0.00433	0.107	"GSE19188"
"PIK3CD"	29	2.85	0.00433	0.107	"GSE19188"
"RASSF1"	31	2.85	0.00434	0.107	"GSE19188"
"ADGRE5"	138	2.85	0.00435	0.107	"GSE19188"
"SDCBP"	73	2.85	0.0044	0.107	"GSE19188"
"SYK"	40	2.85	0.0044	0.107	"GSE19188"
"VAV1"	32	2.85	0.00443	0.107	"GSE19188"
"CYSLTR1"	45	2.84	0.00449	0.107	"GSE19188"
"PILRA"	71	2.83	0.00458	0.107	"GSE19188"
"LILRA1"	29	2.83	0.00461	0.107	"GSE19188"
"CSF1R"	58	2.83	0.00461	0.107	"GSE19188"
"TLR7"	35	2.83	0.00462	0.107	"GSE19188"
"MICAL1"	57	2.83	0.00463	0.107	"GSE19188"
"MAFB"	28	2.83	0.00463	0.107	"GSE19188"
"ITGB2"	63	2.83	0.00464	0.107	"GSE19188"
"MESP2"	62	2.83	0.00466	0.107	"GSE19188"
"TLR1"	34	2.83	0.00467	0.107	"GSE19188"
"CX3CR1"	45	2.83	0.00469	0.107	"GSE19188"
"IL21R"	37	2.83	0.00469	0.107	"GSE19188"
"KLF12"	29	2.83	0.00469	0.107	"GSE19188"
"C3AR1"	42	2.82	0.00473	0.107	"GSE19188"
"FLI1"	81	2.82	0.00475	0.107	"GSE19188"
"MNDA"	114	2.82	0.0048	0.107	"GSE19188"
"IL15RA"	56	2.82	0.00481	0.107	"GSE19188"
"SLA"	54	2.81	0.0049	0.107	"GSE19188"
"LCP2"	40	2.81	0.00493	0.107	"GSE19188"
"CD14"	29	2.81	0.00493	0.107	"GSE19188"
"PTAFR"	79	2.81	0.00495	0.107	"GSE19188"
"ACKR1"	55	2.81	0.00496	0.107	"GSE19188"
"EVL"	45	2.81	0.00501	0.107	"GSE19188"
"GNGT2"	54	2.81	0.00502	0.107	"GSE19188"
"MEF2C"	56	2.8	0.0051	0.107	"GSE19188"
"CD86"	60	2.8	0.00511	0.107	"GSE19188"
"CYTH1"	45	2.8	0.00511	0.107	"GSE19188"
"TNFRSF1B"	47	2.8	0.00512	0.107	"GSE19188"
"PTPN6"	42	2.8	0.00512	0.107	"GSE19188"
"CHST11"	32	2.8	0.00512	0.107	"GSE19188"
"LTB"	42	2.8	0.00515	0.107	"GSE19188"
