"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"IDH1"	60	1.71	0.0867	0.3	"GSE68465"
"WT1"	61	1.71	0.087	0.301	"GSE68465"
"NKIRAS2"	85	1.71	0.0875	0.301	"GSE68465"
"STK25"	77	1.7	0.0895	0.307	"GSE68465"
"PPRC1"	66	1.7	0.0898	0.307	"GSE68465"
"GNB5"	53	1.69	0.0901	0.308	"GSE68465"
"MED20"	51	1.69	0.0904	0.308	"GSE68465"
"ASAP1"	32	1.69	0.0909	0.309	"GSE68465"
"LANCL1"	48	1.69	0.0916	0.31	"GSE68465"
"THAP1"	50	1.68	0.0921	0.31	"GSE68465"
"GNAS"	47	1.68	0.0929	0.312	"GSE68465"
"CDK8"	43	1.68	0.0937	0.313	"GSE68465"
"SRI"	76	-1.67	0.0945	0.313	"GSE68465"
"ZSCAN31"	50	-1.67	0.0944	0.313	"GSE68465"
"COLEC12"	137	-1.67	0.0943	0.313	"GSE68465"
"PCLO"	58	-1.67	0.094	0.313	"GSE68465"
"GPR75"	30	-1.68	0.0935	0.313	"GSE68465"
"THRB"	58	-1.68	0.0934	0.313	"GSE68465"
"TRAFD1"	49	-1.68	0.0933	0.313	"GSE68465"
"CCNL2"	79	-1.68	0.0933	0.313	"GSE68465"
"PLXNB1"	113	-1.68	0.0928	0.312	"GSE68465"
"ZNF611"	111	-1.68	0.0925	0.312	"GSE68465"
"CRLF2"	25	-1.69	0.0918	0.31	"GSE68465"
"TMPRSS6"	28	-1.69	0.0914	0.309	"GSE68465"
"MEOX2"	69	-1.69	0.0913	0.309	"GSE68465"
"AGRP"	40	-1.69	0.0913	0.309	"GSE68465"
"PIP4K2B"	97	-1.69	0.0912	0.309	"GSE68465"
"TNFRSF10C"	32	-1.69	0.0912	0.309	"GSE68465"
"CD36"	72	-1.69	0.0911	0.309	"GSE68465"
"GRIN2C"	53	-1.69	0.0902	0.308	"GSE68465"
"ATF7IP2"	33	-1.69	0.0902	0.308	"GSE68465"
"EPOR"	48	-1.7	0.0895	0.307	"GSE68465"
"SIRT2"	39	-1.7	0.0886	0.304	"GSE68465"
"PRDM5"	48	-1.71	0.0881	0.303	"GSE68465"
"CD22"	37	-1.71	0.0879	0.302	"GSE68465"
"PHLDA3"	68	-1.71	0.0876	0.301	"GSE68465"
"GPR12"	123	-1.71	0.0874	0.301	"GSE68465"
"IQGAP1"	53	-1.71	0.0872	0.301	"GSE68465"
"ELF3"	91	-1.71	0.0871	0.301	"GSE68465"
"ZNF264"	61	-1.71	0.0868	0.3	"GSE68465"
"GADD45B"	55	-1.71	0.0867	0.3	"GSE68465"
"VIPR2"	77	-1.71	0.0864	0.3	"GSE68465"
"TRIM22"	196	-1.72	0.0861	0.3	"GSE68465"
"KIR3DL1"	37	-1.72	0.0859	0.3	"GSE68465"
"DDX17"	60	-1.72	0.0858	0.3	"GSE68465"
"IRF7"	78	-1.72	0.0856	0.3	"GSE68465"
"FOXF2"	98	-1.72	0.0856	0.3	"GSE68465"
"CHN2"	71	-1.72	0.0855	0.3	"GSE68465"
"WWC1"	62	-1.72	0.0855	0.3	"GSE68465"
"POU6F1"	116	-1.72	0.085	0.3	"GSE68465"
"ZDHHC7"	93	-1.73	0.0841	0.299	"GSE68465"
"ANK2"	70	-1.73	0.084	0.299	"GSE68465"
"NPY6R"	73	-1.73	0.0838	0.299	"GSE68465"
"GADD45G"	52	-1.73	0.0835	0.298	"GSE68465"
"TCL1A"	29	-1.73	0.0834	0.298	"GSE68465"
"GABBR1"	101	-1.73	0.0829	0.297	"GSE68465"
"TIE1"	118	-1.74	0.0824	0.296	"GSE68465"
"SORL1"	71	-1.74	0.0824	0.296	"GSE68465"
"CHRM2"	32	-1.74	0.0823	0.296	"GSE68465"
"ERG"	58	-1.74	0.082	0.295	"GSE68465"
"HDAC5"	50	-1.74	0.0818	0.295	"GSE68465"
"DOK2"	76	-1.74	0.0817	0.295	"GSE68465"
"CCR7"	35	-1.74	0.0815	0.294	"GSE68465"
"CELSR1"	86	-1.74	0.0813	0.294	"GSE68465"
"MKNK2"	72	-1.74	0.0811	0.294	"GSE68465"
"GHR"	76	-1.75	0.0808	0.293	"GSE68465"
"CSF3R"	60	-1.75	0.0807	0.293	"GSE68465"
"XPC"	62	-1.75	0.0802	0.293	"GSE68465"
"NEUROD4"	149	-1.75	0.0798	0.292	"GSE68465"
"TMEM9B"	163	-1.75	0.0797	0.292	"GSE68465"
"VENTX"	147	-1.75	0.0795	0.292	"GSE68465"
"TNFSF18"	42	-1.75	0.0794	0.292	"GSE68465"
"S1PR4"	68	-1.76	0.0788	0.291	"GSE68465"
"ZNF117"	67	-1.76	0.0787	0.291	"GSE68465"
"TNIK"	87	-1.76	0.078	0.289	"GSE68465"
"LMCD1"	85	-1.76	0.0778	0.288	"GSE68465"
"CERS4"	130	-1.76	0.0777	0.288	"GSE68465"
"ACSL6"	44	-1.76	0.0777	0.288	"GSE68465"
"OR2C1"	75	-1.76	0.0776	0.288	"GSE68465"
"SMAD5-AS1"	45	-1.77	0.0772	0.288	"GSE68465"
"ZBBX"	62	-1.77	0.0768	0.288	"GSE68465"
"TRIB1"	36	-1.77	0.0767	0.287	"GSE68465"
"GMEB1"	33	-1.77	0.0763	0.286	"GSE68465"
"ZNF124"	73	-1.77	0.0761	0.286	"GSE68465"
"SMPD1"	63	-1.78	0.0759	0.286	"GSE68465"
"CNR2"	256	-1.78	0.0758	0.286	"GSE68465"
"RASL11B"	36	-1.78	0.0743	0.281	"GSE68465"
"PLCG2"	29	-1.79	0.0739	0.281	"GSE68465"
"SCMH1"	77	-1.79	0.0731	0.279	"GSE68465"
"MS4A1"	64	-1.8	0.0726	0.278	"GSE68465"
"DICER1"	69	-1.8	0.0722	0.277	"GSE68465"
"CD5"	27	-1.8	0.0722	0.277	"GSE68465"
"ARHGEF38"	152	-1.8	0.0721	0.277	"GSE68465"
"ZNF136"	50	-1.8	0.072	0.277	"GSE68465"
"KLF7"	68	-1.8	0.0717	0.277	"GSE68465"
"CABP5"	122	-1.8	0.0717	0.277	"GSE68465"
"PLCE1"	30	-1.8	0.0716	0.277	"GSE68465"
"FBXO31"	36	-1.81	0.0711	0.275	"GSE68465"
"FBXW7"	82	-1.81	0.071	0.275	"GSE68465"
"PKNOX2"	46	-1.81	0.0708	0.275	"GSE68465"
"SIPA1L1"	46	-1.81	0.0707	0.275	"GSE68465"
"DOK1"	42	-1.81	0.0705	0.275	"GSE68465"
"ZBTB44"	74	-1.81	0.0703	0.275	"GSE68465"
"RASSF4"	49	-1.81	0.0701	0.274	"GSE68465"
"ALCAM"	47	-1.81	0.0697	0.274	"GSE68465"
"ZNF688"	88	-1.82	0.0693	0.273	"GSE68465"
"SIRT3"	98	-1.82	0.0691	0.272	"GSE68465"
"NFKBIA"	59	-1.82	0.0691	0.272	"GSE68465"
"CAMK2A"	198	-1.82	0.0688	0.272	"GSE68465"
"KCNIP1"	34	-1.82	0.0687	0.272	"GSE68465"
"P2RY4"	108	-1.82	0.0684	0.271	"GSE68465"
"PDYN"	42	-1.82	0.0681	0.271	"GSE68465"
"ZNF324"	60	-1.83	0.0674	0.269	"GSE68465"
"ZNF721"	136	-1.83	0.0672	0.268	"GSE68465"
"PICK1"	50	-1.83	0.0671	0.268	"GSE68465"
"ATRX"	104	-1.83	0.0668	0.268	"GSE68465"
"ETS2"	62	-1.83	0.0667	0.268	"GSE68465"
"IRX5"	87	-1.83	0.0666	0.268	"GSE68465"
"TLE2"	73	-1.84	0.0662	0.266	"GSE68465"
"PTGDR2"	36	-1.84	0.0657	0.265	"GSE68465"
"CD244"	76	-1.84	0.0653	0.264	"GSE68465"
"SOX13"	78	-1.84	0.0652	0.264	"GSE68465"
"PDGFB"	27	-1.84	0.0651	0.264	"GSE68465"
"NFATC4"	31	-1.85	0.065	0.264	"GSE68465"
"PAK5"	59	-1.85	0.0648	0.263	"GSE68465"
"ITPKB"	75	-1.85	0.0645	0.262	"GSE68465"
"SLC22A17"	38	-1.85	0.0643	0.262	"GSE68465"
"NOX1"	63	-1.85	0.0642	0.262	"GSE68465"
"TRADD"	92	-1.85	0.064	0.262	"GSE68465"
"LRRN2"	186	-1.85	0.0639	0.262	"GSE68465"
"CACNB4"	30	-1.85	0.0638	0.262	"GSE68465"
"PKD2L1"	27	-1.86	0.0636	0.262	"GSE68465"
"TNFRSF25"	35	-1.86	0.0629	0.26	"GSE68465"
"ERBB2"	140	-1.86	0.0625	0.26	"GSE68465"
"CARD8"	100	-1.87	0.0622	0.259	"GSE68465"
"AVPR1B"	47	-1.87	0.0621	0.259	"GSE68465"
"RAB17"	113	-1.87	0.0616	0.258	"GSE68465"
"IQSEC1"	43	-1.87	0.0615	0.258	"GSE68465"
"GPR182"	155	-1.87	0.0615	0.258	"GSE68465"
"RGS16"	46	-1.87	0.0613	0.258	"GSE68465"
"ZBTB18"	109	-1.87	0.0612	0.258	"GSE68465"
"EZH1"	34	-1.87	0.0611	0.258	"GSE68465"
"LPP"	55	-1.88	0.0603	0.256	"GSE68465"
"SGSM2"	106	-1.88	0.0602	0.256	"GSE68465"
"NHLH1"	51	-1.88	0.0602	0.256	"GSE68465"
"FOXN3"	68	-1.88	0.06	0.256	"GSE68465"
"ALMS1"	130	-1.88	0.06	0.256	"GSE68465"
"TCF7"	64	-1.88	0.06	0.256	"GSE68465"
"ID4"	64	-1.88	0.06	0.256	"GSE68465"
"NFATC1"	25	-1.89	0.0592	0.254	"GSE68465"
"WDTC1"	44	-1.89	0.0591	0.254	"GSE68465"
"GPR21"	101	-1.89	0.059	0.254	"GSE68465"
"CLIC2"	62	-1.89	0.0587	0.253	"GSE68465"
"LZTR1"	41	-1.89	0.0582	0.252	"GSE68465"
"EFNA1"	112	-1.9	0.0578	0.251	"GSE68465"
"EPAS1"	78	-1.9	0.0575	0.25	"GSE68465"
"ICAM1"	113	-1.9	0.0572	0.249	"GSE68465"
"PER2"	64	-1.9	0.057	0.249	"GSE68465"
"NTRK3"	34	-1.91	0.0568	0.249	"GSE68465"
"GPR39"	62	-1.91	0.0564	0.248	"GSE68465"
"PTH1R"	30	-1.91	0.0562	0.247	"GSE68465"
"FLCN"	28	-1.91	0.0561	0.247	"GSE68465"
"MTOR"	78	-1.91	0.0556	0.245	"GSE68465"
"SIX1"	26	-1.92	0.0554	0.245	"GSE68465"
"PTN"	33	-1.92	0.0552	0.244	"GSE68465"
"ARHGEF15"	171	-1.92	0.0552	0.244	"GSE68465"
"ZNF682"	49	-1.92	0.055	0.244	"GSE68465"
"WFS1"	38	-1.92	0.0548	0.243	"GSE68465"
"ELF1"	50	-1.92	0.0545	0.243	"GSE68465"
"FGF1"	26	-1.93	0.0538	0.24	"GSE68465"
"TGFBR2"	100	-1.93	0.053	0.238	"GSE68465"
"RGS3"	86	-1.94	0.0524	0.237	"GSE68465"
"PRKG1"	47	-1.94	0.0523	0.237	"GSE68465"
"CD80"	31	-1.94	0.0522	0.237	"GSE68465"
"ARHGDIB"	45	-1.95	0.0516	0.235	"GSE68465"
"FOS"	25	-1.95	0.0515	0.235	"GSE68465"
"CABIN1"	106	-1.95	0.0514	0.235	"GSE68465"
"HTT"	54	-1.95	0.0514	0.235	"GSE68465"
"TRAF1"	36	-1.95	0.0511	0.234	"GSE68465"
"ABR"	68	-1.95	0.0507	0.233	"GSE68465"
"MTSS1"	77	-1.95	0.0507	0.233	"GSE68465"
"SETBP1"	101	-1.96	0.0505	0.233	"GSE68465"
"TYK2"	127	-1.96	0.0498	0.231	"GSE68465"
"FLT3"	34	-1.96	0.0498	0.231	"GSE68465"
"ZBTB20"	104	-1.97	0.0492	0.229	"GSE68465"
"CD44"	74	-1.97	0.0492	0.229	"GSE68465"
"ARAP1"	56	-1.97	0.049	0.229	"GSE68465"
"INSR"	92	-1.97	0.0488	0.228	"GSE68465"
"STARD8"	34	-1.97	0.0487	0.228	"GSE68465"
"TAF1"	36	-1.97	0.0487	0.228	"GSE68465"
"ICOSLG"	183	-1.98	0.0482	0.227	"GSE68465"
"CCR4"	56	-1.98	0.0475	0.224	"GSE68465"
"SMAD6"	57	-1.98	0.0474	0.224	"GSE68465"
"P2RX1"	89	-1.98	0.0472	0.223	"GSE68465"
"KCNH6"	100	-1.99	0.0466	0.222	"GSE68465"
"GAS7"	99	-1.99	0.0465	0.222	"GSE68465"
"CX3CL1"	101	-2	0.0458	0.22	"GSE68465"
"ADH1A"	36	-2	0.0458	0.22	"GSE68465"
"PER3"	89	-2	0.0454	0.219	"GSE68465"
"DUSP6"	96	-2	0.0454	0.219	"GSE68465"
"CLIC3"	68	-2	0.0452	0.219	"GSE68465"
"OPCML"	60	-2	0.0451	0.219	"GSE68465"
"TBC1D22A"	70	-2	0.0451	0.219	"GSE68465"
"CDK18"	62	-2	0.045	0.219	"GSE68465"
"TCF4"	62	-2.01	0.0449	0.219	"GSE68465"
"APLNR"	37	-2.01	0.0448	0.218	"GSE68465"
"ARHGEF9"	86	-2.01	0.0441	0.216	"GSE68465"
"SPSB3"	66	-2.01	0.044	0.216	"GSE68465"
"JAK3"	163	-2.01	0.044	0.216	"GSE68465"
"PPP1R10"	34	-2.02	0.0437	0.215	"GSE68465"
"HIPK1"	45	-2.02	0.0436	0.215	"GSE68465"
"EGFR"	122	-2.02	0.0431	0.214	"GSE68465"
"GPR20"	29	-2.03	0.0423	0.211	"GSE68465"
"KLRG1"	27	-2.03	0.0419	0.21	"GSE68465"
"TP53BP1"	61	-2.04	0.0417	0.21	"GSE68465"
"PTK2B"	42	-2.04	0.0411	0.208	"GSE68465"
"FRAT1"	73	-2.05	0.0408	0.207	"GSE68465"
"FOXO1"	64	-2.05	0.0404	0.206	"GSE68465"
"RIN3"	45	-2.05	0.0399	0.204	"GSE68465"
"ACVRL1"	37	-2.06	0.0395	0.203	"GSE68465"
"PTPRU"	37	-2.07	0.0386	0.199	"GSE68465"
"SKAP1"	30	-2.07	0.0386	0.199	"GSE68465"
"CLU"	66	-2.07	0.0383	0.198	"GSE68465"
"RASIP1"	40	-2.07	0.0381	0.198	"GSE68465"
"RBPMS"	69	-2.07	0.038	0.198	"GSE68465"
"SPIB"	35	-2.08	0.0378	0.197	"GSE68465"
"CLOCK"	44	-2.08	0.0372	0.195	"GSE68465"
"STARD13"	57	-2.08	0.0372	0.195	"GSE68465"
"PTPRT"	98	-2.09	0.037	0.195	"GSE68465"
"PRSS8"	156	-2.09	0.0362	0.193	"GSE68465"
"OPHN1"	46	-2.09	0.0362	0.193	"GSE68465"
"REM1"	71	-2.1	0.0354	0.189	"GSE68465"
"UBE2I"	91	-2.1	0.0353	0.189	"GSE68465"
"HLA-DOB"	46	-2.11	0.0345	0.186	"GSE68465"
"PLCH1"	85	-2.12	0.0341	0.185	"GSE68465"
"GON4L"	52	-2.12	0.0339	0.184	"GSE68465"
"ARHGEF10L"	54	-2.12	0.0336	0.183	"GSE68465"
"CCNT1"	53	-2.13	0.0334	0.182	"GSE68465"
"ZNF750"	53	-2.13	0.0333	0.182	"GSE68465"
"ZFP36"	75	-2.13	0.0332	0.181	"GSE68465"
"TFCP2L1"	128	-2.14	0.0327	0.18	"GSE68465"
"GATA6"	106	-2.14	0.0325	0.179	"GSE68465"
"THRA"	43	-2.14	0.0324	0.179	"GSE68465"
"TCF7L1"	76	-2.14	0.0323	0.179	"GSE68465"
"TCF25"	42	-2.15	0.0319	0.178	"GSE68465"
"CAT"	102	-2.15	0.0318	0.178	"GSE68465"
"ZXDC"	77	-2.15	0.0318	0.178	"GSE68465"
"UBN1"	67	-2.15	0.0317	0.178	"GSE68465"
"ADORA3"	35	-2.15	0.0317	0.178	"GSE68465"
"PRMT2"	33	-2.15	0.0312	0.176	"GSE68465"
"IKBKB"	99	-2.16	0.031	0.176	"GSE68465"
"HLA-DOA"	74	-2.16	0.031	0.176	"GSE68465"
"GPRC5C"	103	-2.17	0.0301	0.173	"GSE68465"
"PRKAR2A"	81	-2.17	0.0301	0.173	"GSE68465"
"STAP1"	73	-2.17	0.03	0.173	"GSE68465"
"DEPTOR"	38	-2.18	0.0294	0.17	"GSE68465"
"UNC13B"	176	-2.18	0.0294	0.17	"GSE68465"
"KL"	43	-2.18	0.0293	0.17	"GSE68465"
"BAIAP2"	42	-2.18	0.0292	0.17	"GSE68465"
"FOXF1"	50	-2.18	0.0291	0.17	"GSE68465"
"APLP2"	117	-2.18	0.029	0.17	"GSE68465"
"RORC"	25	-2.18	0.0289	0.17	"GSE68465"
"ZMYND10"	44	-2.19	0.0288	0.17	"GSE68465"
"PIAS1"	72	-2.19	0.0288	0.17	"GSE68465"
"EGR1"	37	-2.19	0.0282	0.168	"GSE68465"
"TLR2"	146	-2.2	0.0281	0.168	"GSE68465"
"SOX17"	43	-2.2	0.0281	0.168	"GSE68465"
"NISCH"	113	-2.2	0.028	0.168	"GSE68465"
"STAC"	35	-2.2	0.0278	0.168	"GSE68465"
"SH2D3C"	37	-2.2	0.0276	0.167	"GSE68465"
"CRYAB"	70	-2.2	0.0276	0.167	"GSE68465"
"LGALS3BP"	64	-2.2	0.0275	0.167	"GSE68465"
"IFNGR2"	63	-2.21	0.0271	0.166	"GSE68465"
"ESRRG"	41	-2.21	0.0269	0.165	"GSE68465"
"RAMP2"	42	-2.22	0.0262	0.162	"GSE68465"
"NCAM1"	68	-2.22	0.0261	0.161	"GSE68465"
"FOSB"	43	-2.23	0.0258	0.16	"GSE68465"
"PDPK1"	54	-2.23	0.0256	0.159	"GSE68465"
"IL3RA"	57	-2.23	0.0255	0.159	"GSE68465"
"SPN"	88	-2.23	0.0254	0.159	"GSE68465"
"FGF9"	58	-2.24	0.0254	0.159	"GSE68465"
"GPSM3"	41	-2.24	0.0254	0.159	"GSE68465"
"ZNF500"	116	-2.24	0.0253	0.159	"GSE68465"
"TNFSF8"	27	-2.24	0.0252	0.159	"GSE68465"
"LTB"	50	-2.24	0.0249	0.157	"GSE68465"
"ZBTB22"	39	-2.24	0.0248	0.157	"GSE68465"
"SPOCK2"	41	-2.25	0.0247	0.157	"GSE68465"
"SPEN"	71	-2.25	0.0246	0.157	"GSE68465"
"SPARCL1"	264	-2.25	0.0244	0.156	"GSE68465"
"TAOK1"	173	-2.25	0.0243	0.155	"GSE68465"
"RALGDS"	73	-2.26	0.0239	0.154	"GSE68465"
"PTPRE"	132	-2.26	0.0239	0.154	"GSE68465"
"PRKCZ"	96	-2.26	0.0236	0.152	"GSE68465"
"CEACAM1"	29	-2.27	0.0234	0.151	"GSE68465"
"EDN1"	46	-2.28	0.0224	0.146	"GSE68465"
"CBFA2T3"	74	-2.28	0.0224	0.146	"GSE68465"
"NPFFR1"	41	-2.29	0.0221	0.146	"GSE68465"
"IL7R"	38	-2.29	0.0219	0.144	"GSE68465"
"ATXN1"	27	-2.3	0.0216	0.143	"GSE68465"
"DGKD"	43	-2.3	0.0215	0.143	"GSE68465"
"SNX27"	31	-2.31	0.0212	0.141	"GSE68465"
"NR1D2"	28	-2.31	0.0209	0.14	"GSE68465"
"SH2B1"	119	-2.32	0.0204	0.138	"GSE68465"
"CSNK1D"	108	-2.32	0.0204	0.138	"GSE68465"
"CEBPD"	75	-2.33	0.0199	0.135	"GSE68465"
"CEBPA"	73	-2.33	0.0198	0.135	"GSE68465"
"PRKCD"	63	-2.33	0.0198	0.135	"GSE68465"
"INPP5D"	37	-2.33	0.0197	0.135	"GSE68465"
"CFLAR"	73	-2.35	0.019	0.132	"GSE68465"
"FOXO3"	47	-2.35	0.0189	0.131	"GSE68465"
"LBH"	118	-2.35	0.0188	0.131	"GSE68465"
"AGTR1"	29	-2.35	0.0187	0.131	"GSE68465"
"ZBTB40"	31	-2.35	0.0186	0.131	"GSE68465"
"LRP6"	43	-2.36	0.0183	0.13	"GSE68465"
"PTK7"	133	-2.38	0.0175	0.126	"GSE68465"
"TNFSF13"	109	-2.38	0.0175	0.126	"GSE68465"
"ZNF609"	59	-2.38	0.0174	0.126	"GSE68465"
"GSN"	59	-2.38	0.0172	0.125	"GSE68465"
"ELF5"	56	-2.38	0.0171	0.125	"GSE68465"
"PPP2R5A"	135	-2.39	0.0169	0.123	"GSE68465"
"PLXNB2"	94	-2.39	0.0169	0.123	"GSE68465"
"DIRAS3"	72	-2.39	0.0168	0.123	"GSE68465"
"DDAH1"	145	-2.4	0.0165	0.123	"GSE68465"
"RALGPS1"	139	-2.41	0.0161	0.121	"GSE68465"
"MUC1"	129	-2.41	0.016	0.121	"GSE68465"
"WSB1"	113	-2.41	0.016	0.121	"GSE68465"
"CTNNBIP1"	130	-2.42	0.0157	0.119	"GSE68465"
"NEK11"	62	-2.42	0.0155	0.119	"GSE68465"
"DPYSL2"	112	-2.42	0.0154	0.119	"GSE68465"
"HIP1"	108	-2.43	0.0151	0.116	"GSE68465"
"DNASE1L3"	38	-2.44	0.0148	0.114	"GSE68465"
"TBX2"	60	-2.47	0.0135	0.108	"GSE68465"
"CD74"	109	-2.47	0.0135	0.108	"GSE68465"
"MAP3K3"	84	-2.47	0.0134	0.108	"GSE68465"
"DUSP1"	54	-2.48	0.0133	0.107	"GSE68465"
"RGS12"	64	-2.48	0.0132	0.107	"GSE68465"
"TNFRSF14"	43	-2.49	0.0127	0.104	"GSE68465"
"RAPGEF5"	183	-2.5	0.0123	0.101	"GSE68465"
"CNKSR1"	128	-2.51	0.0119	0.0991	"GSE68465"
"ZFP36L1"	90	-2.52	0.0118	0.0983	"GSE68465"
"COL4A3BP"	33	-2.52	0.0117	0.0977	"GSE68465"
"RAP1GAP"	131	-2.54	0.0111	0.0945	"GSE68465"
"ATF6"	45	-2.56	0.0104	0.0884	"GSE68465"
"CD34"	83	-2.57	0.0101	0.0864	"GSE68465"
"DACH1"	35	-2.57	0.0101	0.0864	"GSE68465"
"NFAT5"	115	-2.58	0.00998	0.0861	"GSE68465"
"S1PR1"	43	-2.58	0.00986	0.0861	"GSE68465"
"SPRY4"	82	-2.59	0.00967	0.0859	"GSE68465"
"SF1"	99	-2.59	0.00962	0.0857	"GSE68465"
"FGD2"	48	-2.59	0.00961	0.0857	"GSE68465"
"HPGD"	66	-2.59	0.00959	0.0857	"GSE68465"
"FOXJ1"	28	-2.59	0.00953	0.0857	"GSE68465"
"TP63"	58	-2.59	0.00951	0.0857	"GSE68465"
"MAP3K14"	40	-2.6	0.00941	0.0857	"GSE68465"
"PTGIR"	61	-2.6	0.00939	0.0857	"GSE68465"
"RGS13"	129	-2.6	0.00939	0.0857	"GSE68465"
"PLXND1"	27	-2.6	0.00936	0.0857	"GSE68465"
"MADD"	37	-2.6	0.00929	0.0857	"GSE68465"
"DOK4"	83	-2.6	0.00925	0.0857	"GSE68465"
"BTG2"	64	-2.6	0.00925	0.0857	"GSE68465"
"CSDC2"	33	-2.61	0.00909	0.0857	"GSE68465"
"PLA2G4C"	41	-2.61	0.009	0.0857	"GSE68465"
"VGLL4"	46	-2.61	0.00897	0.0857	"GSE68465"
"GTF2IRD2B"	36	-2.61	0.00893	0.0857	"GSE68465"
"MAK"	101	-2.62	0.00892	0.0857	"GSE68465"
"CREB3L1"	53	-2.62	0.00883	0.0857	"GSE68465"
"CD101"	35	-2.62	0.00874	0.0857	"GSE68465"
"TBX19"	51	-2.62	0.00873	0.0857	"GSE68465"
"MAPK8IP3"	132	-2.62	0.00869	0.0857	"GSE68465"
"GUCY2D"	36	-2.63	0.00865	0.0857	"GSE68465"
"SLC9A1"	57	-2.63	0.00858	0.0857	"GSE68465"
"HOXD1"	122	-2.63	0.00851	0.0857	"GSE68465"
"CDC42BPA"	78	-2.64	0.00821	0.0849	"GSE68465"
"RAB36"	70	-2.64	0.00821	0.0849	"GSE68465"
"NLRP1"	44	-2.65	0.00814	0.0849	"GSE68465"
"STAT6"	76	-2.65	0.0081	0.0849	"GSE68465"
"RORA"	71	-2.65	0.00807	0.0849	"GSE68465"
"NEDD9"	91	-2.65	0.00806	0.0849	"GSE68465"
"PDLIM1"	29	-2.65	0.00794	0.0842	"GSE68465"
"PTPRB"	66	-2.66	0.00788	0.0841	"GSE68465"
"CIITA"	66	-2.66	0.00788	0.0841	"GSE68465"
"CEACAM6"	112	-2.67	0.00761	0.0829	"GSE68465"
"MECOM"	135	-2.67	0.0076	0.0829	"GSE68465"
"NOTCH4"	73	-2.67	0.0076	0.0829	"GSE68465"
"SPRY1"	49	-2.67	0.00755	0.0829	"GSE68465"
"MS4A2"	51	-2.67	0.00748	0.0829	"GSE68465"
"RPS6KA2"	135	-2.68	0.00741	0.0829	"GSE68465"
"MEF2C"	92	-2.68	0.00741	0.0829	"GSE68465"
"TBX5"	54	-2.68	0.0074	0.0829	"GSE68465"
"RUNX1T1"	73	-2.69	0.0072	0.0825	"GSE68465"
"WNK1"	89	-2.69	0.00705	0.0824	"GSE68465"
"GUCY1A1"	98	-2.7	0.00691	0.0818	"GSE68465"
"ERN2"	88	-2.7	0.00688	0.0818	"GSE68465"
"RAMP3"	54	-2.7	0.00684	0.0818	"GSE68465"
"NPR3"	29	-2.71	0.00679	0.0818	"GSE68465"
"CD81"	66	-2.71	0.0067	0.0817	"GSE68465"
"ITPR3"	78	-2.72	0.00657	0.0812	"GSE68465"
"ZRSR2"	80	-2.73	0.00642	0.0807	"GSE68465"
"TEK"	57	-2.73	0.00642	0.0807	"GSE68465"
"NFIB"	68	-2.73	0.00641	0.0807	"GSE68465"
"ZBTB43"	69	-2.73	0.00636	0.0807	"GSE68465"
"ARHGEF2"	51	-2.73	0.00635	0.0807	"GSE68465"
"CASP10"	56	-2.73	0.00631	0.0807	"GSE68465"
"DHCR24"	58	-2.73	0.00631	0.0807	"GSE68465"
"ADCY9"	159	-2.74	0.00624	0.0807	"GSE68465"
"CLEC1A"	104	-2.74	0.00619	0.0807	"GSE68465"
"KLF2"	94	-2.74	0.00618	0.0807	"GSE68465"
"RASL12"	102	-2.74	0.00607	0.0807	"GSE68465"
"TNFSF15"	67	-2.74	0.00606	0.0807	"GSE68465"
"CX3CR1"	79	-2.75	0.00593	0.0807	"GSE68465"
"FOXA2"	66	-2.75	0.00587	0.0807	"GSE68465"
"FZD4"	28	-2.76	0.00586	0.0807	"GSE68465"
"TSPYL2"	82	-2.76	0.00583	0.0807	"GSE68465"
"PBXIP1"	117	-2.76	0.00579	0.0807	"GSE68465"
"SLIT2"	99	-2.76	0.00578	0.0807	"GSE68465"
"NDRG2"	81	-2.77	0.00567	0.0807	"GSE68465"
"MGLL"	85	-2.77	0.00566	0.0807	"GSE68465"
"JUN"	44	-2.77	0.00556	0.0807	"GSE68465"
"HLF"	133	-2.77	0.00555	0.0807	"GSE68465"
"CAPN3"	116	-2.78	0.00551	0.0807	"GSE68465"
"CAMTA1"	52	-2.79	0.00526	0.08	"GSE68465"
"SORBS1"	75	-2.79	0.00523	0.08	"GSE68465"
"SARM1"	27	-2.8	0.00519	0.08	"GSE68465"
"DTX4"	70	-2.8	0.00517	0.08	"GSE68465"
"LRRN3"	54	-2.8	0.00513	0.08	"GSE68465"
"MAGI2"	69	-2.8	0.00509	0.08	"GSE68465"
"HOPX"	231	-2.8	0.00504	0.08	"GSE68465"
"FRY"	131	-2.81	0.00493	0.08	"GSE68465"
"GPC3"	103	-2.81	0.00492	0.08	"GSE68465"
"TSC22D3"	103	-2.81	0.0049	0.08	"GSE68465"
"SMARCD3"	47	-2.82	0.00485	0.08	"GSE68465"
"FBXW4"	90	-2.82	0.00484	0.08	"GSE68465"
"FLRT3"	103	-2.82	0.00478	0.08	"GSE68465"
"RPS6KA1"	92	-2.82	0.00475	0.08	"GSE68465"
"BCAM"	91	-2.83	0.00473	0.08	"GSE68465"
"MAP3K6"	80	-2.83	0.00461	0.08	"GSE68465"
"NRGN"	55	-2.85	0.00443	0.08	"GSE68465"
