"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"GMFB"	99	2.32	0.0204	0.146	"GSE68465"
"ARL1"	93	2.32	0.0206	0.147	"GSE68465"
"BID"	112	2.32	0.0206	0.147	"GSE68465"
"TAF5"	51	2.31	0.0209	0.148	"GSE68465"
"HIC2"	78	2.3	0.0212	0.149	"GSE68465"
"FUBP3"	47	2.3	0.0216	0.151	"GSE68465"
"HRAS"	63	2.3	0.0217	0.151	"GSE68465"
"TDG"	79	2.3	0.0217	0.151	"GSE68465"
"INVS"	34	2.29	0.0217	0.151	"GSE68465"
"POLR2K"	52	2.29	0.0218	0.151	"GSE68465"
"FIBP"	126	2.28	0.0225	0.154	"GSE68465"
"BAZ1B"	84	2.28	0.0225	0.154	"GSE68465"
"AHCTF1"	44	2.27	0.0231	0.158	"GSE68465"
"TAF4"	56	2.27	0.0233	0.158	"GSE68465"
"MNAT1"	60	2.27	0.0235	0.159	"GSE68465"
"RIC8B"	32	2.26	0.0236	0.159	"GSE68465"
"CORO1C"	133	2.26	0.0239	0.161	"GSE68465"
"CSNK2B"	173	2.25	0.0246	0.163	"GSE68465"
"ARF3"	84	2.25	0.0246	0.163	"GSE68465"
"KDM1A"	137	2.24	0.0249	0.165	"GSE68465"
"TFB1M"	43	2.24	0.0251	0.165	"GSE68465"
"ZNF207"	71	2.24	0.0253	0.165	"GSE68465"
"CHAF1A"	85	2.24	0.0253	0.165	"GSE68465"
"CARS"	43	2.24	0.0253	0.165	"GSE68465"
"CLP1"	55	2.24	0.0254	0.165	"GSE68465"
"FANCE"	46	2.24	0.0254	0.165	"GSE68465"
"SRPK2"	54	2.23	0.0254	0.165	"GSE68465"
"HSP90AA1"	84	2.23	0.0256	0.166	"GSE68465"
"FST"	99	2.23	0.0257	0.166	"GSE68465"
"ASCC1"	79	2.22	0.0265	0.17	"GSE68465"
"MEN1"	164	2.22	0.0267	0.171	"GSE68465"
"HMGCR"	109	2.21	0.0268	0.171	"GSE68465"
"CNBP"	69	2.21	0.0271	0.173	"GSE68465"
"DPF2"	101	2.21	0.0272	0.173	"GSE68465"
"DEF8"	87	2.2	0.0276	0.174	"GSE68465"
"BASP1"	60	2.2	0.0278	0.175	"GSE68465"
"MTF2"	87	2.19	0.0283	0.177	"GSE68465"
"ATP2A2"	76	2.19	0.0286	0.177	"GSE68465"
"MTDH"	63	2.17	0.0297	0.183	"GSE68465"
"CBX5"	69	2.17	0.0302	0.186	"GSE68465"
"JMJD6"	70	2.17	0.0304	0.187	"GSE68465"
"HACD3"	76	2.16	0.0308	0.188	"GSE68465"
"ARHGAP19"	83	2.16	0.0309	0.188	"GSE68465"
"NUP62"	65	2.15	0.0312	0.189	"GSE68465"
"DNAJB6"	28	2.15	0.0312	0.189	"GSE68465"
"NKIRAS2"	85	2.15	0.0314	0.189	"GSE68465"
"TFG"	77	2.15	0.0318	0.19	"GSE68465"
"CIZ1"	99	2.14	0.0321	0.192	"GSE68465"
"CDK5"	223	2.14	0.0325	0.193	"GSE68465"
"ELP4"	87	2.14	0.0325	0.193	"GSE68465"
"TAF11"	60	2.14	0.0327	0.193	"GSE68465"
"POT1"	99	2.14	0.0327	0.193	"GSE68465"
"NRBF2"	91	2.13	0.0329	0.194	"GSE68465"
"LOXL2"	164	2.13	0.0329	0.194	"GSE68465"
"MORF4L2"	29	2.13	0.033	0.194	"GSE68465"
"TLE3"	56	2.13	0.033	0.194	"GSE68465"
"STK25"	77	2.13	0.0332	0.194	"GSE68465"
"NDUFS4"	75	2.13	0.0332	0.194	"GSE68465"
"RINT1"	31	2.13	0.0333	0.194	"GSE68465"
"NLE1"	177	2.13	0.0333	0.194	"GSE68465"
"PCBP1"	173	2.13	0.0334	0.194	"GSE68465"
"CHD7"	60	2.12	0.0338	0.194	"GSE68465"
"POLD1"	97	2.12	0.0338	0.194	"GSE68465"
"ZNF217"	34	2.12	0.0339	0.194	"GSE68465"
"SUPT4H1"	132	2.12	0.034	0.194	"GSE68465"
"MXI1"	27	2.12	0.0341	0.194	"GSE68465"
"SLC20A1"	63	2.12	0.0341	0.194	"GSE68465"
"ZNF706"	59	2.12	0.0343	0.194	"GSE68465"
"CARHSP1"	70	2.12	0.0343	0.194	"GSE68465"
"WDR77"	57	2.11	0.0346	0.194	"GSE68465"
"ELP5"	74	2.11	0.0347	0.194	"GSE68465"
"GGCT"	54	2.11	0.0348	0.194	"GSE68465"
"RGS20"	77	2.11	0.0349	0.195	"GSE68465"
"TPD52L1"	56	2.11	0.035	0.195	"GSE68465"
"SOD1"	83	2.11	0.0352	0.195	"GSE68465"
"PMAIP1"	69	2.1	0.0357	0.197	"GSE68465"
"GTF2E2"	59	2.09	0.0362	0.199	"GSE68465"
"HSPA5"	48	2.09	0.0365	0.2	"GSE68465"
"NPM1"	135	2.09	0.0366	0.2	"GSE68465"
"ERO1A"	73	2.09	0.037	0.201	"GSE68465"
"DFFA"	97	2.08	0.0375	0.203	"GSE68465"
"YWHAE"	99	2.08	0.0375	0.203	"GSE68465"
"GSPT1"	72	2.08	0.0376	0.203	"GSE68465"
"MAVS"	45	2.08	0.0378	0.204	"GSE68465"
"PRDX4"	107	2.08	0.0379	0.204	"GSE68465"
"ELP1"	140	2.07	0.0381	0.204	"GSE68465"
"CDC73"	60	2.07	0.0382	0.204	"GSE68465"
"PUF60"	91	2.07	0.0383	0.204	"GSE68465"
"RAB7A"	70	2.07	0.0384	0.205	"GSE68465"
"POLE"	99	2.07	0.0385	0.205	"GSE68465"
"CSNK2A1"	92	2.07	0.0386	0.205	"GSE68465"
"HDAC1"	36	2.07	0.0386	0.205	"GSE68465"
"POLR3K"	196	2.07	0.0388	0.206	"GSE68465"
"COPS5"	97	2.07	0.0389	0.206	"GSE68465"
"TFPT"	73	2.06	0.039	0.206	"GSE68465"
"ADAM17"	39	2.06	0.0391	0.206	"GSE68465"
"HSP90AB1"	102	2.06	0.0396	0.208	"GSE68465"
"PFN1"	88	2.06	0.0397	0.208	"GSE68465"
"HIRA"	53	2.05	0.04	0.209	"GSE68465"
"HMGN1"	45	2.05	0.0401	0.209	"GSE68465"
"RANGAP1"	139	2.03	0.0419	0.216	"GSE68465"
"BAX"	26	2.03	0.042	0.216	"GSE68465"
"CDK7"	57	2.03	0.0423	0.216	"GSE68465"
"GAL"	73	2.03	0.0424	0.216	"GSE68465"
"XRCC6"	127	2.03	0.0427	0.217	"GSE68465"
"SEPT9"	34	2.02	0.0438	0.221	"GSE68465"
"PEG10"	69	2.02	0.0438	0.221	"GSE68465"
"POLR2I"	136	2.02	0.0439	0.221	"GSE68465"
"NOC2L"	131	2.01	0.0441	0.222	"GSE68465"
"ZBED4"	32	2	0.0451	0.225	"GSE68465"
"EWSR1"	31	2	0.0454	0.226	"GSE68465"
"ESR1"	100	2	0.0458	0.228	"GSE68465"
"TRIM32"	50	1.99	0.0467	0.23	"GSE68465"
"NONO"	88	1.99	0.0469	0.231	"GSE68465"
"YAF2"	36	1.99	0.0471	0.231	"GSE68465"
"ATG5"	52	1.98	0.0477	0.232	"GSE68465"
"ARL3"	55	1.98	0.0479	0.233	"GSE68465"
"TARBP2"	84	1.97	0.0484	0.234	"GSE68465"
"AGK"	32	1.97	0.0485	0.234	"GSE68465"
"MED8"	78	1.97	0.0486	0.235	"GSE68465"
"SNAPC5"	41	1.97	0.0487	0.235	"GSE68465"
"SOX12"	92	1.97	0.0489	0.235	"GSE68465"
"YARS"	107	1.97	0.0493	0.236	"GSE68465"
"U2AF1"	48	1.96	0.05	0.237	"GSE68465"
"MDC1"	65	1.96	0.05	0.237	"GSE68465"
"DAP3"	108	1.95	0.0507	0.239	"GSE68465"
"PRDX1"	74	1.95	0.051	0.24	"GSE68465"
"UBE2N"	37	1.95	0.0512	0.241	"GSE68465"
"FKBP1A"	122	1.95	0.0513	0.241	"GSE68465"
"SAP30BP"	71	1.95	0.0514	0.241	"GSE68465"
"STAM"	32	1.95	0.0516	0.241	"GSE68465"
"THOC1"	39	1.95	0.0517	0.241	"GSE68465"
"CTCF"	49	1.94	0.0522	0.243	"GSE68465"
"PDK1"	124	1.94	0.0527	0.244	"GSE68465"
"ADM"	69	1.94	0.0528	0.244	"GSE68465"
"PPP1R2"	65	1.93	0.0533	0.246	"GSE68465"
"SENP2"	54	1.93	0.0541	0.247	"GSE68465"
"TULP3"	40	1.93	0.0542	0.247	"GSE68465"
"SS18"	27	1.92	0.0547	0.248	"GSE68465"
"CALR"	57	1.92	0.0548	0.248	"GSE68465"
"MAP2K1"	74	1.92	0.0548	0.248	"GSE68465"
"MYC"	102	1.91	0.0559	0.252	"GSE68465"
"CDK8"	43	1.91	0.0562	0.252	"GSE68465"
"DIABLO"	73	1.91	0.0564	0.252	"GSE68465"
"CRKL"	96	1.91	0.0567	0.252	"GSE68465"
"MICB"	34	1.9	0.0568	0.252	"GSE68465"
"ENO1"	145	1.9	0.057	0.252	"GSE68465"
"THOP1"	159	1.9	0.057	0.252	"GSE68465"
"CAND1"	83	1.9	0.0571	0.252	"GSE68465"
"HMGA2"	74	1.9	0.0572	0.252	"GSE68465"
"SLC9A3R1"	41	1.9	0.0572	0.252	"GSE68465"
"PPP1R8"	104	1.9	0.0573	0.252	"GSE68465"
"MED20"	51	1.9	0.0573	0.252	"GSE68465"
"PLD1"	43	1.89	0.0587	0.256	"GSE68465"
"CEP57"	125	1.89	0.0592	0.256	"GSE68465"
"HEY1"	30	1.88	0.0596	0.256	"GSE68465"
"RPS27A"	80	1.88	0.0597	0.256	"GSE68465"
"ZIC1"	35	1.88	0.0598	0.256	"GSE68465"
"FOXD1"	46	1.88	0.0598	0.256	"GSE68465"
"DAXX"	44	1.87	0.0618	0.262	"GSE68465"
"SDHA"	50	1.86	0.0627	0.264	"GSE68465"
"ECD"	42	1.86	0.0632	0.266	"GSE68465"
"YY1"	38	1.85	0.0641	0.268	"GSE68465"
"FOXK2"	94	1.85	0.0641	0.268	"GSE68465"
"FNTA"	40	1.85	0.0642	0.268	"GSE68465"
"GTF2H5"	53	1.85	0.065	0.27	"GSE68465"
"TBP"	34	1.84	0.0657	0.272	"GSE68465"
"BRD7"	68	1.84	0.0658	0.272	"GSE68465"
"RABIF"	89	1.84	0.0658	0.272	"GSE68465"
"PARD3"	57	1.84	0.0658	0.272	"GSE68465"
"PWP2"	127	1.84	0.0659	0.272	"GSE68465"
"ICMT"	97	1.83	0.0667	0.274	"GSE68465"
"RIPK2"	69	1.83	0.0668	0.274	"GSE68465"
"NFYA"	27	1.83	0.067	0.274	"GSE68465"
"SUMO1"	77	1.83	0.0671	0.274	"GSE68465"
"CDKN2C"	54	1.83	0.0674	0.275	"GSE68465"
"DNTTIP2"	56	1.83	0.0679	0.277	"GSE68465"
"E2F5"	56	1.82	0.0683	0.277	"GSE68465"
"HIF1A"	67	1.82	0.0684	0.277	"GSE68465"
"TGS1"	25	1.82	0.0686	0.278	"GSE68465"
"INPP4B"	41	1.82	0.0691	0.279	"GSE68465"
"UBE2D3"	93	1.81	0.0698	0.281	"GSE68465"
"TCFL5"	63	1.81	0.0699	0.281	"GSE68465"
"PRDX2"	108	1.81	0.0708	0.284	"GSE68465"
"PPRC1"	66	1.8	0.0711	0.284	"GSE68465"
"MBD4"	82	1.8	0.0715	0.286	"GSE68465"
"GTF2H4"	82	1.8	0.0721	0.287	"GSE68465"
"ELP3"	53	1.8	0.0724	0.288	"GSE68465"
"TAF2"	51	1.8	0.0726	0.288	"GSE68465"
"TMX1"	93	1.79	0.0728	0.288	"GSE68465"
"CYP26B1"	39	1.79	0.0728	0.288	"GSE68465"
"VLDLR"	28	1.79	0.0732	0.288	"GSE68465"
"COPS2"	179	1.79	0.0735	0.289	"GSE68465"
"RAD21"	79	1.79	0.074	0.29	"GSE68465"
"ATF4"	67	1.78	0.075	0.293	"GSE68465"
"SCARB1"	115	1.78	0.0755	0.294	"GSE68465"
"TCF3"	71	1.78	0.0755	0.294	"GSE68465"
"ASCC3"	46	1.77	0.0766	0.296	"GSE68465"
"TFB2M"	90	1.77	0.0769	0.296	"GSE68465"
"CDH2"	96	1.77	0.0769	0.296	"GSE68465"
"PIK3CB"	31	1.77	0.0771	0.296	"GSE68465"
"TRIM16"	82	1.77	0.0773	0.296	"GSE68465"
"SMARCAL1"	68	1.77	0.0775	0.296	"GSE68465"
"TFCP2"	91	1.76	0.0776	0.296	"GSE68465"
"ARNTL2"	157	1.76	0.0781	0.298	"GSE68465"
"IMPA1"	26	1.76	0.0791	0.301	"GSE68465"
"SCAND1"	127	1.75	0.081	0.304	"GSE68465"
"HOXA1"	32	1.74	0.0812	0.304	"GSE68465"
"RIT1"	79	1.74	0.0814	0.304	"GSE68465"
"RAB3B"	84	1.74	0.0815	0.304	"GSE68465"
"MED17"	44	1.74	0.082	0.305	"GSE68465"
"ING1"	25	1.74	0.0822	0.305	"GSE68465"
"HTATSF1"	73	1.74	0.0824	0.305	"GSE68465"
"RPL6"	86	1.74	0.0824	0.305	"GSE68465"
"TERF1"	28	1.74	0.0825	0.305	"GSE68465"
"IDH2"	88	1.73	0.0828	0.305	"GSE68465"
"RAB1A"	167	1.73	0.0833	0.306	"GSE68465"
"TXNRD1"	122	1.73	0.0843	0.306	"GSE68465"
"NELFB"	81	1.73	0.0843	0.306	"GSE68465"
"NCLN"	82	1.73	0.0844	0.306	"GSE68465"
"TAF12"	96	1.72	0.0847	0.306	"GSE68465"
"LANCL2"	55	1.72	0.0848	0.306	"GSE68465"
"GDI2"	83	1.72	0.0849	0.306	"GSE68465"
"FANCL"	65	1.72	0.0849	0.306	"GSE68465"
"REXO4"	85	1.71	0.087	0.311	"GSE68465"
"ADAM10"	108	1.71	0.0874	0.312	"GSE68465"
"MYB"	44	1.71	0.0882	0.314	"GSE68465"
"KHSRP"	115	1.7	0.0882	0.314	"GSE68465"
"CNOT3"	82	1.7	0.089	0.316	"GSE68465"
"TFAP2A"	61	1.7	0.0895	0.317	"GSE68465"
"CLIC1"	124	1.69	0.0905	0.32	"GSE68465"
"PPP4C"	94	1.69	0.0908	0.32	"GSE68465"
"PIR"	95	1.69	0.0908	0.32	"GSE68465"
"GNG5"	52	1.69	0.0911	0.321	"GSE68465"
"MYBBP1A"	65	1.69	0.0913	0.321	"GSE68465"
"NEK4"	67	1.69	0.0915	0.321	"GSE68465"
"IGFBP3"	71	1.68	0.0921	0.321	"GSE68465"
"HINFP"	28	1.68	0.0921	0.321	"GSE68465"
"PHF20"	29	1.68	0.0923	0.321	"GSE68465"
"RBM15B"	33	1.68	0.0925	0.322	"GSE68465"
"RAC3"	83	1.68	0.0927	0.322	"GSE68465"
"SLC2A4RG"	75	1.67	0.094	0.324	"GSE68465"
"RBBP4"	57	1.67	0.0941	0.324	"GSE68465"
"CRABP1"	58	1.67	0.0942	0.324	"GSE68465"
"HSF1"	89	1.67	0.0944	0.325	"GSE68465"
"PTGES2"	113	1.66	0.0961	0.328	"GSE68465"
"HINT1"	83	1.66	0.0962	0.328	"GSE68465"
"GTF2IRD1"	47	1.66	0.0973	0.33	"GSE68465"
"KLRC3"	42	1.65	0.0983	0.331	"GSE68465"
"GNB5"	53	1.65	0.0983	0.331	"GSE68465"
"DUSP9"	69	1.65	0.0983	0.331	"GSE68465"
"ABT1"	81	1.65	0.0986	0.331	"GSE68465"
"TGIF1"	58	1.65	0.0987	0.332	"GSE68465"
"CASP8AP2"	114	1.65	0.0996	0.333	"GSE68465"
"NAA15"	47	1.64	0.1	0.333	"GSE68465"
"IFNGR2"	63	-1.64	0.1	0.333	"GSE68465"
"PICK1"	50	-1.65	0.0999	0.333	"GSE68465"
"CACNB4"	30	-1.65	0.0997	0.333	"GSE68465"
"MTSS1"	77	-1.65	0.0995	0.333	"GSE68465"
"DGKA"	31	-1.65	0.0994	0.333	"GSE68465"
"SGSM3"	34	-1.65	0.0993	0.333	"GSE68465"
"EPOR"	48	-1.65	0.0983	0.331	"GSE68465"
"TYK2"	127	-1.66	0.0978	0.33	"GSE68465"
"ELF1"	50	-1.66	0.0977	0.33	"GSE68465"
"CX3CL1"	101	-1.66	0.0973	0.33	"GSE68465"
"CCL25"	62	-1.66	0.0973	0.33	"GSE68465"
"IL4R"	100	-1.66	0.0971	0.33	"GSE68465"
"CLOCK"	44	-1.66	0.097	0.33	"GSE68465"
"TAF1"	36	-1.66	0.0968	0.329	"GSE68465"
"GON4L"	52	-1.66	0.0967	0.329	"GSE68465"
"ESR2"	53	-1.66	0.0965	0.329	"GSE68465"
"ROR1"	45	-1.66	0.096	0.328	"GSE68465"
"ABR"	68	-1.67	0.0959	0.328	"GSE68465"
"LMO2"	38	-1.67	0.0956	0.328	"GSE68465"
"KLF7"	68	-1.67	0.0956	0.328	"GSE68465"
"PTH1R"	30	-1.67	0.0948	0.326	"GSE68465"
"CXCR5"	38	-1.67	0.0945	0.325	"GSE68465"
"ZNF835"	51	-1.67	0.094	0.324	"GSE68465"
"TNFRSF10C"	32	-1.68	0.0939	0.324	"GSE68465"
"PRSS8"	156	-1.68	0.0935	0.324	"GSE68465"
"POU6F1"	116	-1.68	0.0933	0.323	"GSE68465"
"EDNRA"	147	-1.68	0.0931	0.323	"GSE68465"
"PTN"	33	-1.68	0.0924	0.322	"GSE68465"
"KCNH6"	100	-1.69	0.0919	0.321	"GSE68465"
"ITGAL"	43	-1.69	0.0918	0.321	"GSE68465"
"ITPKB"	75	-1.69	0.0916	0.321	"GSE68465"
"RASGRP3"	67	-1.69	0.0912	0.321	"GSE68465"
"NFIC"	52	-1.69	0.0912	0.321	"GSE68465"
"PER2"	64	-1.69	0.0903	0.319	"GSE68465"
"AVPR1B"	47	-1.7	0.0892	0.316	"GSE68465"
"HIPK1"	45	-1.7	0.0889	0.316	"GSE68465"
"PTK7"	133	-1.7	0.0886	0.315	"GSE68465"
"CLIC3"	68	-1.71	0.087	0.311	"GSE68465"
"RGS5"	79	-1.71	0.0866	0.31	"GSE68465"
"HTR5A"	45	-1.71	0.0865	0.31	"GSE68465"
"VIPR2"	77	-1.72	0.0863	0.31	"GSE68465"
"PTGDR2"	36	-1.72	0.086	0.309	"GSE68465"
"RASSF4"	49	-1.72	0.0854	0.307	"GSE68465"
"JAK3"	163	-1.72	0.0853	0.307	"GSE68465"
"GNAO1"	92	-1.72	0.0849	0.306	"GSE68465"
"NHLH1"	51	-1.72	0.0849	0.306	"GSE68465"
"CEACAM1"	29	-1.72	0.0847	0.306	"GSE68465"
"LGALS3BP"	64	-1.73	0.0844	0.306	"GSE68465"
"CAMK2A"	198	-1.73	0.0843	0.306	"GSE68465"
"ARHGAP6"	59	-1.73	0.0842	0.306	"GSE68465"
"TMPRSS6"	28	-1.73	0.0839	0.306	"GSE68465"
"PHLDA3"	68	-1.73	0.0838	0.306	"GSE68465"
"CASR"	56	-1.73	0.0837	0.306	"GSE68465"
"PLCE1"	30	-1.73	0.0835	0.306	"GSE68465"
"SOX13"	78	-1.73	0.0834	0.306	"GSE68465"
"RGS12"	64	-1.73	0.0831	0.305	"GSE68465"
"ZNF500"	116	-1.73	0.083	0.305	"GSE68465"
"GPR39"	62	-1.73	0.0828	0.305	"GSE68465"
"CDX1"	82	-1.74	0.0825	0.305	"GSE68465"
"WDTC1"	44	-1.74	0.0824	0.305	"GSE68465"
"RABGAP1L"	98	-1.74	0.0822	0.305	"GSE68465"
"UNC13B"	176	-1.74	0.082	0.305	"GSE68465"
"ARHGEF15"	171	-1.74	0.0818	0.305	"GSE68465"
"CNKSR1"	128	-1.74	0.0815	0.304	"GSE68465"
"CD36"	72	-1.74	0.0814	0.304	"GSE68465"
"VENTX"	147	-1.75	0.0807	0.303	"GSE68465"
"PRKACG"	95	-1.75	0.0806	0.303	"GSE68465"
"NPFFR1"	41	-1.75	0.0806	0.303	"GSE68465"
"PKD2L1"	27	-1.75	0.0805	0.303	"GSE68465"
"PURA"	91	-1.75	0.0802	0.303	"GSE68465"
"CSNK1D"	108	-1.75	0.0801	0.303	"GSE68465"
"CCNT1"	53	-1.75	0.0801	0.303	"GSE68465"
"WSB1"	113	-1.75	0.0798	0.302	"GSE68465"
"CHRM2"	32	-1.75	0.0797	0.302	"GSE68465"
"LRRK1"	32	-1.75	0.0795	0.302	"GSE68465"
"NFKBIA"	59	-1.76	0.0783	0.298	"GSE68465"
"ZFPM2"	121	-1.76	0.0781	0.298	"GSE68465"
"AEBP1"	163	-1.77	0.0774	0.296	"GSE68465"
"PAK5"	59	-1.77	0.0771	0.296	"GSE68465"
"RASIP1"	40	-1.77	0.0769	0.296	"GSE68465"
"LPP"	55	-1.77	0.0766	0.296	"GSE68465"
"SOCS2"	67	-1.77	0.0764	0.296	"GSE68465"
"NEK11"	62	-1.77	0.0764	0.296	"GSE68465"
"ZNF750"	53	-1.77	0.0764	0.296	"GSE68465"
"IQSEC2"	47	-1.77	0.0759	0.295	"GSE68465"
"OPHN1"	46	-1.78	0.0753	0.293	"GSE68465"
"ZHX2"	30	-1.78	0.0752	0.293	"GSE68465"
"TGFBR3"	68	-1.78	0.0744	0.291	"GSE68465"
"TBC1D8B"	78	-1.79	0.074	0.29	"GSE68465"
"ZNF688"	88	-1.79	0.074	0.29	"GSE68465"
"NR1D2"	28	-1.79	0.0734	0.289	"GSE68465"
"LRP6"	43	-1.79	0.0732	0.288	"GSE68465"
"PDE1A"	29	-1.79	0.0731	0.288	"GSE68465"
"KL"	43	-1.79	0.0727	0.288	"GSE68465"
"CTGF"	34	-1.8	0.0725	0.288	"GSE68465"
"ICOSLG"	183	-1.8	0.0723	0.288	"GSE68465"
"STK10"	32	-1.8	0.0716	0.286	"GSE68465"
"SLAMF1"	29	-1.81	0.071	0.284	"GSE68465"
"SMAD6"	57	-1.81	0.0709	0.284	"GSE68465"
"PTPRU"	37	-1.81	0.0704	0.283	"GSE68465"
"PRKCZ"	96	-1.82	0.0689	0.278	"GSE68465"
"IGSF6"	29	-1.82	0.0687	0.278	"GSE68465"
"TGFB3"	107	-1.82	0.0683	0.277	"GSE68465"
"SIRT2"	39	-1.82	0.0682	0.277	"GSE68465"
"PER3"	89	-1.83	0.0676	0.276	"GSE68465"
"FOXN3"	68	-1.83	0.0669	0.274	"GSE68465"
"GUCY1B1"	53	-1.84	0.0663	0.273	"GSE68465"
"IRF8"	61	-1.84	0.0662	0.272	"GSE68465"
"ZMYND10"	44	-1.84	0.0658	0.272	"GSE68465"
"SPN"	88	-1.84	0.0655	0.272	"GSE68465"
"YPEL5"	182	-1.85	0.0645	0.269	"GSE68465"
"NCAM1"	68	-1.85	0.0639	0.267	"GSE68465"
"MARCO"	40	-1.85	0.0637	0.267	"GSE68465"
"RALGPS1"	139	-1.86	0.0636	0.267	"GSE68465"
"TMEM9B"	163	-1.86	0.0633	0.266	"GSE68465"
"PLXNB2"	94	-1.86	0.0625	0.264	"GSE68465"
"ETV1"	88	-1.86	0.0624	0.263	"GSE68465"
"CSF1"	47	-1.86	0.0622	0.263	"GSE68465"
"DEPTOR"	38	-1.87	0.0622	0.263	"GSE68465"
"ARAP1"	56	-1.87	0.0619	0.262	"GSE68465"
"IGFBP6"	52	-1.87	0.0618	0.262	"GSE68465"
"PRKCD"	63	-1.87	0.0616	0.262	"GSE68465"
"ANK2"	70	-1.87	0.0613	0.261	"GSE68465"
"FICD"	25	-1.87	0.0611	0.261	"GSE68465"
"APLP2"	117	-1.88	0.0607	0.259	"GSE68465"
"MITF"	68	-1.88	0.0606	0.259	"GSE68465"
"MEIS1"	61	-1.88	0.06	0.257	"GSE68465"
"ARHGEF10L"	54	-1.88	0.0595	0.256	"GSE68465"
"TP53BP1"	61	-1.88	0.0595	0.256	"GSE68465"
"CDC42BPA"	78	-1.89	0.0593	0.256	"GSE68465"
"PTPRE"	132	-1.89	0.0592	0.256	"GSE68465"
"REM1"	71	-1.89	0.0592	0.256	"GSE68465"
"TBC1D22A"	70	-1.89	0.0591	0.256	"GSE68465"
"PDGFRB"	179	-1.89	0.059	0.256	"GSE68465"
"GATA3"	65	-1.89	0.0587	0.256	"GSE68465"
"SRI"	76	-1.89	0.0586	0.256	"GSE68465"
"ILK"	69	-1.89	0.0584	0.255	"GSE68465"
"ELF5"	56	-1.9	0.0578	0.253	"GSE68465"
"TRADD"	92	-1.9	0.0576	0.253	"GSE68465"
"LDB2"	77	-1.9	0.0574	0.252	"GSE68465"
"GPR20"	29	-1.91	0.0566	0.252	"GSE68465"
"IL1R1"	129	-1.91	0.0566	0.252	"GSE68465"
"MS4A1"	64	-1.91	0.0565	0.252	"GSE68465"
"PRKG1"	47	-1.91	0.0565	0.252	"GSE68465"
"DDAH1"	145	-1.91	0.0564	0.252	"GSE68465"
"BAIAP2"	42	-1.91	0.0563	0.252	"GSE68465"
"CCL13"	76	-1.91	0.0561	0.252	"GSE68465"
"OPCML"	60	-1.92	0.0553	0.249	"GSE68465"
"SMPD1"	63	-1.92	0.0553	0.249	"GSE68465"
"MADD"	37	-1.92	0.0549	0.248	"GSE68465"
"RASL11B"	36	-1.92	0.0544	0.247	"GSE68465"
"BTK"	27	-1.93	0.0542	0.247	"GSE68465"
"ENG"	77	-1.93	0.0541	0.247	"GSE68465"
"DOK1"	42	-1.93	0.054	0.247	"GSE68465"
"CD22"	37	-1.93	0.054	0.247	"GSE68465"
"NR4A3"	48	-1.93	0.0539	0.247	"GSE68465"
"NFAT5"	115	-1.93	0.0537	0.247	"GSE68465"
"SNX27"	31	-1.93	0.0536	0.246	"GSE68465"
"UBE2I"	91	-1.93	0.0533	0.246	"GSE68465"
"KLRB1"	44	-1.93	0.0532	0.246	"GSE68465"
"FGF1"	26	-1.94	0.0527	0.244	"GSE68465"
"SPRY4"	82	-1.94	0.0526	0.244	"GSE68465"
"SETBP1"	101	-1.94	0.0525	0.244	"GSE68465"
"ZCCHC24"	91	-1.95	0.0517	0.241	"GSE68465"
"XPC"	62	-1.95	0.051	0.24	"GSE68465"
"IL16"	49	-1.96	0.0504	0.238	"GSE68465"
"IQSEC1"	43	-1.96	0.0504	0.238	"GSE68465"
"VGLL4"	46	-1.96	0.0499	0.237	"GSE68465"
"NR4A1"	38	-1.96	0.0495	0.236	"GSE68465"
"TIE1"	118	-1.96	0.0495	0.236	"GSE68465"
"SLC22A17"	38	-1.97	0.0494	0.236	"GSE68465"
"NTRK3"	34	-1.97	0.0493	0.236	"GSE68465"
"SPSB3"	66	-1.97	0.049	0.235	"GSE68465"
"TBX19"	51	-1.97	0.049	0.235	"GSE68465"
"ZNF609"	59	-1.97	0.0489	0.235	"GSE68465"
"WNT2"	119	-1.97	0.0484	0.234	"GSE68465"
"EPAS1"	78	-1.97	0.0483	0.234	"GSE68465"
"WNK1"	89	-1.97	0.0483	0.234	"GSE68465"
"SH2B1"	119	-1.98	0.0477	0.232	"GSE68465"
"ARHGEF9"	86	-1.98	0.0477	0.232	"GSE68465"
"RORC"	25	-1.98	0.0475	0.232	"GSE68465"
"CD4"	162	-1.99	0.0466	0.229	"GSE68465"
"FRAT1"	73	-1.99	0.0464	0.229	"GSE68465"
"NFIB"	68	-1.99	0.0462	0.228	"GSE68465"
"THRA"	43	-2	0.046	0.228	"GSE68465"
"GLI2"	25	-2	0.046	0.228	"GSE68465"
"CD5"	27	-2	0.0454	0.226	"GSE68465"
"MAK"	101	-2	0.0453	0.226	"GSE68465"
"CCR7"	35	-2	0.0451	0.225	"GSE68465"
"STARD8"	34	-2.01	0.0449	0.225	"GSE68465"
"PKNOX2"	46	-2.01	0.0449	0.225	"GSE68465"
"TCF7L1"	76	-2.02	0.0439	0.221	"GSE68465"
"CD244"	76	-2.02	0.0437	0.221	"GSE68465"
"ZFP36L1"	90	-2.02	0.0435	0.22	"GSE68465"
"HIP1"	108	-2.02	0.0431	0.219	"GSE68465"
"TLR3"	106	-2.03	0.0422	0.216	"GSE68465"
