"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"CRHR1"	67	2.45	0.0142	0.101	"GSE68465"
"GPR135"	46	2.44	0.0146	0.103	"GSE68465"
"PDE3A"	37	2.44	0.0146	0.103	"GSE68465"
"CUZD1"	28	2.44	0.0148	0.103	"GSE68465"
"MRAS"	47	2.43	0.0153	0.106	"GSE68465"
"ADGRG3"	26	2.42	0.0154	0.106	"GSE68465"
"PITX3"	324	2.42	0.0155	0.106	"GSE68465"
"PTGES2"	113	2.42	0.0155	0.106	"GSE68465"
"OPRD1"	100	2.42	0.0157	0.107	"GSE68465"
"ELL"	81	2.41	0.016	0.108	"GSE68465"
"CRABP1"	58	2.41	0.0161	0.109	"GSE68465"
"HOXA11"	87	2.4	0.0164	0.11	"GSE68465"
"LZTS1"	205	2.4	0.0165	0.11	"GSE68465"
"DPF3"	72	2.4	0.0166	0.11	"GSE68465"
"ZBTB39"	28	2.39	0.0167	0.111	"GSE68465"
"GDF3"	124	2.39	0.0167	0.111	"GSE68465"
"NODAL"	74	2.39	0.0169	0.111	"GSE68465"
"BAZ2A"	54	2.39	0.0169	0.111	"GSE68465"
"ACTL6B"	68	2.38	0.0171	0.112	"GSE68465"
"SP1"	47	2.38	0.0173	0.113	"GSE68465"
"NTF3"	28	2.38	0.0173	0.113	"GSE68465"
"SOX3"	43	2.38	0.0174	0.113	"GSE68465"
"CGA"	79	2.38	0.0174	0.113	"GSE68465"
"ILF3"	106	2.38	0.0175	0.113	"GSE68465"
"NOX1"	63	2.38	0.0175	0.113	"GSE68465"
"CBX5"	69	2.37	0.0177	0.113	"GSE68465"
"WIZ"	49	2.37	0.0177	0.113	"GSE68465"
"SOX10"	137	2.37	0.0178	0.114	"GSE68465"
"CCR4"	56	2.37	0.0178	0.114	"GSE68465"
"S100A1"	34	2.37	0.018	0.115	"GSE68465"
"CD244"	76	2.35	0.0187	0.118	"GSE68465"
"PAK4"	37	2.35	0.0188	0.118	"GSE68465"
"ARR3"	91	2.35	0.019	0.119	"GSE68465"
"OR7A5"	84	2.34	0.0191	0.119	"GSE68465"
"TP53TG5"	62	2.32	0.0203	0.126	"GSE68465"
"STMN4"	72	2.32	0.0204	0.126	"GSE68465"
"FOXD1"	46	2.32	0.0205	0.126	"GSE68465"
"PLEKHG6"	27	2.31	0.0207	0.127	"GSE68465"
"OVOL1"	28	2.31	0.0208	0.127	"GSE68465"
"IL1RAPL2"	145	2.31	0.021	0.127	"GSE68465"
"BMP10"	48	2.3	0.0214	0.129	"GSE68465"
"GSK3A"	94	2.29	0.0219	0.13	"GSE68465"
"GRPR"	50	2.29	0.022	0.13	"GSE68465"
"ESR2"	53	2.29	0.022	0.13	"GSE68465"
"PITX1"	42	2.29	0.0222	0.131	"GSE68465"
"GPR31"	57	2.29	0.0223	0.131	"GSE68465"
"CHRM5"	172	2.28	0.0224	0.131	"GSE68465"
"NRL"	90	2.28	0.0225	0.131	"GSE68465"
"ZKSCAN8"	58	2.28	0.0225	0.131	"GSE68465"
"MAS1"	113	2.28	0.0227	0.132	"GSE68465"
"HIST1H3B"	39	2.28	0.0228	0.132	"GSE68465"
"ZNF696"	86	2.28	0.0229	0.132	"GSE68465"
"ALDH1A2"	32	2.27	0.0229	0.132	"GSE68465"
"RPS14"	25	2.27	0.023	0.132	"GSE68465"
"DLX2"	72	2.27	0.0232	0.133	"GSE68465"
"ZNF609"	59	2.27	0.0234	0.133	"GSE68465"
"GRIK5"	81	2.26	0.0239	0.135	"GSE68465"
"PRDM14"	110	2.25	0.0242	0.136	"GSE68465"
"NHLH2"	30	2.25	0.0242	0.136	"GSE68465"
"WNK1"	89	2.24	0.0252	0.14	"GSE68465"
"GPR4"	48	2.23	0.0257	0.142	"GSE68465"
"SSTR3"	152	2.22	0.0265	0.146	"GSE68465"
"TAAR2"	35	2.21	0.0272	0.149	"GSE68465"
"STAT2"	61	2.21	0.0274	0.149	"GSE68465"
"SOX2"	48	2.2	0.0277	0.149	"GSE68465"
"LRCH4"	149	2.2	0.0277	0.149	"GSE68465"
"OPRL1"	73	2.2	0.0281	0.15	"GSE68465"
"NFRKB"	48	2.19	0.0285	0.152	"GSE68465"
"WASL"	41	2.19	0.0285	0.152	"GSE68465"
"ENPP1"	38	2.19	0.0286	0.152	"GSE68465"
"CSPG4"	38	2.19	0.0286	0.152	"GSE68465"
"TAS2R16"	73	2.18	0.029	0.153	"GSE68465"
"PAX2"	29	2.18	0.0293	0.153	"GSE68465"
"CNTF"	27	2.18	0.0293	0.153	"GSE68465"
"DLL3"	57	2.18	0.0293	0.153	"GSE68465"
"LBX1"	63	2.18	0.0294	0.153	"GSE68465"
"PXN"	69	2.18	0.0294	0.153	"GSE68465"
"IL12RB1"	70	2.18	0.0296	0.154	"GSE68465"
"MBD3"	85	2.17	0.0297	0.154	"GSE68465"
"SEMA6A"	75	2.17	0.0299	0.155	"GSE68465"
"ARHGDIG"	36	2.17	0.0301	0.155	"GSE68465"
"CDX2"	82	2.17	0.0302	0.155	"GSE68465"
"NTRK3"	34	2.17	0.0303	0.155	"GSE68465"
"RAC3"	83	2.16	0.0305	0.155	"GSE68465"
"FLT3"	34	2.16	0.0309	0.157	"GSE68465"
"GPR63"	51	2.16	0.031	0.157	"GSE68465"
"GHRHR"	189	2.15	0.0314	0.158	"GSE68465"
"ETV3"	26	2.15	0.0316	0.159	"GSE68465"
"TEF"	170	2.14	0.0321	0.161	"GSE68465"
"GRM4"	33	2.14	0.0327	0.163	"GSE68465"
"GPR52"	109	2.13	0.0335	0.165	"GSE68465"
"TRH"	40	2.12	0.0336	0.165	"GSE68465"
"CA8"	31	2.12	0.0338	0.166	"GSE68465"
"ALX1"	51	2.12	0.0338	0.166	"GSE68465"
"MS4A5"	26	2.11	0.0345	0.168	"GSE68465"
"PIP5K1A"	74	2.11	0.0348	0.169	"GSE68465"
"TACR3"	62	2.11	0.0349	0.17	"GSE68465"
"POFUT1"	51	2.11	0.0351	0.17	"GSE68465"
"RUNX2"	134	2.1	0.0356	0.171	"GSE68465"
"CDX4"	44	2.1	0.0357	0.172	"GSE68465"
"FOXN1"	128	2.1	0.036	0.172	"GSE68465"
"MS4A3"	59	2.1	0.036	0.172	"GSE68465"
"NRXN1"	75	2.09	0.0363	0.173	"GSE68465"
"PDE1C"	35	2.09	0.0364	0.173	"GSE68465"
"MC4R"	37	2.09	0.0367	0.174	"GSE68465"
"TRHR"	52	2.08	0.0376	0.177	"GSE68465"
"ZNF324"	60	2.08	0.0379	0.177	"GSE68465"
"OR12D3"	87	2.07	0.038	0.177	"GSE68465"
"SH3GL3"	66	2.07	0.0382	0.177	"GSE68465"
"BMP7"	26	2.07	0.0383	0.177	"GSE68465"
"KDM4B"	50	2.07	0.0384	0.177	"GSE68465"
"P2RX6"	169	2.06	0.0391	0.18	"GSE68465"
"FOXG1"	28	2.06	0.0393	0.181	"GSE68465"
"MYT1"	26	2.06	0.0395	0.181	"GSE68465"
"AFP"	59	2.05	0.0402	0.183	"GSE68465"
"AXIN1"	59	2.05	0.0403	0.183	"GSE68465"
"CSNK1G2"	65	2.05	0.0405	0.183	"GSE68465"
"RPS6KA6"	112	2.05	0.0408	0.184	"GSE68465"
"DEPDC1"	95	2.04	0.0409	0.184	"GSE68465"
"AKT2"	42	2.04	0.0415	0.186	"GSE68465"
"GHSR"	51	2.04	0.0417	0.186	"GSE68465"
"ZNF444"	37	2.04	0.0417	0.186	"GSE68465"
"HTR1B"	36	2.04	0.0418	0.186	"GSE68465"
"AMBP"	86	2.03	0.0419	0.187	"GSE68465"
"PPP5C"	62	2.03	0.042	0.187	"GSE68465"
"MAP3K10"	228	2.02	0.0432	0.191	"GSE68465"
"PRAME"	91	2.02	0.0433	0.191	"GSE68465"
"SIX2"	47	2.02	0.0433	0.191	"GSE68465"
"ITGB3"	33	2.02	0.0436	0.191	"GSE68465"
"TEC"	28	2.01	0.0442	0.193	"GSE68465"
"ZNF507"	152	2.01	0.0442	0.193	"GSE68465"
"PPP1R10"	34	2.01	0.0442	0.193	"GSE68465"
"CD101"	35	2.01	0.0443	0.193	"GSE68465"
"GLP1R"	71	2.01	0.0444	0.193	"GSE68465"
"PPP2R2B"	69	2.01	0.0446	0.194	"GSE68465"
"GUCA1A"	29	2.01	0.0446	0.194	"GSE68465"
"UTF1"	68	2.01	0.0448	0.194	"GSE68465"
"CHAF1A"	85	2	0.0455	0.196	"GSE68465"
"IKZF2"	68	1.99	0.0462	0.198	"GSE68465"
"SOX4"	74	1.99	0.0466	0.199	"GSE68465"
"PRDM5"	48	1.99	0.0468	0.199	"GSE68465"
"BMP15"	87	1.99	0.0468	0.199	"GSE68465"
"GRID2"	52	1.99	0.047	0.2	"GSE68465"
"TAS2R4"	37	1.98	0.0476	0.2	"GSE68465"
"TGFBR1"	37	1.98	0.0481	0.202	"GSE68465"
"PROX1"	44	1.97	0.0483	0.203	"GSE68465"
"GMEB2"	45	1.97	0.0485	0.203	"GSE68465"
"NEUROD1"	25	1.97	0.0487	0.203	"GSE68465"
"CCL25"	62	1.97	0.0491	0.204	"GSE68465"
"ADAP1"	27	1.96	0.0502	0.208	"GSE68465"
"ZIC1"	35	1.96	0.0502	0.208	"GSE68465"
"PLEKHH3"	44	1.95	0.0506	0.208	"GSE68465"
"TRIB3"	60	1.95	0.0508	0.209	"GSE68465"
"RANGAP1"	139	1.94	0.0518	0.212	"GSE68465"
"DCLK2"	59	1.94	0.0523	0.213	"GSE68465"
"NSG2"	25	1.94	0.0525	0.213	"GSE68465"
"FICD"	25	1.94	0.0529	0.214	"GSE68465"
"HOXD9"	102	1.93	0.0534	0.216	"GSE68465"
"IFNB1"	57	1.93	0.0536	0.216	"GSE68465"
"OR1A1"	28	1.93	0.0539	0.216	"GSE68465"
"OR6A2"	52	1.92	0.0542	0.217	"GSE68465"
"GRIK3"	69	1.92	0.0546	0.217	"GSE68465"
"NFIX"	30	1.92	0.0548	0.217	"GSE68465"
"RBM38"	50	1.92	0.055	0.217	"GSE68465"
"LHX2"	27	1.91	0.0562	0.221	"GSE68465"
"RGR"	68	1.91	0.0563	0.221	"GSE68465"
"GTF2F1"	70	1.91	0.0567	0.222	"GSE68465"
"SPAG5"	124	1.9	0.0581	0.226	"GSE68465"
"SARM1"	27	1.89	0.0584	0.227	"GSE68465"
"PAX9"	45	1.89	0.0588	0.228	"GSE68465"
"GPR20"	29	1.89	0.0591	0.228	"GSE68465"
"SSRP1"	112	1.88	0.0599	0.23	"GSE68465"
"ARFGAP1"	120	1.88	0.0603	0.231	"GSE68465"
"DKKL1"	113	1.88	0.0604	0.231	"GSE68465"
"NKX2-2"	28	1.88	0.0605	0.231	"GSE68465"
"NEUROD2"	46	1.88	0.0607	0.232	"GSE68465"
"NFATC4"	31	1.87	0.061	0.232	"GSE68465"
"CAPN5"	29	1.87	0.0617	0.234	"GSE68465"
"SOX12"	92	1.86	0.063	0.237	"GSE68465"
"HELLS"	47	1.86	0.0636	0.238	"GSE68465"
"CHRNA4"	57	1.85	0.0637	0.239	"GSE68465"
"KCNH1"	29	1.85	0.0639	0.239	"GSE68465"
"INSL4"	50	1.85	0.064	0.239	"GSE68465"
"RAD51"	110	1.85	0.0642	0.239	"GSE68465"
"OR5I1"	57	1.85	0.0643	0.239	"GSE68465"
"PDE7B"	29	1.84	0.0652	0.242	"GSE68465"
"GTF2IRD2B"	36	1.84	0.0653	0.242	"GSE68465"
"GML"	65	1.84	0.0658	0.243	"GSE68465"
"BARX1"	39	1.84	0.0665	0.244	"GSE68465"
"NFKBIB"	28	1.83	0.0669	0.244	"GSE68465"
"CHRM2"	32	1.83	0.0677	0.246	"GSE68465"
"CD5"	27	1.83	0.0678	0.247	"GSE68465"
"OR1A2"	83	1.82	0.0688	0.25	"GSE68465"
"GRM6"	78	1.82	0.0691	0.25	"GSE68465"
"KLF1"	148	1.82	0.0692	0.25	"GSE68465"
"GABRB1"	60	1.82	0.0694	0.25	"GSE68465"
"MYCN"	41	1.81	0.0697	0.251	"GSE68465"
"ZNF536"	49	1.81	0.0698	0.251	"GSE68465"
"PRKAR1B"	29	1.81	0.0698	0.251	"GSE68465"
"CIC"	26	1.81	0.0701	0.251	"GSE68465"
"CTNND2"	55	1.81	0.0704	0.252	"GSE68465"
"ZNHIT2"	42	1.8	0.0711	0.253	"GSE68465"
"PDGFB"	27	1.8	0.0719	0.255	"GSE68465"
"FUS"	89	1.79	0.0727	0.257	"GSE68465"
"SIRT2"	39	1.79	0.0734	0.258	"GSE68465"
"RAB3A"	27	1.79	0.0734	0.258	"GSE68465"
"PDX1"	81	1.79	0.0735	0.258	"GSE68465"
"FOXM1"	125	1.78	0.0743	0.259	"GSE68465"
"RAX"	53	1.78	0.0753	0.261	"GSE68465"
"NR2E3"	71	1.78	0.0753	0.261	"GSE68465"
"SPEN"	71	1.78	0.0754	0.261	"GSE68465"
"EEF1D"	25	1.78	0.0756	0.261	"GSE68465"
"UBN1"	67	1.78	0.0757	0.261	"GSE68465"
"ARHGAP33"	134	1.77	0.0766	0.263	"GSE68465"
"HCRT"	61	1.76	0.0781	0.266	"GSE68465"
"NUMA1"	80	1.76	0.0781	0.266	"GSE68465"
"ASF1B"	95	1.76	0.0784	0.267	"GSE68465"
"SCML2"	44	1.76	0.0786	0.267	"GSE68465"
"CCR9"	75	1.75	0.0794	0.269	"GSE68465"
"OR10C1"	51	1.75	0.0799	0.27	"GSE68465"
"LRP8"	60	1.75	0.0802	0.271	"GSE68465"
"RGS6"	79	1.75	0.0804	0.271	"GSE68465"
"CACNB4"	30	1.74	0.0811	0.273	"GSE68465"
"SET"	54	1.74	0.0812	0.273	"GSE68465"
"CHRNA5"	61	1.74	0.0812	0.273	"GSE68465"
"CHAF1B"	74	1.74	0.0819	0.274	"GSE68465"
"PPP1R2C"	141	1.74	0.0825	0.274	"GSE68465"
"RGS19"	29	-1.74	0.0823	0.274	"GSE68465"
"RAF1"	39	-1.74	0.0821	0.274	"GSE68465"
"LDB2"	77	-1.74	0.0818	0.274	"GSE68465"
"UIMC1"	25	-1.74	0.0817	0.274	"GSE68465"
"DAPK1"	87	-1.74	0.0817	0.274	"GSE68465"
"RRAGC"	89	-1.74	0.0817	0.274	"GSE68465"
"IL15"	60	-1.75	0.081	0.273	"GSE68465"
"IL27RA"	115	-1.75	0.0803	0.271	"GSE68465"
"GMIP"	35	-1.75	0.08	0.271	"GSE68465"
"TCEAL4"	71	-1.75	0.0799	0.27	"GSE68465"
"ARHGEF12"	78	-1.75	0.0795	0.27	"GSE68465"
"MBD2"	46	-1.76	0.0779	0.266	"GSE68465"
"BAZ2B"	140	-1.76	0.0776	0.265	"GSE68465"
"LTB"	50	-1.77	0.0774	0.265	"GSE68465"
"USP33"	74	-1.77	0.0773	0.265	"GSE68465"
"FOXF2"	98	-1.77	0.0771	0.264	"GSE68465"
"MEAF6"	107	-1.77	0.0769	0.264	"GSE68465"
"HMGN1"	45	-1.77	0.0764	0.263	"GSE68465"
"SNX13"	56	-1.77	0.0761	0.262	"GSE68465"
"TNIK"	87	-1.78	0.0755	0.261	"GSE68465"
"TMEM30A"	42	-1.78	0.0755	0.261	"GSE68465"
"DUSP1"	54	-1.78	0.0754	0.261	"GSE68465"
"MLH1"	86	-1.78	0.0753	0.261	"GSE68465"
"PTPRK"	32	-1.78	0.0752	0.261	"GSE68465"
"SF3B1"	73	-1.78	0.075	0.261	"GSE68465"
"PDE1A"	29	-1.78	0.0744	0.259	"GSE68465"
"SOS2"	74	-1.78	0.0743	0.259	"GSE68465"
"BLZF1"	42	-1.79	0.0741	0.259	"GSE68465"
"CCNH"	70	-1.79	0.074	0.259	"GSE68465"
"PRKCD"	63	-1.79	0.0738	0.258	"GSE68465"
"NR3C2"	128	-1.79	0.0733	0.258	"GSE68465"
"RPS27L"	69	-1.79	0.0732	0.258	"GSE68465"
"ZFPM2"	121	-1.79	0.0731	0.258	"GSE68465"
"ARL2BP"	84	-1.79	0.0727	0.257	"GSE68465"
"NRBF2"	91	-1.79	0.0727	0.257	"GSE68465"
"STAT6"	76	-1.8	0.072	0.255	"GSE68465"
"ASCC3"	46	-1.8	0.0717	0.254	"GSE68465"
"NDFIP1"	62	-1.8	0.0716	0.254	"GSE68465"
"ABCG1"	26	-1.8	0.0714	0.254	"GSE68465"
"APLP2"	117	-1.8	0.0711	0.253	"GSE68465"
"CAMTA1"	52	-1.81	0.0708	0.252	"GSE68465"
"CAV2"	92	-1.81	0.0707	0.252	"GSE68465"
"RNF14"	56	-1.81	0.0705	0.252	"GSE68465"
"SDHD"	85	-1.81	0.0705	0.252	"GSE68465"
"RASL12"	102	-1.81	0.0701	0.251	"GSE68465"
"PPP1R12A"	109	-1.81	0.0699	0.251	"GSE68465"
"RHOQ"	43	-1.82	0.069	0.25	"GSE68465"
"HOXA5"	40	-1.82	0.069	0.25	"GSE68465"
"ARID4B"	147	-1.82	0.0688	0.25	"GSE68465"
"ROCK2"	31	-1.83	0.0676	0.246	"GSE68465"
"PTPRD"	53	-1.83	0.067	0.244	"GSE68465"
"DDAH1"	145	-1.83	0.0667	0.244	"GSE68465"
"RNF6"	93	-1.83	0.0667	0.244	"GSE68465"
"RHOA"	104	-1.83	0.0666	0.244	"GSE68465"
"FOXO1"	64	-1.84	0.0662	0.243	"GSE68465"
"TARDBP"	54	-1.84	0.0661	0.243	"GSE68465"
"STARD13"	57	-1.84	0.0661	0.243	"GSE68465"
"ITGAV"	114	-1.84	0.066	0.243	"GSE68465"
"ZDHHC7"	93	-1.84	0.0655	0.242	"GSE68465"
"ATF2"	81	-1.84	0.0655	0.242	"GSE68465"
"TIPARP"	89	-1.85	0.0648	0.24	"GSE68465"
"FZD1"	53	-1.85	0.0644	0.239	"GSE68465"
"RAD50"	118	-1.85	0.0641	0.239	"GSE68465"
"ELN"	104	-1.85	0.064	0.239	"GSE68465"
"TCF12"	44	-1.86	0.0635	0.238	"GSE68465"
"ADGRL2"	26	-1.86	0.0635	0.238	"GSE68465"
"RAP1GDS1"	95	-1.86	0.0635	0.238	"GSE68465"
"ADAM9"	36	-1.86	0.0629	0.237	"GSE68465"
"LMO3"	89	-1.86	0.0626	0.236	"GSE68465"
"CAPN3"	116	-1.86	0.0625	0.236	"GSE68465"
"IQSEC1"	43	-1.87	0.062	0.234	"GSE68465"
"GADD45B"	55	-1.87	0.0618	0.234	"GSE68465"
"LGALS9"	64	-1.87	0.0615	0.233	"GSE68465"
"TSC22D1"	48	-1.87	0.0613	0.233	"GSE68465"
"INPP1"	51	-1.87	0.0611	0.232	"GSE68465"
"MBIP"	124	-1.87	0.0611	0.232	"GSE68465"
"EPS8"	80	-1.87	0.061	0.232	"GSE68465"
"ZNF277"	52	-1.88	0.0599	0.23	"GSE68465"
"RCBTB1"	30	-1.88	0.0595	0.229	"GSE68465"
"GPX1"	86	-1.88	0.0595	0.229	"GSE68465"
"REST"	31	-1.88	0.0595	0.229	"GSE68465"
"RPS6KA5"	55	-1.88	0.0594	0.229	"GSE68465"
"LITAF"	36	-1.89	0.0588	0.228	"GSE68465"
"CEP57"	125	-1.89	0.0582	0.226	"GSE68465"
"ZNF573"	57	-1.9	0.0581	0.226	"GSE68465"
"IL1R1"	129	-1.9	0.0576	0.225	"GSE68465"
"ZMYM4"	107	-1.9	0.0571	0.223	"GSE68465"
"PDE4B"	48	-1.9	0.0571	0.223	"GSE68465"
"EGR2"	48	-1.9	0.0569	0.222	"GSE68465"
"AKAP9"	66	-1.91	0.0565	0.221	"GSE68465"
"BCL11B"	31	-1.91	0.0558	0.22	"GSE68465"
"ARHGAP17"	35	-1.91	0.0556	0.219	"GSE68465"
"APP"	30	-1.91	0.0556	0.219	"GSE68465"
"ZC3H14"	50	-1.91	0.0555	0.219	"GSE68465"
"TGFBR3"	68	-1.92	0.055	0.217	"GSE68465"
"DIXDC1"	25	-1.92	0.0549	0.217	"GSE68465"
"DIRAS3"	72	-1.92	0.0548	0.217	"GSE68465"
"USP9X"	44	-1.92	0.0545	0.217	"GSE68465"
"CHD1"	38	-1.92	0.0544	0.217	"GSE68465"
"PRKCA"	59	-1.92	0.0543	0.217	"GSE68465"
"F2R"	31	-1.92	0.0543	0.217	"GSE68465"
"CCDC47"	46	-1.93	0.0541	0.216	"GSE68465"
"VAV1"	30	-1.93	0.054	0.216	"GSE68465"
"LPP"	55	-1.93	0.054	0.216	"GSE68465"
"SMAD7"	51	-1.93	0.0539	0.216	"GSE68465"
"LCK"	36	-1.93	0.0538	0.216	"GSE68465"
"PHTF2"	32	-1.93	0.0537	0.216	"GSE68465"
"PLXND1"	27	-1.94	0.0529	0.214	"GSE68465"
"ICAM1"	113	-1.94	0.0529	0.214	"GSE68465"
"PTPRG"	29	-1.94	0.0526	0.213	"GSE68465"
"ZNF266"	37	-1.94	0.0523	0.213	"GSE68465"
"ZC3H7A"	62	-1.94	0.0519	0.212	"GSE68465"
"CEBPA"	73	-1.94	0.0518	0.212	"GSE68465"
"RTF1"	34	-1.95	0.0515	0.211	"GSE68465"
"ATF1"	90	-1.95	0.0511	0.21	"GSE68465"
"MAP3K5"	114	-1.95	0.051	0.209	"GSE68465"
"ITGBL1"	137	-1.95	0.0506	0.208	"GSE68465"
"STK17B"	50	-1.96	0.0505	0.208	"GSE68465"
"MYO6"	129	-1.96	0.0496	0.206	"GSE68465"
"SEL1L"	68	-1.97	0.0492	0.204	"GSE68465"
"CX3CR1"	79	-1.97	0.0492	0.204	"GSE68465"
"MED4"	77	-1.97	0.049	0.204	"GSE68465"
"HLA-DOB"	46	-1.97	0.049	0.204	"GSE68465"
"B2M"	81	-1.97	0.0486	0.203	"GSE68465"
"REL"	38	-1.97	0.0484	0.203	"GSE68465"
"C1D"	155	-1.98	0.0476	0.2	"GSE68465"
"CUL3"	78	-1.98	0.0475	0.2	"GSE68465"
"IRAK3"	114	-1.98	0.0474	0.2	"GSE68465"
"STAG2"	98	-1.98	0.0473	0.2	"GSE68465"
"ZNF211"	61	-1.98	0.0472	0.2	"GSE68465"
"HMG20A"	45	-1.99	0.0471	0.2	"GSE68465"
"NCOA1"	40	-1.99	0.0471	0.2	"GSE68465"
"AXL"	143	-1.99	0.0468	0.199	"GSE68465"
"HPGD"	66	-1.99	0.0468	0.199	"GSE68465"
"ZCCHC24"	91	-1.99	0.0468	0.199	"GSE68465"
"RGS10"	70	-1.99	0.0462	0.198	"GSE68465"
"FCGR2B"	43	-1.99	0.0461	0.198	"GSE68465"
"BIRC2"	61	-2	0.0457	0.197	"GSE68465"
"ELK3"	101	-2	0.0451	0.195	"GSE68465"
"FBXW11"	46	-2.01	0.0449	0.194	"GSE68465"
"ZNF83"	42	-2.01	0.0448	0.194	"GSE68465"
"CSNK1A1"	45	-2.01	0.0447	0.194	"GSE68465"
"MEIS1"	61	-2.01	0.0442	0.193	"GSE68465"
"AP3S1"	40	-2.02	0.0434	0.191	"GSE68465"
"AHR"	109	-2.02	0.0431	0.191	"GSE68465"
"RAD17"	88	-2.02	0.043	0.19	"GSE68465"
"CTSH"	178	-2.03	0.0427	0.189	"GSE68465"
"FCER1A"	59	-2.03	0.0426	0.189	"GSE68465"
"FBXO11"	139	-2.03	0.0422	0.187	"GSE68465"
"ZNF12"	60	-2.04	0.0416	0.186	"GSE68465"
"SLK"	114	-2.04	0.0415	0.186	"GSE68465"
"CCR7"	35	-2.04	0.0412	0.185	"GSE68465"
"RIN3"	45	-2.05	0.0405	0.183	"GSE68465"
"ABI1"	74	-2.05	0.0405	0.183	"GSE68465"
"HOPX"	231	-2.05	0.0403	0.183	"GSE68465"
"AIDA"	88	-2.05	0.0403	0.183	"GSE68465"
"PRKD3"	57	-2.05	0.0399	0.182	"GSE68465"
"ZMYM6"	135	-2.05	0.0399	0.182	"GSE68465"
"LYN"	75	-2.05	0.0399	0.182	"GSE68465"
"PER3"	89	-2.06	0.0396	0.181	"GSE68465"
"SLC30A9"	61	-2.06	0.0394	0.181	"GSE68465"
"RABGAP1"	43	-2.07	0.0387	0.178	"GSE68465"
"ACAD8"	79	-2.07	0.0384	0.177	"GSE68465"
"SOCS5"	39	-2.07	0.0383	0.177	"GSE68465"
"STAT5A"	49	-2.07	0.0382	0.177	"GSE68465"
"SPRY2"	77	-2.07	0.0381	0.177	"GSE68465"
"ZBTB11"	141	-2.08	0.0379	0.177	"GSE68465"
"CITED2"	70	-2.08	0.0379	0.177	"GSE68465"
"BACH1"	33	-2.08	0.0378	0.177	"GSE68465"
"LRRFIP1"	33	-2.08	0.0375	0.176	"GSE68465"
"TSC22D3"	103	-2.08	0.0373	0.176	"GSE68465"
"KIDINS220"	76	-2.08	0.0372	0.175	"GSE68465"
"ACAP2"	92	-2.09	0.037	0.175	"GSE68465"
"FYN"	36	-2.09	0.0369	0.174	"GSE68465"
"PLA2G4C"	41	-2.09	0.0368	0.174	"GSE68465"
"GPR183"	64	-2.09	0.0367	0.174	"GSE68465"
"PLCL1"	40	-2.09	0.0362	0.173	"GSE68465"
"MITF"	68	-2.09	0.0362	0.173	"GSE68465"
"TMEM9B"	163	-2.1	0.0358	0.172	"GSE68465"
"JMJD1C"	71	-2.1	0.0356	0.171	"GSE68465"
"DMTF1"	69	-2.1	0.0356	0.171	"GSE68465"
"TOP2B"	155	-2.1	0.0354	0.171	"GSE68465"
"BIRC3"	63	-2.1	0.0353	0.171	"GSE68465"
"AIMP1"	68	-2.11	0.0351	0.17	"GSE68465"
"BTAF1"	79	-2.11	0.0346	0.169	"GSE68465"
"CD2"	77	-2.12	0.0342	0.167	"GSE68465"
"RFC1"	32	-2.12	0.034	0.167	"GSE68465"
"CNR1"	26	-2.12	0.0336	0.165	"GSE68465"
"INPP5D"	37	-2.13	0.0334	0.165	"GSE68465"
"ZNF189"	41	-2.13	0.0333	0.165	"GSE68465"
"ZFYVE16"	84	-2.13	0.0333	0.165	"GSE68465"
"TCF21"	141	-2.13	0.0331	0.164	"GSE68465"
"ANXA5"	88	-2.13	0.033	0.164	"GSE68465"
"MSL3"	33	-2.13	0.0328	0.163	"GSE68465"
"GUCY1A1"	98	-2.14	0.0326	0.162	"GSE68465"
"RB1"	55	-2.14	0.0325	0.162	"GSE68465"
"MEF2A"	32	-2.14	0.0324	0.162	"GSE68465"
"FRY"	131	-2.15	0.0319	0.16	"GSE68465"
"LBH"	118	-2.15	0.0315	0.159	"GSE68465"
"RAB14"	84	-2.15	0.0314	0.158	"GSE68465"
"RAP2B"	94	-2.16	0.0311	0.157	"GSE68465"
"WNT5A"	42	-2.16	0.031	0.157	"GSE68465"
"TRIM13"	33	-2.16	0.0306	0.156	"GSE68465"
"SEC31A"	49	-2.16	0.0305	0.155	"GSE68465"
"DMD"	54	-2.16	0.0304	0.155	"GSE68465"
"CD14"	66	-2.16	0.0304	0.155	"GSE68465"
"SH2D1A"	36	-2.17	0.0302	0.155	"GSE68465"
"CXCR4"	29	-2.17	0.0302	0.155	"GSE68465"
"VGLL3"	77	-2.17	0.0298	0.154	"GSE68465"
"SCML1"	32	-2.18	0.0296	0.154	"GSE68465"
"EDNRA"	147	-2.18	0.0294	0.153	"GSE68465"
"NCOA2"	59	-2.18	0.0294	0.153	"GSE68465"
"PPP2R5A"	135	-2.18	0.0292	0.153	"GSE68465"
"KLF11"	36	-2.18	0.0291	0.153	"GSE68465"
"STK10"	32	-2.18	0.0291	0.153	"GSE68465"
"SLTM"	151	-2.18	0.0289	0.153	"GSE68465"
"ZNF75D"	61	-2.19	0.0285	0.152	"GSE68465"
"DLC1"	78	-2.2	0.0281	0.15	"GSE68465"
"RPL22"	63	-2.2	0.028	0.15	"GSE68465"
"PRKACB"	44	-2.2	0.0278	0.15	"GSE68465"
"UNC50"	42	-2.2	0.0277	0.149	"GSE68465"
