"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"PPP1R12A"	109	-2.58	0.0099	0.177	"GSE68465"
"PTGER4"	50	-2.59	0.00969	0.177	"GSE68465"
"DACT1"	112	-2.6	0.0094	0.176	"GSE68465"
"GAS1"	138	-2.61	0.00918	0.173	"GSE68465"
"PICALM"	54	-2.61	0.00912	0.173	"GSE68465"
"TFEC"	75	-2.61	0.00912	0.173	"GSE68465"
"NR2C1"	60	-2.61	0.00903	0.173	"GSE68465"
"COL1A1"	145	-2.61	0.00901	0.173	"GSE68465"
"JAK2"	44	-2.62	0.0089	0.173	"GSE68465"
"PKIG"	57	-2.62	0.00883	0.173	"GSE68465"
"RCAN1"	35	-2.63	0.00853	0.173	"GSE68465"
"WISP1"	102	-2.63	0.00849	0.173	"GSE68465"
"ELK3"	101	-2.63	0.00843	0.173	"GSE68465"
"ZFPM2"	121	-2.64	0.00839	0.173	"GSE68465"
"EDNRA"	147	-2.64	0.0082	0.173	"GSE68465"
"ITGA4"	59	-2.65	0.0081	0.173	"GSE68465"
"LY96"	37	-2.65	0.00801	0.173	"GSE68465"
"BACH1"	33	-2.65	0.00799	0.173	"GSE68465"
"ITGB1"	61	-2.65	0.00796	0.173	"GSE68465"
"NFIL3"	73	-2.66	0.00788	0.173	"GSE68465"
"CTGF"	34	-2.66	0.00777	0.173	"GSE68465"
"CYTH1"	43	-2.67	0.0077	0.173	"GSE68465"
"IL10RA"	81	-2.67	0.00761	0.173	"GSE68465"
"ARHGEF6"	39	-2.67	0.00755	0.173	"GSE68465"
"MEIS1"	61	-2.68	0.00738	0.173	"GSE68465"
"DR1"	43	-2.68	0.00737	0.173	"GSE68465"
"EGR2"	48	-2.69	0.00724	0.173	"GSE68465"
"FYN"	36	-2.69	0.00711	0.173	"GSE68465"
"RGS4"	48	-2.69	0.00709	0.173	"GSE68465"
"SH2D1A"	36	-2.7	0.00696	0.173	"GSE68465"
"CBLB"	88	-2.7	0.00685	0.173	"GSE68465"
"RHOQ"	43	-2.71	0.00681	0.173	"GSE68465"
"BTAF1"	79	-2.71	0.00679	0.173	"GSE68465"
"MYCBP2"	62	-2.71	0.00677	0.173	"GSE68465"
"PRKD3"	57	-2.71	0.00672	0.173	"GSE68465"
"ITSN1"	26	-2.71	0.00664	0.173	"GSE68465"
"OMD"	82	-2.72	0.00656	0.173	"GSE68465"
"BIRC3"	63	-2.73	0.0064	0.173	"GSE68465"
"MICAL1"	36	-2.74	0.00621	0.173	"GSE68465"
"PKD2"	92	-2.74	0.00621	0.173	"GSE68465"
"ASAP1"	32	-2.75	0.00592	0.173	"GSE68465"
"SLA"	26	-2.75	0.0059	0.173	"GSE68465"
"HIF1A"	67	-2.75	0.0059	0.173	"GSE68465"
"SMAD7"	51	-2.75	0.00587	0.173	"GSE68465"
"BHLHE41"	31	-2.76	0.00587	0.173	"GSE68465"
"ITK"	29	-2.76	0.00581	0.173	"GSE68465"
"BCL2"	61	-2.77	0.00569	0.173	"GSE68465"
"SOCS5"	39	-2.77	0.00564	0.173	"GSE68465"
"IL15"	60	-2.77	0.00558	0.173	"GSE68465"
"F2R"	31	-2.77	0.00556	0.173	"GSE68465"
"PLK2"	32	-2.78	0.00551	0.173	"GSE68465"
"PSIP1"	77	-2.78	0.0055	0.173	"GSE68465"
"CCND2"	74	-2.78	0.00549	0.173	"GSE68465"
"RASGRP3"	67	-2.78	0.00544	0.173	"GSE68465"
"TNFAIP3"	46	-2.78	0.00541	0.173	"GSE68465"
"FSTL1"	132	-2.79	0.00523	0.173	"GSE68465"
"DPYSL3"	95	-2.8	0.00512	0.173	"GSE68465"
"TBC1D4"	29	-2.81	0.00497	0.173	"GSE68465"
"SLC20A1"	63	-2.81	0.00497	0.173	"GSE68465"
"TNFAIP6"	133	-2.81	0.00491	0.173	"GSE68465"
"GREM1"	186	-2.83	0.00472	0.173	"GSE68465"
"ABCA1"	32	-2.83	0.00471	0.173	"GSE68465"
"SNAI2"	135	-2.83	0.00462	0.173	"GSE68465"
"ENPP2"	41	-2.83	0.00462	0.173	"GSE68465"
"MEF2A"	32	-2.84	0.00451	0.173	"GSE68465"
"ZNF267"	77	-2.85	0.00444	0.173	"GSE68465"
"LCP2"	43	-2.85	0.00439	0.173	"GSE68465"
"TNFSF4"	53	-2.86	0.00426	0.173	"GSE68465"
"RGS2"	66	-2.86	0.00419	0.173	"GSE68465"
"MSL3"	33	-2.86	0.00418	0.173	"GSE68465"
"IGF1"	84	-2.88	0.00403	0.173	"GSE68465"
"PLAGL1"	25	-2.88	0.00401	0.173	"GSE68465"
"CYLD"	34	-2.88	0.004	0.173	"GSE68465"
"INHBA"	80	-2.88	0.00394	0.173	"GSE68465"
"PHTF2"	32	-2.89	0.00383	0.173	"GSE68465"
"QKI"	42	-2.9	0.00374	0.173	"GSE68465"
"PRRX1"	75	-2.91	0.00363	0.173	"GSE68465"
"CSF2RB"	36	-2.91	0.00361	0.173	"GSE68465"
"PRKACB"	44	-2.91	0.00359	0.173	"GSE68465"
"AKAP12"	157	-2.92	0.00351	0.173	"GSE68465"
"LPAR6"	38	-2.92	0.00349	0.173	"GSE68465"
"STK17B"	50	-2.95	0.00321	0.173	"GSE68465"
"PDGFRA"	102	-2.96	0.00308	0.173	"GSE68465"
"MAP4K4"	40	-2.96	0.00307	0.173	"GSE68465"
"STK38L"	37	-2.96	0.00305	0.173	"GSE68465"
"FLI1"	41	-2.97	0.00297	0.173	"GSE68465"
"ITGAV"	114	-2.97	0.00296	0.173	"GSE68465"
"PDE4B"	48	-2.97	0.00293	0.173	"GSE68465"
"CD69"	36	-2.98	0.00292	0.173	"GSE68465"
"EAF2"	40	-2.98	0.0029	0.173	"GSE68465"
"MAP3K8"	44	-2.98	0.00289	0.173	"GSE68465"
"GPR183"	64	-2.98	0.00287	0.173	"GSE68465"
"UBE2D1"	51	-2.98	0.00285	0.173	"GSE68465"
"ARL4C"	94	-2.98	0.00284	0.173	"GSE68465"
"APBB2"	52	-2.99	0.00283	0.173	"GSE68465"
"EVI2A"	74	-3.01	0.00266	0.173	"GSE68465"
"ACKR3"	62	-3.01	0.00265	0.173	"GSE68465"
"THBS1"	90	-3.01	0.00257	0.173	"GSE68465"
"LEF1"	122	-3.02	0.00252	0.173	"GSE68465"
"ADGRL4"	118	-3.02	0.00249	0.173	"GSE68465"
"PTPRC"	131	-3.03	0.00248	0.173	"GSE68465"
"ZEB1"	142	-3.04	0.00239	0.173	"GSE68465"
"FZD7"	40	-3.04	0.00233	0.173	"GSE68465"
"PLPP1"	28	-3.06	0.00224	0.173	"GSE68465"
"AKT3"	71	-3.07	0.00218	0.173	"GSE68465"
"OPTN"	33	-3.09	0.00202	0.173	"GSE68465"
"RGS1"	116	-3.09	0.00198	0.173	"GSE68465"
"RAB31"	53	-3.1	0.00196	0.173	"GSE68465"
"GJA1"	53	-3.12	0.00183	0.173	"GSE68465"
"ZEB2"	82	-3.18	0.00147	0.173	"GSE68465"
"MAF"	82	-3.19	0.00141	0.173	"GSE68465"
"STX2"	40	-3.19	0.00141	0.173	"GSE68465"
"CHN1"	77	-3.23	0.00124	0.173	"GSE68465"
"ROBO1"	60	-3.23	0.00123	0.173	"GSE68465"
"CXCR4"	29	-3.28	0.00105	0.173	"GSE68465"
"PLXNC1"	59	-3.29	0.000991	0.173	"GSE68465"
"ZMAT5"	70	3.33	0.00086	0.194	"GSE19188"
"IL17RC"	78	3.3	0.000975	0.194	"GSE19188"
"ARF6"	84	3.23	0.00123	0.194	"GSE19188"
"IRF2BP2"	80	3.18	0.00146	0.194	"GSE19188"
"SGSM3"	41	3.15	0.00161	0.194	"GSE19188"
"SRA1"	62	3.15	0.00162	0.194	"GSE19188"
"CDK9"	51	3.13	0.00173	0.194	"GSE19188"
"FURIN"	102	3.13	0.00174	0.194	"GSE19188"
"ZFP36L2"	83	3.11	0.00186	0.194	"GSE19188"
"LZTS2"	66	3.09	0.00202	0.194	"GSE19188"
"PBXIP1"	100	3.08	0.00206	0.194	"GSE19188"
"AIP"	78	3.07	0.00213	0.194	"GSE19188"
"MAPRE3"	36	3.05	0.00231	0.194	"GSE19188"
"BSG"	61	3.01	0.00264	0.194	"GSE19188"
"AKIRIN2"	56	2.99	0.00275	0.194	"GSE19188"
"SGF29"	47	2.97	0.00294	0.194	"GSE19188"
"ACTB"	134	2.97	0.003	0.194	"GSE19188"
"ADIPOR1"	45	2.96	0.00304	0.194	"GSE19188"
"FGF10"	34	2.96	0.00305	0.194	"GSE19188"
"LGALS3BP"	77	2.95	0.00315	0.194	"GSE19188"
"IFI6"	41	2.95	0.00319	0.194	"GSE19188"
"CHRNB1"	66	2.95	0.00321	0.194	"GSE19188"
"PCP2"	31	2.94	0.00325	0.194	"GSE19188"
"PBRM1"	59	2.94	0.0033	0.194	"GSE19188"
"NECTIN2"	64	2.94	0.0033	0.194	"GSE19188"
"PAX8"	77	2.93	0.00339	0.194	"GSE19188"
"L3MBTL2"	58	2.93	0.00344	0.194	"GSE19188"
"RELA"	83	2.92	0.00344	0.194	"GSE19188"
"OGFR"	72	2.92	0.0035	0.194	"GSE19188"
"DEDD"	73	2.92	0.00352	0.194	"GSE19188"
"PPP2R1A"	132	2.92	0.00354	0.194	"GSE19188"
"STK24"	36	2.91	0.00357	0.194	"GSE19188"
"SORBS3"	123	2.91	0.00366	0.194	"GSE19188"
"BAD"	89	2.9	0.00377	0.194	"GSE19188"
"RGS14"	82	2.89	0.00381	0.194	"GSE19188"
"HIPK1"	60	2.88	0.004	0.194	"GSE19188"
"MAX"	65	2.88	0.00402	0.194	"GSE19188"
"PLXNB1"	57	2.87	0.00405	0.194	"GSE19188"
"DRG2"	66	2.86	0.0042	0.194	"GSE19188"
"MLX"	50	2.86	0.00429	0.194	"GSE19188"
"PSENEN"	79	2.85	0.00438	0.194	"GSE19188"
"ARHGAP1"	85	2.85	0.00441	0.194	"GSE19188"
"ARFRP1"	91	2.83	0.00464	0.194	"GSE19188"
"CFL1"	113	2.83	0.00465	0.194	"GSE19188"
"ABR"	66	2.82	0.00475	0.194	"GSE19188"
"ALDH1A2"	47	2.82	0.00476	0.194	"GSE19188"
"GPS2"	64	2.82	0.00487	0.194	"GSE19188"
"SRC"	39	2.81	0.005	0.194	"GSE19188"
"SFRP5"	32	2.8	0.00512	0.194	"GSE19188"
"FKBP1A"	57	2.8	0.00516	0.194	"GSE19188"
"YWHAE"	62	2.79	0.00533	0.194	"GSE19188"
"PSMC3"	73	2.79	0.00533	0.194	"GSE19188"
"NAB2"	52	2.78	0.00537	0.194	"GSE19188"
"RERE"	59	2.78	0.00539	0.194	"GSE19188"
"ZDHHC5"	88	2.78	0.00545	0.194	"GSE19188"
"RAB11B"	41	2.78	0.0055	0.194	"GSE19188"
"BCL2L1"	64	2.76	0.0057	0.194	"GSE19188"
"KAT5"	77	2.76	0.00581	0.194	"GSE19188"
"GNB2"	121	2.75	0.00587	0.194	"GSE19188"
"CALR"	42	2.75	0.00588	0.194	"GSE19188"
"GRK2"	96	2.75	0.00602	0.194	"GSE19188"
"TIRAP"	45	2.74	0.00609	0.194	"GSE19188"
"PQBP1"	120	2.74	0.00616	0.194	"GSE19188"
"CDC37"	62	2.74	0.00618	0.194	"GSE19188"
"DCDC2B"	85	2.74	0.00618	0.194	"GSE19188"
"STAT3"	57	2.74	0.00622	0.194	"GSE19188"
"ARHGDIA"	76	2.74	0.00622	0.194	"GSE19188"
"APH1A"	72	2.72	0.00645	0.194	"GSE19188"
"SAFB"	48	2.72	0.00648	0.194	"GSE19188"
"DDX17"	46	2.72	0.00657	0.194	"GSE19188"
"SEC31A"	45	2.72	0.00657	0.194	"GSE19188"
"P2RX4"	39	2.71	0.00666	0.194	"GSE19188"
"DLL4"	31	2.71	0.00683	0.194	"GSE19188"
"MED12"	60	2.7	0.00686	0.194	"GSE19188"
"AMBP"	31	2.7	0.00688	0.194	"GSE19188"
"TBC1D5"	65	2.7	0.0069	0.194	"GSE19188"
"BAP1"	58	2.69	0.00714	0.194	"GSE19188"
"MAZ"	88	2.69	0.00721	0.194	"GSE19188"
"FAF1"	50	2.68	0.00728	0.194	"GSE19188"
"HMG20B"	83	2.68	0.00729	0.194	"GSE19188"
"CTBP1"	30	2.68	0.00731	0.194	"GSE19188"
"TRAK1"	46	2.68	0.00733	0.194	"GSE19188"
"ZNF740"	59	2.68	0.0074	0.194	"GSE19188"
"PRKAR1A"	43	2.68	0.00744	0.194	"GSE19188"
"PI4KB"	54	2.68	0.00747	0.194	"GSE19188"
"NCSTN"	76	2.67	0.00748	0.194	"GSE19188"
"MAP2K2"	125	2.67	0.00762	0.194	"GSE19188"
"ARHGEF2"	47	2.67	0.00769	0.194	"GSE19188"
"AKT1"	51	2.66	0.00784	0.194	"GSE19188"
"PFN1"	129	2.66	0.00788	0.194	"GSE19188"
"RRBP1"	84	2.66	0.00788	0.194	"GSE19188"
"NR1H2"	83	2.65	0.00801	0.194	"GSE19188"
"FLYWCH1"	39	2.65	0.00806	0.194	"GSE19188"
"TAF12"	50	2.65	0.0081	0.194	"GSE19188"
"GPR162"	61	2.65	0.00811	0.194	"GSE19188"
"RBBP4"	90	2.64	0.00819	0.194	"GSE19188"
"ANK1"	70	2.64	0.0082	0.194	"GSE19188"
"RXRB"	80	2.64	0.0083	0.194	"GSE19188"
"GIPR"	52	2.64	0.00831	0.194	"GSE19188"
"ARL2"	70	2.63	0.00845	0.195	"GSE19188"
"NFYC"	88	2.63	0.00861	0.195	"GSE19188"
"ARL2BP"	35	2.61	0.00903	0.199	"GSE19188"
"DKKL1"	61	2.61	0.00916	0.199	"GSE19188"
"TAF6L"	38	2.6	0.00927	0.199	"GSE19188"
"PFDN5"	39	2.6	0.00932	0.199	"GSE19188"
"PTPRU"	35	2.6	0.00941	0.199	"GSE19188"
"TMEM9B"	83	2.59	0.00947	0.199	"GSE19188"
"ARHGEF11"	65	2.59	0.00962	0.199	"GSE19188"
"EPOR"	35	2.59	0.0097	0.199	"GSE19188"
"G3BP2"	58	2.58	0.00983	0.199	"GSE19188"
"CBX4"	106	2.55	0.0107	0.208	"GSE19188"
"SRCAP"	151	2.53	0.0115	0.219	"GSE19188"
"MAPKAPK2"	94	2.52	0.0116	0.219	"GSE19188"
"GDI2"	138	2.51	0.0122	0.229	"GSE19188"
"SNX17"	56	2.5	0.0125	0.234	"GSE19188"
"TRIM27"	89	2.49	0.0128	0.234	"GSE19188"
"DDX3X"	66	2.48	0.013	0.236	"GSE19188"
"TRIM54"	82	2.46	0.0137	0.243	"GSE19188"
"ZBTB7B"	101	2.46	0.0139	0.245	"GSE19188"
"ARF4"	88	2.44	0.0145	0.252	"GSE19188"
"PPP5C"	101	2.44	0.0145	0.252	"GSE19188"
"ZNF474"	55	2.43	0.015	0.258	"GSE19188"
"RASSF5"	39	2.42	0.0154	0.262	"GSE19188"
"CBFB"	42	2.42	0.0157	0.264	"GSE19188"
"TRIM63"	31	2.42	0.0157	0.264	"GSE19188"
"NMUR1"	93	2.41	0.0159	0.265	"GSE19188"
"PSPC1"	48	2.41	0.016	0.265	"GSE19188"
"HES7"	93	2.41	0.0161	0.265	"GSE19188"
"TBC1D17"	64	2.4	0.0163	0.267	"GSE19188"
"HES4"	70	2.4	0.0164	0.267	"GSE19188"
"GATAD1"	27	2.4	0.0165	0.267	"GSE19188"
"LTB4R2"	107	2.38	0.0172	0.271	"GSE19188"
"ABL1"	49	2.38	0.0174	0.272	"GSE19188"
"M6PR"	67	2.38	0.0174	0.272	"GSE19188"
"MAPK15"	78	2.38	0.0175	0.272	"GSE19188"
"CLN3"	107	2.37	0.0179	0.276	"GSE19188"
"HNF1A"	98	2.36	0.0184	0.278	"GSE19188"
"NFRKB"	46	2.36	0.0184	0.278	"GSE19188"
"PRLH"	83	2.35	0.0186	0.278	"GSE19188"
"FBXW11"	50	2.35	0.0187	0.278	"GSE19188"
"NRG2"	81	2.35	0.0189	0.278	"GSE19188"
"MAPK3"	103	2.34	0.0193	0.28	"GSE19188"
"ATF2"	76	2.34	0.0194	0.28	"GSE19188"
"ZNF644"	85	2.34	0.0195	0.28	"GSE19188"
"KIF5B"	47	2.34	0.0195	0.28	"GSE19188"
"PRKAB1"	58	2.33	0.02	0.285	"GSE19188"
"TRRAP"	82	2.32	0.0201	0.285	"GSE19188"
"BAIAP3"	73	2.32	0.0203	0.285	"GSE19188"
"JUND"	81	2.32	0.0203	0.285	"GSE19188"
"PDGFC"	54	2.32	0.0204	0.285	"GSE19188"
"SEL1L"	86	2.32	0.0205	0.286	"GSE19188"
"ZFPL1"	95	2.31	0.0209	0.287	"GSE19188"
"PITX3"	174	2.31	0.0211	0.287	"GSE19188"
"RPN1"	142	2.3	0.0212	0.287	"GSE19188"
"PPP2R5D"	92	2.3	0.0214	0.287	"GSE19188"
"ELK1"	67	2.29	0.0217	0.289	"GSE19188"
"RGS11"	25	2.29	0.0221	0.292	"GSE19188"
"MAPK8IP1"	82	2.29	0.0222	0.292	"GSE19188"
"AKAP17A"	63	2.28	0.0223	0.293	"GSE19188"
"EPHA10"	78	2.28	0.0224	0.293	"GSE19188"
"ADAM9"	61	2.28	0.0225	0.293	"GSE19188"
"CITED1"	25	2.28	0.0227	0.293	"GSE19188"
"ARAF"	67	2.27	0.023	0.293	"GSE19188"
"HSF4"	105	2.27	0.0231	0.294	"GSE19188"
"PEX11B"	40	2.27	0.0233	0.295	"GSE19188"
"RAB5A"	95	2.26	0.0236	0.295	"GSE19188"
"CSNK2B"	119	2.26	0.0236	0.295	"GSE19188"
"PITPNM1"	81	2.26	0.0239	0.295	"GSE19188"
"CCL24"	45	2.26	0.0241	0.295	"GSE19188"
"MORF4L1"	73	2.25	0.0247	0.301	"GSE19188"
"RHOA"	107	2.24	0.0253	0.303	"GSE19188"
"AGPAT2"	69	2.23	0.0255	0.303	"GSE19188"
"DIRAS1"	56	2.23	0.0255	0.303	"GSE19188"
"NPAS1"	110	2.23	0.0256	0.303	"GSE19188"
"CREB3"	43	2.23	0.0259	0.305	"GSE19188"
"NOTCH2"	52	2.23	0.026	0.305	"GSE19188"
"TXNIP"	42	2.22	0.0262	0.307	"GSE19188"
"GUCY2C"	25	2.22	0.0267	0.308	"GSE19188"
"ATP6AP2"	78	2.22	0.0267	0.308	"GSE19188"
"FKBP8"	171	2.22	0.0267	0.308	"GSE19188"
"ARF3"	115	2.21	0.027	0.308	"GSE19188"
"ZNF317"	47	2.21	0.0274	0.309	"GSE19188"
"DEDD2"	46	2.21	0.0274	0.309	"GSE19188"
"RGS6"	87	2.21	0.0274	0.309	"GSE19188"
"SHC1"	104	2.2	0.0279	0.31	"GSE19188"
"MSL3"	55	2.2	0.0279	0.31	"GSE19188"
"PSEN1"	95	2.2	0.0281	0.31	"GSE19188"
"PLD2"	68	2.19	0.0282	0.31	"GSE19188"
"SOS2"	42	2.19	0.0282	0.31	"GSE19188"
"PCBD1"	46	2.19	0.0282	0.31	"GSE19188"
"CARS"	85	2.19	0.0284	0.311	"GSE19188"
"SPDEF"	73	2.19	0.0286	0.311	"GSE19188"
"YWHAZ"	102	2.19	0.0289	0.314	"GSE19188"
"MCL1"	70	2.18	0.029	0.314	"GSE19188"
"ZNF428"	82	2.18	0.0291	0.314	"GSE19188"
"OXT"	64	2.18	0.0292	0.314	"GSE19188"
"GPR35"	58	2.18	0.0292	0.314	"GSE19188"
"EMX1"	89	2.18	0.0294	0.314	"GSE19188"
"CD7"	112	2.18	0.0295	0.314	"GSE19188"
"FICD"	50	2.17	0.0298	0.316	"GSE19188"
"TNFRSF4"	70	2.17	0.03	0.316	"GSE19188"
"FGF8"	51	2.16	0.0306	0.32	"GSE19188"
"MNX1"	46	2.16	0.0311	0.323	"GSE19188"
"ZBTB17"	145	2.15	0.0312	0.323	"GSE19188"
"AES"	83	2.15	0.0314	0.324	"GSE19188"
"MDM4"	56	2.14	0.0321	0.33	"GSE19188"
"ARHGEF16"	54	2.14	0.0323	0.331	"GSE19188"
"PPP4C"	125	2.14	0.0325	0.332	"GSE19188"
"IPO8"	44	2.14	0.0327	0.332	"GSE19188"
"CXCR5"	50	2.14	0.0327	0.332	"GSE19188"
"VEGFA"	37	2.13	0.0329	0.332	"GSE19188"
"PHF1"	42	2.13	0.0329	0.332	"GSE19188"
"FUS"	121	2.13	0.033	0.332	"GSE19188"
"HNF4A"	51	2.13	0.0331	0.332	"GSE19188"
"CAV3"	29	2.13	0.0334	0.334	"GSE19188"
"DDX54"	156	2.12	0.034	0.337	"GSE19188"
"PCBP1"	55	2.12	0.0343	0.339	"GSE19188"
"DTX1"	46	2.11	0.0346	0.339	"GSE19188"
"ADAM17"	42	2.1	0.0354	0.339	"GSE19188"
"GNA11"	47	2.1	0.0354	0.339	"GSE19188"
"RAX"	142	2.1	0.0354	0.339	"GSE19188"
"PDK2"	54	2.1	0.0361	0.343	"GSE19188"
"PDCD1"	74	2.09	0.0362	0.343	"GSE19188"
"ZBTB32"	126	2.09	0.0364	0.344	"GSE19188"
"CDX2"	66	2.09	0.0369	0.346	"GSE19188"
"CLIC1"	43	2.09	0.037	0.346	"GSE19188"
"PTK7"	43	2.08	0.0374	0.347	"GSE19188"
"G3BP1"	93	2.08	0.0376	0.347	"GSE19188"
"ITPKA"	52	2.08	0.0377	0.347	"GSE19188"
"ZNF169"	39	2.08	0.0378	0.347	"GSE19188"
"EVI5L"	91	2.07	0.0381	0.349	"GSE19188"
"AKT1S1"	88	2.07	0.0382	0.349	"GSE19188"
"ERN2"	62	2.07	0.0384	0.349	"GSE19188"
"DNM2"	122	2.07	0.0385	0.349	"GSE19188"
"ZNF671"	27	2.05	0.0402	0.36	"GSE19188"
"FLII"	90	2.05	0.0402	0.36	"GSE19188"
"PRMT1"	108	2.05	0.0404	0.36	"GSE19188"
"ARFGEF1"	93	2.05	0.0404	0.36	"GSE19188"
"ZDHHC24"	154	2.05	0.0406	0.36	"GSE19188"
"ARF5"	113	2.04	0.041	0.362	"GSE19188"
"MAP3K2"	74	2.04	0.041	0.362	"GSE19188"
"RAB8A"	78	2.04	0.0411	0.362	"GSE19188"
"U2AF2"	81	2.04	0.0413	0.362	"GSE19188"
"RAB5C"	83	2.04	0.0413	0.362	"GSE19188"
"FGF6"	107	2.04	0.0416	0.363	"GSE19188"
"ITGA6"	60	2.03	0.0419	0.363	"GSE19188"
"MC1R"	61	2.03	0.0421	0.363	"GSE19188"
"KLHL31"	125	2.03	0.0421	0.363	"GSE19188"
"MLXIPL"	69	2.03	0.0423	0.363	"GSE19188"
"TNFRSF21"	46	2.03	0.0425	0.364	"GSE19188"
"RARG"	83	2.03	0.0427	0.364	"GSE19188"
"SERTAD3"	28	2.02	0.0431	0.366	"GSE19188"
"TGFB1"	77	2.02	0.0431	0.366	"GSE19188"
"TAL2"	81	2.02	0.0434	0.366	"GSE19188"
"PTPRF"	92	2.02	0.0435	0.366	"GSE19188"
"STAT6"	72	2.02	0.0437	0.366	"GSE19188"
"ARNTL"	26	2.02	0.0438	0.366	"GSE19188"
"BRDT"	49	2.01	0.0439	0.366	"GSE19188"
"RAB5B"	94	2.01	0.044	0.366	"GSE19188"
"RHOXF1"	26	2.01	0.0441	0.366	"GSE19188"
"CASR"	50	2.01	0.0443	0.367	"GSE19188"
"NEUROG3"	64	2.01	0.0445	0.367	"GSE19188"
"RAB1B"	143	2.01	0.0449	0.367	"GSE19188"
"AVPR2"	87	2	0.045	0.367	"GSE19188"
"EBF4"	46	2	0.0451	0.367	"GSE19188"
"ZNF524"	101	2	0.0451	0.367	"GSE19188"
"MKNK2"	47	2	0.0452	0.367	"GSE19188"
"ITGB1"	62	2	0.0458	0.37	"GSE19188"
"MYBBP1A"	65	2	0.0458	0.37	"GSE19188"
"PRKACB"	45	2	0.0459	0.37	"GSE19188"
"CALM1"	61	2	0.0459	0.37	"GSE19188"
"ZFYVE1"	26	1.99	0.0471	0.376	"GSE19188"
"ENO1"	127	1.98	0.0472	0.376	"GSE19188"
"TAF9B"	70	1.98	0.0478	0.377	"GSE19188"
"GPBAR1"	30	1.98	0.048	0.377	"GSE19188"
"HOXB1"	103	1.98	0.0481	0.377	"GSE19188"
"ARFIP2"	99	1.98	0.0482	0.377	"GSE19188"
"SS18"	118	1.97	0.0483	0.377	"GSE19188"
"NAA15"	104	1.97	0.0485	0.377	"GSE19188"
"IL17C"	68	1.97	0.0486	0.377	"GSE19188"
"PKD2L1"	30	1.97	0.0486	0.377	"GSE19188"
"MDFI"	60	1.97	0.0486	0.377	"GSE19188"
"PTPRH"	51	1.97	0.0489	0.378	"GSE19188"
"GRK6"	45	1.97	0.0491	0.378	"GSE19188"
"POLR2L"	70	1.96	0.0498	0.383	"GSE19188"
"SP1"	55	1.96	0.05	0.384	"GSE19188"
"MMP14"	70	1.95	0.0512	0.39	"GSE19188"
"RANGAP1"	167	1.95	0.0513	0.39	"GSE19188"
"DYRK1B"	73	1.95	0.0514	0.39	"GSE19188"
"LY6E"	54	1.95	0.0517	0.391	"GSE19188"
"PLCD3"	87	1.95	0.0517	0.391	"GSE19188"
"POU3F3"	38	1.94	0.0523	0.393	"GSE19188"
"CTNNA1"	87	1.94	0.0524	0.393	"GSE19188"
"KCNIP3"	170	1.94	0.0524	0.393	"GSE19188"
"ACIN1"	89	1.94	0.0525	0.393	"GSE19188"
"CLDN3"	103	1.94	0.0526	0.393	"GSE19188"
"EPHA8"	44	1.94	0.0528	0.394	"GSE19188"
"FGB"	71	1.94	0.053	0.394	"GSE19188"
"FOXJ1"	79	1.93	0.0533	0.397	"GSE19188"
"MAPK11"	70	1.93	0.0537	0.397	"GSE19188"
"OCRL"	47	1.93	0.0541	0.399	"GSE19188"
"PIP5K1A"	64	1.92	0.0543	0.399	"GSE19188"
"TAF10"	111	1.92	0.0543	0.399	"GSE19188"
"MAPK8IP2"	69	1.92	0.0544	0.399	"GSE19188"
"ITGA2B"	50	1.92	0.0547	0.399	"GSE19188"
"DLG4"	104	1.92	0.0548	0.399	"GSE19188"
"TMX1"	85	1.92	0.055	0.399	"GSE19188"
"ADGRB1"	209	1.92	0.0552	0.399	"GSE19188"
"PRDX3"	114	1.92	0.0553	0.399	"GSE19188"
"HTR4"	226	1.91	0.0558	0.399	"GSE19188"
"PRKAG1"	79	1.91	0.0559	0.399	"GSE19188"
"STAC3"	55	1.91	0.0559	0.399	"GSE19188"
"MAPK14"	41	1.91	0.056	0.399	"GSE19188"
"CXCR4"	63	1.91	0.0566	0.4	"GSE19188"
"GRAP"	71	1.9	0.0568	0.4	"GSE19188"
"PDE6G"	102	1.9	0.0573	0.4	"GSE19188"
"RAB18"	67	1.9	0.0573	0.4	"GSE19188"
"PRDM8"	132	1.9	0.0574	0.4	"GSE19188"
"DAP"	28	1.9	0.0575	0.4	"GSE19188"
"TRIM23"	67	1.9	0.0576	0.4	"GSE19188"
"STMN2"	42	1.9	0.0579	0.4	"GSE19188"
"FLNB"	34	1.9	0.0581	0.4	"GSE19188"
"CHIC2"	54	1.89	0.0583	0.4	"GSE19188"
"TMPRSS6"	90	1.89	0.0586	0.4	"GSE19188"
"TMEM30A"	92	1.89	0.0587	0.4	"GSE19188"
"LHX1"	91	1.89	0.0588	0.4	"GSE19188"
"PICALM"	133	1.89	0.0589	0.4	"GSE19188"
"SNAPC2"	88	1.89	0.059	0.4	"GSE19188"
"GNG8"	69	1.89	0.059	0.4	"GSE19188"
"CD70"	80	1.88	0.0596	0.402	"GSE19188"
"NDRG2"	78	1.88	0.0596	0.402	"GSE19188"
"HSP90AB1"	132	1.88	0.0599	0.403	"GSE19188"
"YBX1"	52	1.88	0.0602	0.404	"GSE19188"
"GNB1"	91	1.88	0.0605	0.406	"GSE19188"
"ALX3"	50	1.87	0.061	0.408	"GSE19188"
