"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"AHR"	109	-2.48	0.0132	0.104	"GSE68465"
"ZNF136"	50	-2.48	0.0132	0.104	"GSE68465"
"RASL12"	102	-2.48	0.0131	0.104	"GSE68465"
"IL6ST"	108	-2.48	0.013	0.104	"GSE68465"
"TNFSF13"	109	-2.49	0.0129	0.103	"GSE68465"
"TRAF1"	36	-2.49	0.0128	0.103	"GSE68465"
"PTK2B"	42	-2.49	0.0128	0.103	"GSE68465"
"MYCBP2"	62	-2.5	0.0123	0.0997	"GSE68465"
"RUNX1T1"	73	-2.5	0.0123	0.0997	"GSE68465"
"SIPA1L1"	46	-2.51	0.0122	0.0997	"GSE68465"
"CTNNBIP1"	130	-2.52	0.0119	0.0973	"GSE68465"
"IFT57"	78	-2.52	0.0118	0.0964	"GSE68465"
"ZBTB18"	109	-2.52	0.0116	0.0957	"GSE68465"
"HLA-DOB"	46	-2.53	0.0114	0.0944	"GSE68465"
"ICAM1"	113	-2.54	0.0112	0.0932	"GSE68465"
"DHCR24"	58	-2.54	0.0111	0.0927	"GSE68465"
"FOXA2"	66	-2.54	0.011	0.0925	"GSE68465"
"BCAM"	91	-2.54	0.011	0.0924	"GSE68465"
"FBXW7"	82	-2.55	0.0108	0.0917	"GSE68465"
"RPS6KA2"	135	-2.55	0.0108	0.0917	"GSE68465"
"S1PR1"	43	-2.56	0.0106	0.0905	"GSE68465"
"PTPRE"	132	-2.56	0.0105	0.0905	"GSE68465"
"RASSF2"	40	-2.56	0.0104	0.0894	"GSE68465"
"GATA6"	106	-2.57	0.01	0.0876	"GSE68465"
"RAB36"	70	-2.58	0.00998	0.0873	"GSE68465"
"MAPK8IP3"	132	-2.58	0.00996	0.0873	"GSE68465"
"DAPP1"	123	-2.58	0.00991	0.0871	"GSE68465"
"SF1"	99	-2.58	0.00976	0.0865	"GSE68465"
"TLE4"	49	-2.59	0.00973	0.0864	"GSE68465"
"DUSP1"	54	-2.59	0.00963	0.0862	"GSE68465"
"FOXN3"	68	-2.6	0.00936	0.085	"GSE68465"
"ACAD8"	79	-2.6	0.00936	0.085	"GSE68465"
"ZNF264"	61	-2.6	0.0093	0.085	"GSE68465"
"PLXND1"	27	-2.6	0.00926	0.085	"GSE68465"
"ZBTB43"	69	-2.61	0.00913	0.0845	"GSE68465"
"RORA"	71	-2.61	0.0091	0.0845	"GSE68465"
"NEK11"	62	-2.61	0.00892	0.0842	"GSE68465"
"SLIT2"	99	-2.62	0.00888	0.0842	"GSE68465"
"MACF1"	138	-2.62	0.00884	0.0842	"GSE68465"
"PRMT2"	33	-2.63	0.00865	0.0842	"GSE68465"
"ESRRG"	41	-2.63	0.00862	0.0842	"GSE68465"
"PDLIM1"	29	-2.63	0.00857	0.0842	"GSE68465"
"TNIK"	87	-2.63	0.00843	0.0841	"GSE68465"
"ANK2"	70	-2.64	0.00837	0.0837	"GSE68465"
"ZNF117"	67	-2.64	0.00834	0.0837	"GSE68465"
"CLEC1A"	104	-2.64	0.00823	0.0831	"GSE68465"
"TBX4"	54	-2.65	0.00813	0.0823	"GSE68465"
"APLP2"	117	-2.65	0.00796	0.0816	"GSE68465"
"CX3CL1"	101	-2.65	0.00796	0.0816	"GSE68465"
"KLF2"	94	-2.65	0.00795	0.0816	"GSE68465"
"SKAP1"	30	-2.66	0.00778	0.0812	"GSE68465"
"NPR3"	29	-2.66	0.00776	0.0812	"GSE68465"
"ADORA3"	35	-2.66	0.00772	0.0812	"GSE68465"
"RABGAP1L"	98	-2.67	0.00761	0.0804	"GSE68465"
"ZBTB20"	104	-2.68	0.00746	0.0802	"GSE68465"
"ADCY6"	80	-2.68	0.00744	0.0802	"GSE68465"
"TBX19"	51	-2.68	0.00744	0.0802	"GSE68465"
"SLC9A1"	57	-2.68	0.00729	0.0802	"GSE68465"
"MS4A1"	64	-2.68	0.00726	0.0801	"GSE68465"
"TNFRSF14"	43	-2.69	0.00724	0.0801	"GSE68465"
"SPRY4"	82	-2.69	0.00704	0.0794	"GSE68465"
"PPP2R5A"	135	-2.7	0.00699	0.0794	"GSE68465"
"FGD2"	48	-2.7	0.00685	0.0787	"GSE68465"
"ANK3"	104	-2.71	0.0068	0.0784	"GSE68465"
"CLEC2D"	25	-2.71	0.00679	0.0784	"GSE68465"
"TLR3"	106	-2.71	0.00677	0.0784	"GSE68465"
"DOK4"	83	-2.71	0.00675	0.0784	"GSE68465"
"MAGI2"	69	-2.71	0.00674	0.0784	"GSE68465"
"PURA"	91	-2.71	0.00671	0.0784	"GSE68465"
"MAP3K6"	80	-2.71	0.00668	0.0784	"GSE68465"
"ARHGDIB"	45	-2.71	0.00663	0.0784	"GSE68465"
"TRIM22"	196	-2.72	0.00653	0.0784	"GSE68465"
"RHOBTB2"	104	-2.72	0.0065	0.0784	"GSE68465"
"CFLAR"	73	-2.72	0.00648	0.0784	"GSE68465"
"ASAP3"	50	-2.72	0.00647	0.0784	"GSE68465"
"FGF9"	58	-2.72	0.00645	0.0784	"GSE68465"
"FBXW4"	90	-2.72	0.00644	0.0784	"GSE68465"
"INPP5D"	37	-2.73	0.0064	0.0784	"GSE68465"
"NPR1"	49	-2.73	0.0063	0.0784	"GSE68465"
"PLA2G4C"	41	-2.73	0.00628	0.0784	"GSE68465"
"TEK"	57	-2.74	0.00616	0.0784	"GSE68465"
"HIP1"	108	-2.74	0.00613	0.0784	"GSE68465"
"ETV1"	88	-2.74	0.00612	0.0784	"GSE68465"
"CEBPA"	73	-2.75	0.00588	0.0765	"GSE68465"
"TGFBR2"	100	-2.76	0.00582	0.0764	"GSE68465"
"NKX2-1"	317	-2.76	0.0057	0.0763	"GSE68465"
"ATXN1"	27	-2.77	0.00565	0.0762	"GSE68465"
"MGLL"	85	-2.77	0.00558	0.0762	"GSE68465"
"EPHA4"	33	-2.77	0.00554	0.0762	"GSE68465"
"SPARCL1"	264	-2.77	0.00554	0.0762	"GSE68465"
"NDRG2"	81	-2.78	0.00544	0.0762	"GSE68465"
"HNF1B"	94	-2.79	0.00534	0.0754	"GSE68465"
"MS4A2"	51	-2.79	0.00532	0.0754	"GSE68465"
"RAPGEF5"	183	-2.79	0.00528	0.0754	"GSE68465"
"NEDD9"	91	-2.8	0.00513	0.0748	"GSE68465"
"IFNAR2"	72	-2.8	0.00508	0.0748	"GSE68465"
"ITPR3"	78	-2.81	0.00492	0.0748	"GSE68465"
"ARHGEF9"	86	-2.81	0.00488	0.0748	"GSE68465"
"MYH11"	115	-2.82	0.00488	0.0748	"GSE68465"
"CBFA2T3"	74	-2.82	0.00486	0.0748	"GSE68465"
"COL4A3BP"	33	-2.82	0.00485	0.0748	"GSE68465"
"PER3"	89	-2.82	0.00483	0.0748	"GSE68465"
"GPC3"	103	-2.82	0.00483	0.0748	"GSE68465"
"HOPX"	231	-2.82	0.00479	0.0748	"GSE68465"
"TNFSF15"	67	-2.82	0.00478	0.0748	"GSE68465"
"CASP10"	56	-2.82	0.00477	0.0748	"GSE68465"
"SPRY1"	49	-2.82	0.00473	0.0748	"GSE68465"
"HPGD"	66	-2.84	0.00454	0.0748	"GSE68465"
"MAK"	101	-2.84	0.00453	0.0748	"GSE68465"
"NFIB"	68	-2.84	0.00448	0.0748	"GSE68465"
"TCF21"	141	-2.85	0.00439	0.0739	"GSE68465"
"CD81"	66	-2.85	0.00435	0.0735	"GSE68465"
"FGFR2"	57	-2.85	0.00435	0.0735	"GSE68465"
"CAT"	102	-2.85	0.00432	0.0735	"GSE68465"
"GUCY1A1"	98	-2.86	0.00427	0.0735	"GSE68465"
"GSN"	59	-2.86	0.00427	0.0735	"GSE68465"
"CD74"	109	-2.86	0.00423	0.0735	"GSE68465"
"CARD8"	100	-2.86	0.00418	0.0735	"GSE68465"
"STAP1"	73	-2.87	0.00412	0.0731	"GSE68465"
"FHL5"	106	-2.87	0.00405	0.0721	"GSE68465"
"FABP4"	77	-2.87	0.00404	0.0721	"GSE68465"
"TLR2"	146	-2.88	0.004	0.072	"GSE68465"
"NRGN"	55	-2.88	0.00391	0.0713	"GSE68465"
"LRRN3"	54	-2.89	0.00389	0.0712	"GSE68465"
"ADCY9"	159	-2.89	0.00382	0.0707	"GSE68465"
"EZH1"	34	-2.89	0.00382	0.0707	"GSE68465"
"NLRP1"	44	-2.89	0.00381	0.0707	"GSE68465"
"CIITA"	66	-2.89	0.00381	0.0707	"GSE68465"
"ERBB4"	117	-2.89	0.00381	0.0707	"GSE68465"
"CDKL2"	74	-2.9	0.00379	0.0707	"GSE68465"
"FLRT3"	103	-2.9	0.00374	0.0707	"GSE68465"
"DAPK2"	112	-2.9	0.00369	0.0707	"GSE68465"
"FRY"	131	-2.9	0.00367	0.0707	"GSE68465"
"ARHGEF17"	68	-2.91	0.00362	0.0707	"GSE68465"
"TSC22D3"	103	-2.92	0.00355	0.0707	"GSE68465"
"FARP2"	69	-2.92	0.00354	0.0707	"GSE68465"
"CD44"	74	-2.92	0.0035	0.0707	"GSE68465"
"MAP3K13"	109	-2.92	0.00347	0.0707	"GSE68465"
"RGN"	29	-2.92	0.00345	0.0707	"GSE68465"
"PLEKHM1"	92	-2.93	0.00344	0.0707	"GSE68465"
"CX3CR1"	79	-2.93	0.00343	0.0707	"GSE68465"
"DAPK1"	87	-2.94	0.00323	0.0707	"GSE68465"
"MTSS1"	77	-2.95	0.00322	0.0707	"GSE68465"
"BTG2"	64	-2.95	0.00322	0.0707	"GSE68465"
"PIAS1"	72	-2.95	0.00314	0.0707	"GSE68465"
"RPS6KA1"	92	-2.96	0.00312	0.0707	"GSE68465"
"AGER"	75	-2.96	0.00311	0.0707	"GSE68465"
"CXCL14"	40	-2.96	0.00308	0.0707	"GSE68465"
"ARHGAP44"	38	-2.96	0.00307	0.0707	"GSE68465"
"ZBTB16"	46	-2.96	0.00305	0.0707	"GSE68465"
"ADGRG2"	34	-2.97	0.00301	0.0707	"GSE68465"
"DPYSL2"	112	-2.97	0.00298	0.0707	"GSE68465"
"ELN"	104	-2.98	0.00292	0.0707	"GSE68465"
"ACKR1"	131	-2.98	0.00286	0.0707	"GSE68465"
"HOXD1"	122	-2.98	0.00285	0.0707	"GSE68465"
"IKBKB"	99	-2.98	0.00284	0.0707	"GSE68465"
"TRIM38"	143	-2.99	0.00283	0.0707	"GSE68465"
"CRY2"	114	-2.99	0.00281	0.0707	"GSE68465"
"NISCH"	113	-2.99	0.00275	0.0707	"GSE68465"
"TSPYL2"	82	-3	0.00273	0.0707	"GSE68465"
"GNA14"	75	-3	0.00273	0.0707	"GSE68465"
"HLF"	133	-3	0.00272	0.0707	"GSE68465"
"MAGI1"	157	-3	0.00272	0.0707	"GSE68465"
"MEF2C"	92	-3	0.00271	0.0707	"GSE68465"
"CAMTA1"	52	-3	0.00268	0.0707	"GSE68465"
"SMARCD3"	47	-3	0.00267	0.0707	"GSE68465"
"PIK3R1"	85	-3	0.00266	0.0707	"GSE68465"
"TMPRSS2"	127	-3.01	0.00265	0.0707	"GSE68465"
"ITGA9"	50	-3.01	0.0026	0.0707	"GSE68465"
"MYO9A"	68	-3.02	0.00255	0.0707	"GSE68465"
"ZRSR2"	80	-3.02	0.00254	0.0707	"GSE68465"
"IL6R"	91	-3.03	0.00246	0.0707	"GSE68465"
"AGTR2"	48	-3.03	0.00244	0.0707	"GSE68465"
"PPP1R12B"	49	-3.04	0.00237	0.0707	"GSE68465"
"ADRA2A"	27	-3.04	0.00236	0.0707	"GSE68465"
"ITGA8"	123	-3.05	0.00228	0.0707	"GSE68465"
"RCAN2"	58	-3.06	0.00224	0.0707	"GSE68465"
"CHRDL1"	109	-3.06	0.00223	0.0707	"GSE68465"
"RGS13"	129	-3.06	0.00222	0.0707	"GSE68465"
"CLIC2"	62	-3.06	0.0022	0.0707	"GSE68465"
"CAPN3"	116	-3.06	0.00219	0.0707	"GSE68465"
"SORBS1"	75	-3.07	0.00214	0.0707	"GSE68465"
"ARHGAP24"	84	-3.08	0.00207	0.0707	"GSE68465"
"HPGDS"	119	-3.08	0.00205	0.0707	"GSE68465"
"DUOX1"	98	-3.09	0.00203	0.0707	"GSE68465"
"DLC1"	78	-3.09	0.00197	0.0707	"GSE68465"
"RAPGEF3"	53	-3.1	0.00197	0.0707	"GSE68465"
"NR3C2"	128	-3.1	0.00191	0.0707	"GSE68465"
"TP63"	58	-3.1	0.00191	0.0707	"GSE68465"
"CD83"	75	-3.11	0.00189	0.0707	"GSE68465"
"FCGRT"	112	-3.11	0.00186	0.0707	"GSE68465"
"ZNF862"	80	-3.13	0.00176	0.0707	"GSE68465"
"LMO3"	89	-3.13	0.00173	0.0707	"GSE68465"
"NOD1"	127	-3.14	0.00169	0.0707	"GSE68465"
"TXNIP"	65	-3.14	0.00168	0.0707	"GSE68465"
"DIRAS3"	72	-3.14	0.00168	0.0707	"GSE68465"
"INPP5B"	62	-3.14	0.00168	0.0707	"GSE68465"
"AKAP13"	98	-3.15	0.00165	0.0707	"GSE68465"
"TLR5"	74	-3.15	0.00162	0.0707	"GSE68465"
"ITGA10"	47	-3.16	0.00155	0.0707	"GSE68465"
"NTRK2"	26	-3.17	0.00154	0.0707	"GSE68465"
"PLXNA2"	91	-3.17	0.0015	0.0707	"GSE68465"
"PLA2G1B"	85	-3.19	0.00144	0.0707	"GSE68465"
"CNR1"	26	-3.19	0.00144	0.0707	"GSE68465"
"CRYM"	97	-3.19	0.00143	0.0707	"GSE68465"
"TNS2"	82	-3.19	0.00142	0.0707	"GSE68465"
"CALCOCO1"	73	-3.19	0.00141	0.0707	"GSE68465"
"SCGB1A1"	70	-3.23	0.00124	0.0707	"GSE68465"
"IL11RA"	77	-3.23	0.00124	0.0707	"GSE68465"
"TFEB"	37	-3.23	0.00122	0.0707	"GSE68465"
"RRAD"	62	-3.25	0.00114	0.0707	"GSE68465"
"ADRB2"	66	-3.26	0.00113	0.0707	"GSE68465"
"RGL1"	127	-3.27	0.00108	0.0707	"GSE68465"
"CISH"	93	-3.29	0.00101	0.0707	"GSE68465"
"RASGRF1"	45	-3.29	0.000993	0.0707	"GSE68465"
"CBX7"	88	-3.3	0.00098	0.0707	"GSE68465"
"MAPK10"	140	-3.3	0.000961	0.0707	"GSE68465"
"VIPR1"	97	-3.34	0.000831	0.0707	"GSE68465"
"FCER1A"	59	-3.35	0.000818	0.0707	"GSE68465"
"SCTR"	75	-3.39	0.000689	0.0707	"GSE68465"
"ROS1"	86	-3.4	0.000666	0.0707	"GSE68465"
"CTSH"	178	-3.41	0.000651	0.0707	"GSE68465"
"RAD51"	45	3.63	0.00028	0.0505	"GSE19188"
"CCNE1"	48	3.61	0.000305	0.0505	"GSE19188"
"SPAG5"	46	3.55	0.000391	0.0505	"GSE19188"
"AURKB"	83	3.55	0.000392	0.0505	"GSE19188"
"DEPDC1"	85	3.52	0.000437	0.0505	"GSE19188"
"FOXM1"	88	3.5	0.000461	0.0505	"GSE19188"
"PTTG1"	124	3.49	0.000477	0.0505	"GSE19188"
"UHRF1"	54	3.49	0.000479	0.0505	"GSE19188"
"BUB1B"	127	3.48	0.000492	0.0505	"GSE19188"
"CENPI"	32	3.48	5e-04	0.0505	"GSE19188"
"ASF1B"	63	3.48	0.000504	0.0505	"GSE19188"
"DEPDC1B"	63	3.47	0.000523	0.0505	"GSE19188"
"MKI67"	49	3.46	0.000533	0.0505	"GSE19188"
"AURKA"	81	3.46	0.000539	0.0505	"GSE19188"
"ARHGAP11A"	26	3.45	0.000552	0.0505	"GSE19188"
"HELLS"	79	3.45	0.00056	0.0505	"GSE19188"
"MYBL2"	70	3.45	0.00057	0.0505	"GSE19188"
"GTSE1"	53	3.45	0.00057	0.0505	"GSE19188"
"TOP2A"	104	3.44	0.000585	0.0505	"GSE19188"
"ZWINT"	77	3.44	0.000589	0.0505	"GSE19188"
"BLM"	59	3.42	0.000624	0.0505	"GSE19188"
"UBE2C"	94	3.42	0.000635	0.0505	"GSE19188"
"BRIP1"	43	3.4	0.000673	0.0505	"GSE19188"
"MCM4"	89	3.4	0.000674	0.0505	"GSE19188"
"CHAF1B"	32	3.39	0.000708	0.0505	"GSE19188"
"FEN1"	84	3.38	0.000722	0.0505	"GSE19188"
"TTK"	111	3.38	0.000726	0.0505	"GSE19188"
"TYMS"	53	3.37	0.000738	0.0505	"GSE19188"
"CENPU"	42	3.37	0.000742	0.0505	"GSE19188"
"GMNN"	97	3.37	0.000745	0.0505	"GSE19188"
"CENPF"	137	3.37	0.000762	0.0505	"GSE19188"
"TIMELESS"	119	3.35	0.000798	0.0505	"GSE19188"
"NDC80"	71	3.35	0.000801	0.0505	"GSE19188"
"CHEK1"	92	3.33	0.000856	0.0505	"GSE19188"
"CDCA7"	34	3.31	0.000937	0.0505	"GSE19188"
"CKS1B"	89	3.3	0.000965	0.0505	"GSE19188"
"EZH2"	47	3.29	0.001	0.0505	"GSE19188"
"RACGAP1"	90	3.29	0.00101	0.0505	"GSE19188"
"CENPK"	47	3.29	0.00102	0.0505	"GSE19188"
"TRIP13"	77	3.28	0.00104	0.0505	"GSE19188"
"EFS"	88	3.27	0.00107	0.0505	"GSE19188"
"MCM2"	75	3.27	0.00108	0.0505	"GSE19188"
"MCM6"	67	3.27	0.00109	0.0505	"GSE19188"
"CHEK2"	61	3.26	0.0011	0.0505	"GSE19188"
"HASPIN"	39	3.26	0.0011	0.0505	"GSE19188"
"ECT2"	52	3.25	0.00114	0.0505	"GSE19188"
"IQGAP3"	25	3.24	0.00118	0.0505	"GSE19188"
"TRAIP"	26	3.23	0.00125	0.0505	"GSE19188"
"ARHGEF39"	30	3.22	0.00127	0.0505	"GSE19188"
"WDR12"	163	3.21	0.00131	0.0505	"GSE19188"
"DNMT3B"	37	3.21	0.00132	0.0505	"GSE19188"
"GMPS"	120	3.19	0.00142	0.0505	"GSE19188"
"TCF3"	52	3.17	0.00151	0.0505	"GSE19188"
"HDAC1"	35	3.15	0.00164	0.0505	"GSE19188"
"RUVBL1"	38	3.14	0.00169	0.0505	"GSE19188"
"PRAME"	26	3.14	0.00172	0.0505	"GSE19188"
"CIAO1"	49	3.13	0.00176	0.0505	"GSE19188"
"EIF4EBP1"	72	3.12	0.00179	0.0505	"GSE19188"
"CKS2"	73	3.11	0.00187	0.0505	"GSE19188"
"SGPL1"	33	3.1	0.0019	0.0505	"GSE19188"
"H2AFX"	68	3.1	0.00192	0.0505	"GSE19188"
"TFDP2"	50	3.1	0.00192	0.0505	"GSE19188"
"E2F7"	71	3.1	0.00194	0.0505	"GSE19188"
"CCNA2"	147	3.1	0.00195	0.0505	"GSE19188"
"MCM8"	33	3.1	0.00195	0.0505	"GSE19188"
"CRKL"	34	3.09	0.00203	0.0505	"GSE19188"
"SUV39H2"	60	3.08	0.00209	0.0505	"GSE19188"
"MTA3"	89	3.06	0.00218	0.0505	"GSE19188"
"RFC4"	127	3.04	0.00236	0.0505	"GSE19188"
"GGCT"	82	3.03	0.00244	0.0505	"GSE19188"
"PCNA"	64	3.03	0.00246	0.0505	"GSE19188"
"PARP1"	81	3.02	0.0025	0.0505	"GSE19188"
"PHF19"	28	3.02	0.00252	0.0505	"GSE19188"
"TIPIN"	59	3.02	0.00253	0.0505	"GSE19188"
"NPM1"	75	3.01	0.00259	0.0505	"GSE19188"
"BRCA1"	37	3.01	0.00259	0.0505	"GSE19188"
"IDH2"	46	3.01	0.00263	0.0505	"GSE19188"
"TBC1D7"	56	3.01	0.00263	0.0505	"GSE19188"
"ATAD2"	109	2.99	0.00276	0.0505	"GSE19188"
"MCM3"	33	2.99	0.00281	0.0505	"GSE19188"
"HSPE1"	73	2.99	0.00283	0.0505	"GSE19188"
"TMPO"	86	2.98	0.00284	0.0505	"GSE19188"
"CHAF1A"	86	2.98	0.00285	0.0505	"GSE19188"
"FANCD2"	40	2.98	0.00285	0.0505	"GSE19188"
"ATP2A2"	29	2.98	0.00286	0.0505	"GSE19188"
"MIF"	164	2.98	0.0029	0.0505	"GSE19188"
"ADGRV1"	48	2.98	0.00293	0.0506	"GSE19188"
"FANCG"	26	2.95	0.00315	0.0517	"GSE19188"
"DNMT3A"	77	2.95	0.00315	0.0517	"GSE19188"
"MRPL12"	190	2.94	0.00326	0.0517	"GSE19188"
"MORC2"	99	2.92	0.00346	0.0517	"GSE19188"
"TXNDC17"	60	2.91	0.00358	0.0517	"GSE19188"
"DLX6"	50	2.91	0.00365	0.0517	"GSE19188"
"POLE"	27	2.91	0.00367	0.0517	"GSE19188"
"HMGA1"	90	2.9	0.00369	0.0517	"GSE19188"
"CERS6"	90	2.9	0.00373	0.0517	"GSE19188"
"CBX2"	36	2.9	0.00379	0.0522	"GSE19188"
"PTK2"	41	2.87	0.00415	0.0539	"GSE19188"
"DIABLO"	42	2.86	0.00423	0.0541	"GSE19188"
"NSD2"	43	2.86	0.00426	0.0541	"GSE19188"
"BAIAP2L1"	59	2.86	0.00428	0.0541	"GSE19188"
"ZIC2"	30	2.86	0.00429	0.0541	"GSE19188"
"ZFAND3"	36	2.85	0.00432	0.0541	"GSE19188"
"CRABP2"	27	2.85	0.00434	0.0541	"GSE19188"
"LPAR3"	62	2.85	0.00435	0.0541	"GSE19188"
"HOXA1"	45	2.85	0.00441	0.0542	"GSE19188"
"CAD"	91	2.84	0.00446	0.0542	"GSE19188"
"IRAK1"	58	2.84	0.00458	0.0545	"GSE19188"
"PSRC1"	38	2.83	0.00461	0.0545	"GSE19188"
"STMN1"	49	2.83	0.00462	0.0545	"GSE19188"
"TMF1"	41	2.83	0.00471	0.0551	"GSE19188"
"RAN"	116	2.82	0.00473	0.0551	"GSE19188"
"SOX12"	43	2.82	0.00483	0.0552	"GSE19188"
"CABYR"	45	2.82	0.00488	0.0552	"GSE19188"
"PHB"	116	2.81	0.00488	0.0552	"GSE19188"
"ACTL6A"	78	2.81	0.00494	0.0555	"GSE19188"
"PAK1"	56	2.81	0.00497	0.0558	"GSE19188"
"DNAJA3"	78	2.8	0.00503	0.056	"GSE19188"
"CDK4"	101	2.8	0.00508	0.0561	"GSE19188"
"FGFR1OP"	39	2.8	0.00513	0.0561	"GSE19188"
"PPFIA1"	41	2.8	0.00517	0.0564	"GSE19188"
"EPHB3"	34	2.79	0.00522	0.0566	"GSE19188"
"CDC42SE1"	33	2.79	0.00524	0.0566	"GSE19188"
"ZC3H8"	134	2.79	0.0053	0.0569	"GSE19188"
"MCTS1"	118	2.79	0.00535	0.057	"GSE19188"
"CBX3"	58	2.78	0.00547	0.0574	"GSE19188"
"CD3EAP"	34	2.78	0.00548	0.0574	"GSE19188"
"ZNF692"	32	2.78	0.00551	0.0574	"GSE19188"
"RASAL1"	26	2.77	0.00554	0.0574	"GSE19188"
"ZNHIT3"	53	2.77	0.00559	0.0574	"GSE19188"
"TBC1D31"	65	2.76	0.00573	0.058	"GSE19188"
"MCM7"	69	2.76	0.00574	0.058	"GSE19188"
"HDGF"	86	2.76	0.00576	0.058	"GSE19188"
"RAB10"	171	2.75	0.00589	0.058	"GSE19188"
"POLR2I"	97	2.75	0.00592	0.058	"GSE19188"
"BUD31"	59	2.75	0.00602	0.0589	"GSE19188"
"SRPK1"	83	2.75	0.00603	0.0589	"GSE19188"
"TENM4"	48	2.73	0.00624	0.0604	"GSE19188"
"TFB2M"	127	2.73	0.00627	0.0604	"GSE19188"
"ATIC"	55	2.73	0.00632	0.0604	"GSE19188"
"PAK2"	97	2.73	0.00633	0.0604	"GSE19188"
"NLE1"	87	2.73	0.00634	0.0604	"GSE19188"
"PIGU"	55	2.72	0.00648	0.0609	"GSE19188"
"MED20"	58	2.72	0.0065	0.0609	"GSE19188"
"RCOR3"	33	2.71	0.00664	0.0616	"GSE19188"
"PLEKHG6"	52	2.7	0.007	0.0637	"GSE19188"
"PRMT5"	143	2.7	0.00703	0.0638	"GSE19188"
"RABIF"	52	2.69	0.00705	0.0638	"GSE19188"
"ZNF462"	51	2.69	0.0072	0.064	"GSE19188"
"PLEKHG4"	32	2.69	0.00722	0.064	"GSE19188"
"AIFM2"	49	2.69	0.00723	0.064	"GSE19188"
"ARNTL2"	97	2.69	0.00724	0.064	"GSE19188"
"PPIE"	64	2.68	0.00728	0.0641	"GSE19188"
"TARBP2"	63	2.68	0.00742	0.065	"GSE19188"
"F2RL1"	29	2.67	0.00749	0.065	"GSE19188"
"ZFP64"	78	2.67	0.00753	0.0652	"GSE19188"
"DAP3"	157	2.67	0.0076	0.0654	"GSE19188"
"PA2G4"	139	2.67	0.00761	0.0654	"GSE19188"
"TRIP6"	68	2.67	0.00769	0.0656	"GSE19188"
"ZMYM4"	40	2.67	0.00769	0.0656	"GSE19188"
"CAND1"	60	2.66	0.00772	0.0656	"GSE19188"
"FOXK2"	76	2.66	0.0078	0.0656	"GSE19188"
"KDM5B"	76	2.66	0.0078	0.0656	"GSE19188"
"MCM5"	62	2.66	0.00781	0.0656	"GSE19188"
"TRIAP1"	81	2.66	0.00788	0.0657	"GSE19188"
"PDK1"	61	2.65	0.00804	0.0661	"GSE19188"
"ERO1A"	109	2.65	0.00811	0.0665	"GSE19188"
"CDCA7L"	57	2.65	0.00814	0.0667	"GSE19188"
"GOLT1B"	82	2.64	0.00832	0.067	"GSE19188"
"YWHAG"	32	2.63	0.00846	0.067	"GSE19188"
"E2F6"	69	2.63	0.00848	0.067	"GSE19188"
"HOXC13"	37	2.63	0.00851	0.067	"GSE19188"
"GLRX2"	46	2.63	0.00855	0.0671	"GSE19188"
"DNM1L"	101	2.63	0.00857	0.0671	"GSE19188"
"TWIST1"	68	2.63	0.00858	0.0671	"GSE19188"
"SALL4"	38	2.62	0.0087	0.0675	"GSE19188"
"SUPT3H"	31	2.62	0.0089	0.0685	"GSE19188"
"CDK2"	26	2.61	0.00895	0.0685	"GSE19188"
"TIMM50"	196	2.61	0.00908	0.0689	"GSE19188"
"NDRG1"	63	2.61	0.00908	0.0689	"GSE19188"
"HDAC2"	57	2.61	0.0091	0.0689	"GSE19188"
"HOXD10"	28	2.61	0.00913	0.069	"GSE19188"
"MED10"	45	2.6	0.00921	0.0692	"GSE19188"
"CEBPG"	87	2.6	0.00941	0.07	"GSE19188"
"SIAH2"	83	2.6	0.00942	0.07	"GSE19188"
"KDM3A"	47	2.59	0.00946	0.07	"GSE19188"
"PREB"	82	2.59	0.0097	0.0707	"GSE19188"
"RALGPS2"	31	2.58	0.00981	0.071	"GSE19188"
"SLIRP"	110	2.58	0.00992	0.0715	"GSE19188"
"BPTF"	39	2.58	0.00995	0.0716	"GSE19188"
"KAT2A"	39	2.58	0.00997	0.0717	"GSE19188"
"SCG5"	57	2.57	0.01	0.072	"GSE19188"
"GTF2E2"	67	2.57	0.0101	0.0723	"GSE19188"
"DUSP9"	53	2.57	0.0103	0.0736	"GSE19188"
"MSH2"	104	2.56	0.0104	0.0741	"GSE19188"
"TDG"	69	2.56	0.0106	0.075	"GSE19188"
"AATF"	63	2.54	0.011	0.0768	"GSE19188"
"TGFA"	31	2.54	0.0112	0.0778	"GSE19188"
"IGFBP3"	46	2.54	0.0112	0.0778	"GSE19188"
"GID4"	27	2.54	0.0112	0.0781	"GSE19188"
"PIR"	53	2.53	0.0114	0.0787	"GSE19188"
"GPSM2"	34	2.53	0.0116	0.0797	"GSE19188"
"RPL7L1"	25	2.52	0.0118	0.0809	"GSE19188"
"STYXL1"	37	2.52	0.0119	0.081	"GSE19188"
"TLE3"	70	2.51	0.012	0.0817	"GSE19188"
"PLEKHG4B"	31	2.51	0.0121	0.0822	"GSE19188"
"SIX4"	55	2.51	0.0122	0.0826	"GSE19188"
"YEATS2"	89	2.5	0.0125	0.0839	"GSE19188"
"TONSL"	56	2.5	0.0125	0.084	"GSE19188"
"RHOV"	94	2.49	0.0128	0.0853	"GSE19188"
"RANBP1"	141	2.49	0.0129	0.0853	"GSE19188"
