"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"BASP1"	60	2.18	0.0292	0.203	"GSE68465"
"MS4A6A"	84	2.17	0.0296	0.203	"GSE68465"
"TBC1D4"	29	2.17	0.0297	0.203	"GSE68465"
"SGK1"	52	2.17	0.0298	0.203	"GSE68465"
"ADAP2"	30	2.17	0.0299	0.203	"GSE68465"
"KLF4"	73	2.17	0.0299	0.203	"GSE68465"
"EGR1"	37	2.17	0.0299	0.203	"GSE68465"
"ADA"	116	2.17	0.0299	0.203	"GSE68465"
"ABLIM3"	53	2.17	0.03	0.203	"GSE68465"
"ITGB1"	61	2.17	0.0301	0.204	"GSE68465"
"IGSF6"	29	2.17	0.0303	0.204	"GSE68465"
"TYROBP"	114	2.17	0.0304	0.204	"GSE68465"
"CAP1"	30	2.16	0.0305	0.205	"GSE68465"
"ARHGEF6"	39	2.16	0.0307	0.205	"GSE68465"
"ITGB2"	62	2.16	0.0307	0.205	"GSE68465"
"QKI"	42	2.15	0.0312	0.207	"GSE68465"
"CD34"	83	2.15	0.0315	0.209	"GSE68465"
"SLA"	26	2.15	0.0318	0.21	"GSE68465"
"MICAL1"	36	2.14	0.0322	0.213	"GSE68465"
"CDKN1C"	42	2.14	0.0325	0.213	"GSE68465"
"VAV1"	30	2.14	0.0326	0.214	"GSE68465"
"LILRB3"	66	2.14	0.0327	0.214	"GSE68465"
"RGS5"	79	2.13	0.0332	0.216	"GSE68465"
"TFEC"	75	2.13	0.0334	0.217	"GSE68465"
"CCL8"	33	2.12	0.0341	0.22	"GSE68465"
"BTK"	27	2.11	0.0349	0.222	"GSE68465"
"ARID5A"	47	2.11	0.0349	0.222	"GSE68465"
"YWHAH"	69	2.11	0.0349	0.222	"GSE68465"
"MARCO"	40	2.11	0.0351	0.222	"GSE68465"
"NPR2"	37	2.1	0.0353	0.223	"GSE68465"
"LPXN"	31	2.1	0.0355	0.223	"GSE68465"
"TICAM1"	72	2.1	0.0359	0.225	"GSE68465"
"STK38L"	37	2.1	0.036	0.225	"GSE68465"
"GPSM3"	41	2.09	0.0362	0.225	"GSE68465"
"ARHGAP25"	93	2.09	0.0362	0.225	"GSE68465"
"CASP1"	63	2.09	0.0363	0.225	"GSE68465"
"CAV2"	92	2.09	0.0364	0.226	"GSE68465"
"CDC42EP3"	76	2.09	0.0368	0.228	"GSE68465"
"STAT5A"	49	2.08	0.0375	0.231	"GSE68465"
"INPP5D"	37	2.08	0.0378	0.231	"GSE68465"
"SH3BP5"	30	2.08	0.0378	0.231	"GSE68465"
"CLEC2D"	25	2.07	0.0383	0.233	"GSE68465"
"PPARG"	114	2.07	0.0383	0.233	"GSE68465"
"LTB"	50	2.07	0.0384	0.233	"GSE68465"
"PTK2B"	42	2.07	0.0384	0.233	"GSE68465"
"CXCR2"	28	2.07	0.0386	0.233	"GSE68465"
"RASSF1"	36	2.07	0.0387	0.233	"GSE68465"
"IL2RG"	33	2.06	0.039	0.234	"GSE68465"
"CYLD"	34	2.06	0.0391	0.234	"GSE68465"
"CSK"	57	2.06	0.0395	0.235	"GSE68465"
"DST"	74	2.06	0.0396	0.235	"GSE68465"
"NPR3"	29	2.06	0.0396	0.235	"GSE68465"
"ANK2"	70	2.06	0.0397	0.235	"GSE68465"
"RCAN1"	35	2.05	0.0403	0.238	"GSE68465"
"PDLIM1"	29	2.04	0.0412	0.242	"GSE68465"
"HMGA2"	74	2.04	0.0413	0.242	"GSE68465"
"NR4A3"	48	2.04	0.0414	0.242	"GSE68465"
"SH2D1A"	36	2.04	0.0414	0.242	"GSE68465"
"FOXF1"	50	2.04	0.0416	0.242	"GSE68465"
"CD33"	46	2.03	0.042	0.243	"GSE68465"
"TSPO"	110	2.03	0.042	0.243	"GSE68465"
"LIMK1"	104	2.03	0.042	0.243	"GSE68465"
"IRAK3"	114	2.03	0.0422	0.243	"GSE68465"
"ARHGAP6"	59	2.03	0.0424	0.243	"GSE68465"
"PLCG2"	29	2.03	0.0425	0.243	"GSE68465"
"IRF8"	61	2.03	0.0425	0.243	"GSE68465"
"GPX1"	86	2.03	0.0427	0.243	"GSE68465"
"MSL3"	33	2.03	0.0428	0.243	"GSE68465"
"PKD2"	92	2.02	0.043	0.244	"GSE68465"
"WNT5A"	42	2.02	0.0434	0.245	"GSE68465"
"SNCA"	72	2.01	0.0441	0.248	"GSE68465"
"SPOCK2"	41	2.01	0.0443	0.249	"GSE68465"
"S100A11"	99	2.01	0.0447	0.25	"GSE68465"
"CXCL3"	58	2.01	0.0447	0.25	"GSE68465"
"HIF1A"	67	2	0.0451	0.251	"GSE68465"
"TLR7"	44	2	0.0457	0.253	"GSE68465"
"CLIC1"	124	1.99	0.0461	0.254	"GSE68465"
"NFATC1"	25	1.99	0.0462	0.254	"GSE68465"
"NCK2"	49	1.99	0.0463	0.254	"GSE68465"
"INPP4B"	41	1.99	0.0465	0.255	"GSE68465"
"SOCS2"	67	1.99	0.0468	0.256	"GSE68465"
"HPGDS"	119	1.98	0.0473	0.257	"GSE68465"
"PRKCB"	27	1.98	0.0475	0.257	"GSE68465"
"CD3D"	40	1.98	0.0476	0.258	"GSE68465"
"PRKD1"	71	1.98	0.0477	0.258	"GSE68465"
"ADORA3"	35	1.98	0.0482	0.26	"GSE68465"
"BCL11B"	31	1.97	0.0489	0.263	"GSE68465"
"TGFBR2"	100	1.97	0.0491	0.263	"GSE68465"
"GZMB"	67	1.97	0.0493	0.264	"GSE68465"
"S1PR1"	43	1.96	0.0497	0.265	"GSE68465"
"ITGB4"	143	1.96	0.0499	0.265	"GSE68465"
"B2M"	81	1.96	0.0501	0.265	"GSE68465"
"RGS13"	129	1.96	0.0502	0.265	"GSE68465"
"PTAFR"	41	1.96	0.0502	0.265	"GSE68465"
"PLEK"	55	1.96	0.0502	0.265	"GSE68465"
"PPP1R15A"	31	1.96	0.0504	0.265	"GSE68465"
"TNFSF13"	109	1.95	0.0515	0.268	"GSE68465"
"LGALS9"	64	1.95	0.0517	0.269	"GSE68465"
"TIPARP"	89	1.94	0.0522	0.27	"GSE68465"
"EPHA3"	55	1.94	0.0522	0.27	"GSE68465"
"GPRC5B"	45	1.94	0.0528	0.272	"GSE68465"
"TCF21"	141	1.93	0.0531	0.273	"GSE68465"
"EPHA2"	122	1.93	0.0531	0.273	"GSE68465"
"BLNK"	50	1.93	0.0531	0.273	"GSE68465"
"SMAD1"	34	1.93	0.0539	0.276	"GSE68465"
"CSF3R"	60	1.93	0.054	0.276	"GSE68465"
"EAF2"	40	1.93	0.0542	0.276	"GSE68465"
"NMI"	81	1.92	0.0545	0.276	"GSE68465"
"RASSF4"	49	1.92	0.0547	0.276	"GSE68465"
"ITGA4"	59	1.92	0.0548	0.276	"GSE68465"
"PRKACB"	44	1.92	0.055	0.276	"GSE68465"
"P2RY14"	47	1.92	0.0551	0.276	"GSE68465"
"APLNR"	37	1.92	0.0552	0.276	"GSE68465"
"SDCBP"	42	1.91	0.0559	0.277	"GSE68465"
"KLRB1"	44	1.91	0.056	0.277	"GSE68465"
"CYP26B1"	39	1.91	0.056	0.277	"GSE68465"
"IL16"	49	1.91	0.0561	0.277	"GSE68465"
"ITPKA"	59	1.91	0.0566	0.278	"GSE68465"
"BCL2"	61	1.91	0.0566	0.278	"GSE68465"
"ZNF532"	28	1.9	0.057	0.279	"GSE68465"
"ELMO1"	27	1.9	0.0571	0.279	"GSE68465"
"MAP3K5"	114	1.9	0.0571	0.279	"GSE68465"
"TNFSF9"	53	1.9	0.0572	0.279	"GSE68465"
"BCL10"	65	1.9	0.0573	0.279	"GSE68465"
"CXCL2"	98	1.89	0.0589	0.285	"GSE68465"
"RASIP1"	40	1.88	0.0595	0.287	"GSE68465"
"STAT1"	80	1.88	0.0596	0.287	"GSE68465"
"IL15"	60	1.88	0.0598	0.287	"GSE68465"
"IL21R"	48	1.88	0.0606	0.289	"GSE68465"
"TNFRSF1A"	73	1.88	0.0608	0.289	"GSE68465"
"CCDC85B"	131	1.87	0.061	0.289	"GSE68465"
"P2RY13"	35	1.87	0.0612	0.289	"GSE68465"
"STAT4"	43	1.87	0.0617	0.289	"GSE68465"
"GATA6"	106	1.87	0.0618	0.289	"GSE68465"
"CD83"	75	1.87	0.062	0.29	"GSE68465"
"OSMR"	77	1.86	0.063	0.293	"GSE68465"
"TBX5"	54	1.86	0.0631	0.293	"GSE68465"
"DNM2"	89	1.86	0.0631	0.293	"GSE68465"
"CDC42EP1"	78	1.86	0.0633	0.293	"GSE68465"
"TRAF1"	36	1.85	0.0637	0.294	"GSE68465"
"SMAD3"	59	1.85	0.0639	0.295	"GSE68465"
"TRIB1"	36	1.85	0.064	0.295	"GSE68465"
"CCR5"	25	1.85	0.0644	0.296	"GSE68465"
"LILRB4"	32	1.85	0.0645	0.296	"GSE68465"
"CXCL10"	49	1.85	0.0645	0.296	"GSE68465"
"PDE10A"	64	1.85	0.0645	0.296	"GSE68465"
"ETV6"	50	1.85	0.0647	0.296	"GSE68465"
"HLA-DOB"	46	1.84	0.0652	0.297	"GSE68465"
"SOX17"	43	1.84	0.0652	0.297	"GSE68465"
"ADGRL2"	26	1.84	0.0657	0.298	"GSE68465"
"CASP10"	56	1.83	0.0672	0.303	"GSE68465"
"NDEL1"	31	1.83	0.0677	0.305	"GSE68465"
"CARD8"	100	1.82	0.0682	0.306	"GSE68465"
"TNFSF10"	107	1.82	0.0686	0.308	"GSE68465"
"CD7"	25	1.82	0.0692	0.309	"GSE68465"
"PLEK2"	115	1.82	0.0692	0.309	"GSE68465"
"LPP"	55	1.81	0.0701	0.311	"GSE68465"
"MKNK1"	27	1.81	0.0705	0.312	"GSE68465"
"GNA12"	35	1.8	0.0721	0.318	"GSE68465"
"ANXA3"	66	1.8	0.0721	0.318	"GSE68465"
"CD2"	77	1.8	0.0725	0.319	"GSE68465"
"INSIG1"	44	1.8	0.0726	0.319	"GSE68465"
"NAB2"	73	1.79	0.0732	0.32	"GSE68465"
"ITK"	29	1.79	0.0732	0.32	"GSE68465"
"GRN"	77	1.79	0.0734	0.32	"GSE68465"
"SIPA1"	64	1.79	0.0735	0.32	"GSE68465"
"IFITM1"	41	1.79	0.0736	0.32	"GSE68465"
"NET1"	37	1.79	0.0737	0.32	"GSE68465"
"OSTF1"	37	1.79	0.0741	0.321	"GSE68465"
"ARHGDIB"	45	1.78	0.0751	0.325	"GSE68465"
"ZFP36"	75	1.78	0.0751	0.325	"GSE68465"
"ZFP36L1"	90	1.78	0.0753	0.325	"GSE68465"
"STAP1"	73	1.78	0.0754	0.325	"GSE68465"
"CD48"	72	1.77	0.0759	0.326	"GSE68465"
"LCK"	36	1.77	0.0762	0.326	"GSE68465"
"ATF7IP"	31	1.76	0.0776	0.33	"GSE68465"
"TAOK3"	36	1.76	0.0778	0.33	"GSE68465"
"BID"	112	1.76	0.0779	0.33	"GSE68465"
"VGLL1"	31	1.76	0.0783	0.33	"GSE68465"
"ITGAL"	43	1.76	0.0788	0.331	"GSE68465"
"PRKACA"	80	1.75	0.0797	0.333	"GSE68465"
"CCR7"	35	1.75	0.0798	0.333	"GSE68465"
"AHR"	109	1.75	0.0801	0.333	"GSE68465"
"HIC1"	54	1.75	0.0801	0.333	"GSE68465"
"ARHGEF3"	67	1.75	0.0802	0.333	"GSE68465"
"RAB23"	46	1.75	0.0805	0.334	"GSE68465"
"NLRP1"	44	1.75	0.0806	0.334	"GSE68465"
"CD27"	63	1.75	0.0807	0.334	"GSE68465"
"IL2RA"	64	1.74	0.0815	0.335	"GSE68465"
"MAGI2"	69	1.74	0.0815	0.335	"GSE68465"
"SH3GL1"	106	1.74	0.0821	0.336	"GSE68465"
"BST2"	41	1.74	0.0823	0.337	"GSE68465"
"TRIM22"	196	1.74	0.0827	0.338	"GSE68465"
"ACKR1"	131	1.73	0.0828	0.338	"GSE68465"
"PSTPIP1"	33	1.72	0.0855	0.345	"GSE68465"
"NOTCH2"	54	1.72	0.0856	0.345	"GSE68465"
"FLII"	76	1.71	0.0864	0.347	"GSE68465"
"CCL5"	56	1.71	0.0869	0.349	"GSE68465"
"MAP3K14"	40	1.71	0.0874	0.349	"GSE68465"
"CD44"	74	1.71	0.0882	0.351	"GSE68465"
"ITGB7"	110	1.7	0.0887	0.352	"GSE68465"
"ZMAT3"	38	1.7	0.0888	0.352	"GSE68465"
"RCAN2"	58	1.7	0.0892	0.353	"GSE68465"
"IQGAP2"	58	1.7	0.0894	0.353	"GSE68465"
"RALGDS"	73	1.7	0.0899	0.354	"GSE68465"
"ZMYM6"	135	1.69	0.0908	0.356	"GSE68465"
"TLR2"	146	1.69	0.0914	0.356	"GSE68465"
"SKAP1"	30	1.69	0.0915	0.356	"GSE68465"
"TLR8"	41	1.69	0.0916	0.356	"GSE68465"
"GSN"	59	1.68	0.0922	0.357	"GSE68465"
"RGS20"	77	1.68	0.093	0.359	"GSE68465"
"ARHGAP45"	59	1.68	0.0936	0.36	"GSE68465"
"CD40"	41	1.67	0.0942	0.362	"GSE68465"
"PIM2"	60	1.67	0.0947	0.363	"GSE68465"
"SH3BP2"	51	1.67	0.0958	0.365	"GSE68465"
"HHEX"	49	1.66	0.0961	0.365	"GSE68465"
"MAP3K8"	44	1.66	0.0963	0.365	"GSE68465"
"TBC1D2"	96	1.66	0.0965	0.365	"GSE68465"
"UBASH3A"	42	1.66	0.0976	0.367	"GSE68465"
"SBNO2"	61	1.65	0.0988	0.369	"GSE68465"
"TRIO"	53	1.65	0.0997	0.37	"GSE68465"
"S100A6"	120	1.65	0.0997	0.37	"GSE68465"
"ZAP70"	40	1.64	0.101	0.373	"GSE68465"
"CD74"	109	1.64	0.102	0.374	"GSE68465"
"DPYSL2"	112	1.64	0.102	0.374	"GSE68465"
"SH3BGRL"	153	1.62	0.105	0.382	"GSE68465"
"TNFRSF10B"	77	1.62	0.105	0.382	"GSE68465"
"HDAC7"	36	1.62	0.106	0.382	"GSE68465"
"SP140"	31	1.62	0.106	0.383	"GSE68465"
"FOSB"	43	1.62	0.106	0.383	"GSE68465"
"CD58"	101	1.61	0.107	0.383	"GSE68465"
"MAP4K1"	56	1.61	0.107	0.383	"GSE68465"
"LIF"	83	1.61	0.108	0.386	"GSE68465"
"FGFBP1"	25	1.61	0.108	0.387	"GSE68465"
"CD79A"	59	1.61	0.108	0.388	"GSE68465"
"TP63"	58	1.6	0.109	0.388	"GSE68465"
"RHOD"	101	1.6	0.109	0.388	"GSE68465"
"PRDM1"	81	1.6	0.109	0.388	"GSE68465"
"PRKD2"	64	1.6	0.109	0.388	"GSE68465"
"SMURF2"	78	1.6	0.11	0.388	"GSE68465"
"CRTC3"	31	1.6	0.11	0.388	"GSE68465"
"HERPUD1"	64	1.6	0.11	0.39	"GSE68465"
"CHRDL1"	109	1.59	0.111	0.39	"GSE68465"
"ZBTB7A"	46	1.59	0.112	0.394	"GSE68465"
"NCK1"	121	1.58	0.113	0.395	"GSE68465"
"IL27RA"	115	1.58	0.113	0.397	"GSE68465"
"STAT5B"	34	1.58	0.114	0.397	"GSE68465"
"ITSN1"	26	1.58	0.114	0.397	"GSE68465"
"F3"	95	1.58	0.114	0.397	"GSE68465"
"ITGA8"	123	1.58	0.115	0.398	"GSE68465"
"LAX1"	67	1.57	0.116	0.4	"GSE68465"
"DKK1"	44	1.57	0.116	0.402	"GSE68465"
"BTG1"	35	1.57	0.117	0.404	"GSE68465"
"ETV1"	88	1.56	0.118	0.405	"GSE68465"
"CD3E"	35	1.56	0.119	0.407	"GSE68465"
"CX3CR1"	79	1.56	0.119	0.407	"GSE68465"
"SLAMF1"	29	1.56	0.12	0.408	"GSE68465"
"IL2RB"	31	1.55	0.121	0.411	"GSE68465"
"ITGA1"	45	1.55	0.121	0.411	"GSE68465"
"POU2AF1"	47	1.55	0.122	0.412	"GSE68465"
"IFI27"	85	1.54	0.122	0.414	"GSE68465"
"GZMA"	28	1.54	0.123	0.414	"GSE68465"
"IFNGR1"	98	1.54	0.123	0.414	"GSE68465"
"TGFBR3"	68	1.54	0.124	0.415	"GSE68465"
"FLT3LG"	26	1.54	0.124	0.416	"GSE68465"
"TBX2"	60	1.53	0.125	0.418	"GSE68465"
"APBA3"	53	1.53	0.126	0.419	"GSE68465"
"RUSC1"	59	-1.53	0.126	0.419	"GSE68465"
"KITLG"	42	-1.53	0.125	0.418	"GSE68465"
"BCL11A"	47	-1.53	0.125	0.418	"GSE68465"
"OR5I1"	57	-1.54	0.124	0.415	"GSE68465"
"ADCYAP1"	28	-1.54	0.124	0.415	"GSE68465"
"NCOA6"	31	-1.54	0.124	0.415	"GSE68465"
"ZNF124"	73	-1.54	0.123	0.415	"GSE68465"
"TAAR2"	35	-1.54	0.123	0.414	"GSE68465"
"LHX2"	27	-1.55	0.122	0.412	"GSE68465"
"CHRNA5"	61	-1.55	0.121	0.411	"GSE68465"
"TAOK1"	173	-1.55	0.121	0.411	"GSE68465"
"ZNF623"	37	-1.55	0.121	0.411	"GSE68465"
"CRY2"	114	-1.55	0.12	0.41	"GSE68465"
"CRHR2"	26	-1.56	0.12	0.408	"GSE68465"
"ACTR5"	32	-1.56	0.119	0.408	"GSE68465"
"GPR39"	62	-1.56	0.119	0.407	"GSE68465"
"TBC1D16"	66	-1.56	0.118	0.405	"GSE68465"
"SH2B1"	119	-1.56	0.118	0.405	"GSE68465"
"PDK4"	53	-1.57	0.118	0.404	"GSE68465"
"HIC2"	78	-1.57	0.117	0.404	"GSE68465"
"ZBTB18"	109	-1.58	0.115	0.399	"GSE68465"
"SCAND1"	127	-1.58	0.115	0.399	"GSE68465"
"TRIM24"	34	-1.58	0.115	0.398	"GSE68465"
"MLLT10"	44	-1.58	0.115	0.398	"GSE68465"
"RAD21"	79	-1.58	0.114	0.397	"GSE68465"
"MORC2"	80	-1.58	0.114	0.397	"GSE68465"
"TBL1X"	45	-1.59	0.112	0.394	"GSE68465"
"ZNF721"	136	-1.59	0.112	0.394	"GSE68465"
"SCML2"	44	-1.59	0.112	0.394	"GSE68465"
"CD3EAP"	77	-1.59	0.112	0.393	"GSE68465"
"CNTF"	27	-1.59	0.111	0.391	"GSE68465"
"TARBP2"	84	-1.6	0.11	0.39	"GSE68465"
"KMT5B"	107	-1.6	0.11	0.388	"GSE68465"
"OR7C2"	151	-1.6	0.11	0.388	"GSE68465"
"TEC"	28	-1.6	0.11	0.388	"GSE68465"
"GTF2I"	94	-1.6	0.109	0.388	"GSE68465"
"SRC"	39	-1.6	0.109	0.388	"GSE68465"
"PRAME"	91	-1.61	0.108	0.388	"GSE68465"
"ARNT"	58	-1.61	0.107	0.383	"GSE68465"
"TRRAP"	75	-1.62	0.106	0.383	"GSE68465"
"MAFG"	57	-1.62	0.106	0.382	"GSE68465"
"ASCL1"	116	-1.62	0.106	0.382	"GSE68465"
"IGSF1"	67	-1.62	0.105	0.382	"GSE68465"
"TCF20"	55	-1.62	0.105	0.382	"GSE68465"
"JAG2"	66	-1.62	0.105	0.381	"GSE68465"
"ZNF507"	152	-1.62	0.104	0.38	"GSE68465"
"ZBTB39"	28	-1.63	0.104	0.379	"GSE68465"
"AKT1"	69	-1.63	0.103	0.377	"GSE68465"
"SOX2"	48	-1.63	0.103	0.376	"GSE68465"
"ZNF232"	39	-1.63	0.102	0.375	"GSE68465"
"DIABLO"	73	-1.63	0.102	0.375	"GSE68465"
"PDE1C"	35	-1.64	0.102	0.374	"GSE68465"
"ZDHHC13"	32	-1.64	0.101	0.374	"GSE68465"
"YARS"	107	-1.64	0.101	0.374	"GSE68465"
"PDE9A"	30	-1.64	0.1	0.371	"GSE68465"
"FGFR3"	63	-1.64	0.1	0.371	"GSE68465"
"GRB7"	46	-1.64	0.1	0.371	"GSE68465"
"PITX2"	38	-1.65	0.0996	0.37	"GSE68465"
"ZNF133"	39	-1.65	0.0995	0.37	"GSE68465"
"USP22"	69	-1.65	0.0992	0.37	"GSE68465"
"BMX"	43	-1.65	0.0991	0.37	"GSE68465"
"REXO4"	85	-1.65	0.0985	0.368	"GSE68465"
"RAC3"	83	-1.65	0.0982	0.368	"GSE68465"
"MLST8"	168	-1.66	0.0979	0.367	"GSE68465"
"NR1I2"	25	-1.66	0.0978	0.367	"GSE68465"
"XRCC6"	127	-1.66	0.0977	0.367	"GSE68465"
"MUTYH"	84	-1.66	0.0974	0.367	"GSE68465"
"CABYR"	105	-1.66	0.0971	0.366	"GSE68465"
"RAD9A"	100	-1.66	0.0971	0.366	"GSE68465"
"TBC1D13"	36	-1.66	0.0971	0.366	"GSE68465"
"PIP4K2B"	97	-1.66	0.097	0.366	"GSE68465"
"ZNF500"	116	-1.66	0.0964	0.365	"GSE68465"
"PAK6"	108	-1.66	0.0963	0.365	"GSE68465"
"ZNF32"	42	-1.67	0.0959	0.365	"GSE68465"
"OR12D3"	87	-1.67	0.0958	0.365	"GSE68465"
"HDAC4"	49	-1.67	0.0957	0.365	"GSE68465"
"POGZ"	53	-1.67	0.0953	0.364	"GSE68465"
"ARHGEF16"	40	-1.67	0.0949	0.363	"GSE68465"
"SSRP1"	112	-1.67	0.0945	0.363	"GSE68465"
"PLCG1"	81	-1.67	0.094	0.362	"GSE68465"
"TIAM2"	65	-1.68	0.0931	0.359	"GSE68465"
"MAK"	101	-1.68	0.0928	0.359	"GSE68465"
"ZNF473"	25	-1.68	0.0927	0.358	"GSE68465"
"SREBF2"	50	-1.68	0.0924	0.358	"GSE68465"
"SOX12"	92	-1.69	0.0919	0.357	"GSE68465"
"IKZF2"	68	-1.69	0.0916	0.356	"GSE68465"
"TSC2"	159	-1.69	0.0916	0.356	"GSE68465"
"NFYC"	112	-1.69	0.0915	0.356	"GSE68465"
"TAL1"	118	-1.69	0.0913	0.356	"GSE68465"
"SCMH1"	77	-1.69	0.0913	0.356	"GSE68465"
"DEPDC1"	95	-1.69	0.0903	0.355	"GSE68465"
"FLCN"	28	-1.69	0.0902	0.355	"GSE68465"
"SCAP"	93	-1.7	0.0897	0.354	"GSE68465"
"NPHP4"	100	-1.7	0.0893	0.353	"GSE68465"
"TFB1M"	43	-1.7	0.089	0.352	"GSE68465"
"SH3GL3"	66	-1.7	0.0889	0.352	"GSE68465"
"PDCD11"	92	-1.7	0.0889	0.352	"GSE68465"
"HOMER1"	45	-1.71	0.0879	0.351	"GSE68465"
"CXCR1"	65	-1.71	0.0877	0.35	"GSE68465"
"MYT1"	26	-1.71	0.0873	0.349	"GSE68465"
"MXD3"	40	-1.71	0.087	0.349	"GSE68465"
"NCSTN"	88	-1.71	0.0864	0.347	"GSE68465"
"ESF1"	46	-1.72	0.0857	0.345	"GSE68465"
"LPAR1"	78	-1.72	0.0857	0.345	"GSE68465"
"ZNF8"	33	-1.72	0.0855	0.345	"GSE68465"
"MED12"	37	-1.72	0.0852	0.345	"GSE68465"
"CNGA3"	65	-1.72	0.0848	0.344	"GSE68465"
"PARP1"	79	-1.73	0.0843	0.342	"GSE68465"
"CSNK1D"	108	-1.73	0.0839	0.341	"GSE68465"
"MAPK8"	28	-1.73	0.0837	0.341	"GSE68465"
"RAD1"	48	-1.73	0.0828	0.338	"GSE68465"
"PRPF6"	98	-1.74	0.0821	0.336	"GSE68465"
"ZBED4"	32	-1.74	0.0812	0.334	"GSE68465"
"TGFBR1"	37	-1.75	0.0809	0.334	"GSE68465"
"VAPA"	73	-1.75	0.0809	0.334	"GSE68465"
"TGIF2"	27	-1.75	0.0808	0.334	"GSE68465"
"IRS2"	140	-1.75	0.08	0.333	"GSE68465"
"ZIC3"	117	-1.75	0.0798	0.333	"GSE68465"
"TSPAN12"	94	-1.75	0.0795	0.333	"GSE68465"
"KHDRBS3"	56	-1.75	0.0793	0.333	"GSE68465"
"E2F1"	109	-1.76	0.0792	0.333	"GSE68465"
"U2AF1"	48	-1.76	0.0788	0.331	"GSE68465"
"IDH2"	88	-1.76	0.0785	0.331	"GSE68465"
"AMBP"	86	-1.76	0.0781	0.33	"GSE68465"
"ZNF408"	50	-1.76	0.078	0.33	"GSE68465"
"CORO2A"	50	-1.76	0.0779	0.33	"GSE68465"
"FGD1"	30	-1.76	0.0778	0.33	"GSE68465"
"ENDOG"	152	-1.77	0.0768	0.327	"GSE68465"
"BAG1"	110	-1.77	0.0764	0.326	"GSE68465"
"PLAGL2"	44	-1.77	0.0764	0.326	"GSE68465"
"RAP1GAP2"	55	-1.77	0.0762	0.326	"GSE68465"
"RPS14"	25	-1.77	0.0759	0.326	"GSE68465"
"TRAK1"	94	-1.78	0.0756	0.325	"GSE68465"
"ZNF536"	49	-1.78	0.0749	0.324	"GSE68465"
"VAPB"	78	-1.79	0.0741	0.321	"GSE68465"
"KL"	43	-1.79	0.0736	0.32	"GSE68465"
"DNMT3A"	26	-1.79	0.0732	0.32	"GSE68465"
"NLE1"	177	-1.8	0.0722	0.318	"GSE68465"
"CBLC"	72	-1.8	0.072	0.318	"GSE68465"
"LRP5"	69	-1.81	0.0703	0.312	"GSE68465"
"LALBA"	78	-1.81	0.0701	0.311	"GSE68465"
"WWOX"	57	-1.81	0.0698	0.311	"GSE68465"
"SALL2"	148	-1.82	0.0691	0.309	"GSE68465"
"MPP2"	77	-1.82	0.0689	0.308	"GSE68465"
"ZNF26"	57	-1.82	0.0686	0.308	"GSE68465"
"ELP5"	74	-1.83	0.0673	0.303	"GSE68465"
"ERBB4"	117	-1.83	0.067	0.303	"GSE68465"
"ZNF652"	36	-1.83	0.0669	0.303	"GSE68465"
"EYA1"	30	-1.84	0.0662	0.3	"GSE68465"
"PARD3"	57	-1.84	0.0658	0.298	"GSE68465"
"MAGI1"	157	-1.84	0.0656	0.298	"GSE68465"
"STK25"	77	-1.84	0.0651	0.297	"GSE68465"
"SIRT3"	98	-1.85	0.0636	0.294	"GSE68465"
"ACVR2B"	45	-1.86	0.0625	0.291	"GSE68465"
"ZNF516"	56	-1.86	0.0625	0.291	"GSE68465"
"RAB40C"	30	-1.86	0.0623	0.291	"GSE68465"
"PPARGC1A"	75	-1.87	0.0617	0.289	"GSE68465"
"MXI1"	27	-1.87	0.0617	0.289	"GSE68465"
"TAF4"	56	-1.87	0.0615	0.289	"GSE68465"
"SGSM2"	106	-1.87	0.0614	0.289	"GSE68465"
"PCBD1"	189	-1.87	0.0612	0.289	"GSE68465"
"MKLN1"	28	-1.87	0.0612	0.289	"GSE68465"
"MOAP1"	102	-1.87	0.0609	0.289	"GSE68465"
"SNAPC4"	51	-1.88	0.0606	0.289	"GSE68465"
"PIR"	95	-1.88	0.0604	0.289	"GSE68465"
"KLHL12"	60	-1.88	0.0603	0.289	"GSE68465"
"FOXG1"	28	-1.88	0.0598	0.287	"GSE68465"
"PDE3A"	37	-1.88	0.0596	0.287	"GSE68465"
"ZBTB44"	74	-1.89	0.0588	0.284	"GSE68465"
"ZNF629"	51	-1.89	0.0586	0.284	"GSE68465"
"NEO1"	69	-1.89	0.0583	0.282	"GSE68465"
"GRM6"	78	-1.89	0.0582	0.282	"GSE68465"
"ZMAT4"	68	-1.9	0.0579	0.282	"GSE68465"
"CAP2"	29	-1.9	0.0573	0.279	"GSE68465"
"PC"	56	-1.91	0.0564	0.278	"GSE68465"
"SOX13"	78	-1.91	0.056	0.277	"GSE68465"
"SOX3"	43	-1.91	0.056	0.277	"GSE68465"
"POLE"	99	-1.91	0.0558	0.277	"GSE68465"
"MED13L"	66	-1.91	0.0557	0.277	"GSE68465"
"GADD45G"	52	-1.91	0.0556	0.277	"GSE68465"
"ERBB2"	140	-1.92	0.055	0.276	"GSE68465"
"HOXC5"	64	-1.92	0.0549	0.276	"GSE68465"
"BNIP3"	69	-1.92	0.0549	0.276	"GSE68465"
"GMEB2"	45	-1.92	0.0548	0.276	"GSE68465"
"OR6A2"	52	-1.92	0.0545	0.276	"GSE68465"
"RBM14"	46	-1.93	0.0541	0.276	"GSE68465"
