"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"SLC7A1"	81	1.83	0.0668	0.273	"GSE68465"
"KIFAP3"	49	1.83	0.0676	0.276	"GSE68465"
"BLM"	75	1.83	0.0676	0.276	"GSE68465"
"CREB1"	58	1.82	0.0683	0.278	"GSE68465"
"GDI2"	83	1.82	0.069	0.28	"GSE68465"
"ZBTB1"	98	1.82	0.069	0.28	"GSE68465"
"USP8"	87	1.82	0.0692	0.28	"GSE68465"
"MED8"	78	1.81	0.0698	0.283	"GSE68465"
"JARID2"	44	1.81	0.0703	0.284	"GSE68465"
"TCFL5"	63	1.8	0.0711	0.285	"GSE68465"
"MORF4L1"	46	1.8	0.0717	0.287	"GSE68465"
"MEF2A"	32	1.79	0.0727	0.29	"GSE68465"
"PICALM"	54	1.79	0.0739	0.294	"GSE68465"
"TBC1D15"	32	1.78	0.0743	0.295	"GSE68465"
"CHD7"	60	1.78	0.0745	0.296	"GSE68465"
"NAA15"	47	1.78	0.0748	0.297	"GSE68465"
"MAP4K5"	53	1.78	0.0751	0.297	"GSE68465"
"RNF6"	93	1.78	0.0752	0.297	"GSE68465"
"ELP4"	87	1.78	0.0753	0.297	"GSE68465"
"BTAF1"	79	1.77	0.0759	0.3	"GSE68465"
"ARF4"	61	1.77	0.0763	0.301	"GSE68465"
"NCK1"	121	1.77	0.0766	0.302	"GSE68465"
"ESF1"	46	1.77	0.0769	0.302	"GSE68465"
"HINT1"	83	1.77	0.0771	0.302	"GSE68465"
"JMJD6"	70	1.77	0.0772	0.302	"GSE68465"
"ITGAE"	43	1.77	0.0775	0.303	"GSE68465"
"MED20"	51	1.76	0.0781	0.304	"GSE68465"
"PSIP1"	77	1.76	0.0789	0.305	"GSE68465"
"NAMPT"	42	1.75	0.0799	0.307	"GSE68465"
"UBA3"	96	1.75	0.0799	0.307	"GSE68465"
"RASA1"	95	1.75	0.08	0.307	"GSE68465"
"UNC50"	42	1.75	0.0808	0.31	"GSE68465"
"UBE2L3"	129	1.74	0.0816	0.312	"GSE68465"
"STK24"	79	1.74	0.0819	0.313	"GSE68465"
"APEX1"	96	1.74	0.0819	0.313	"GSE68465"
"IFT52"	42	1.74	0.0824	0.313	"GSE68465"
"UBR5"	88	1.74	0.0825	0.313	"GSE68465"
"TP53BP2"	32	1.74	0.0826	0.313	"GSE68465"
"ZNF22"	30	1.73	0.0831	0.314	"GSE68465"
"ZFP64"	57	1.73	0.0833	0.315	"GSE68465"
"KRAS"	40	1.73	0.084	0.317	"GSE68465"
"RIC8B"	32	1.72	0.0851	0.32	"GSE68465"
"MCM7"	99	1.72	0.0854	0.32	"GSE68465"
"EGLN1"	91	1.72	0.0857	0.32	"GSE68465"
"EID1"	67	1.71	0.087	0.324	"GSE68465"
"BAZ1A"	47	1.71	0.0871	0.324	"GSE68465"
"PKN2"	45	1.71	0.0878	0.325	"GSE68465"
"PRMT5"	144	1.71	0.0879	0.325	"GSE68465"
"RNF14"	56	1.71	0.0881	0.325	"GSE68465"
"SLK"	114	1.7	0.0897	0.33	"GSE68465"
"TRIM32"	50	1.69	0.0917	0.335	"GSE68465"
"FUBP1"	65	1.68	0.0924	0.337	"GSE68465"
"TRIP11"	37	1.68	0.0925	0.337	"GSE68465"
"H2AFX"	67	1.68	0.0925	0.337	"GSE68465"
"CEP290"	25	1.68	0.0926	0.337	"GSE68465"
"PMAIP1"	69	1.68	0.0927	0.337	"GSE68465"
"DEPDC1"	95	1.68	0.0931	0.338	"GSE68465"
"NCOA6"	31	1.68	0.0935	0.339	"GSE68465"
"MAVS"	45	1.67	0.0946	0.342	"GSE68465"
"POLR3C"	49	1.67	0.0956	0.345	"GSE68465"
"NUP93"	102	1.67	0.0959	0.346	"GSE68465"
"MAPK9"	29	1.66	0.097	0.349	"GSE68465"
"ATF2"	81	1.65	0.0991	0.354	"GSE68465"
"BMPR1A"	39	1.65	0.0994	0.354	"GSE68465"
"APC"	130	1.65	0.0995	0.354	"GSE68465"
"BCL2L13"	34	1.64	0.1	0.354	"GSE68465"
"RUVBL1"	109	1.64	0.1	0.354	"GSE68465"
"ZNF318"	39	1.64	0.101	0.355	"GSE68465"
"PIKFYVE"	129	1.64	0.101	0.355	"GSE68465"
"RRAS2"	47	1.64	0.101	0.356	"GSE68465"
"RYBP"	53	1.63	0.102	0.357	"GSE68465"
"HMGN5"	49	1.63	0.103	0.358	"GSE68465"
"USP9X"	44	1.63	0.103	0.358	"GSE68465"
"YBX1"	140	1.62	0.105	0.362	"GSE68465"
"HSP90AB1"	102	1.62	0.105	0.363	"GSE68465"
"ADAM9"	36	1.62	0.106	0.366	"GSE68465"
"YAF2"	36	1.61	0.107	0.367	"GSE68465"
"RALGAPB"	44	1.61	0.108	0.369	"GSE68465"
"SMARCA5"	118	1.61	0.108	0.369	"GSE68465"
"ASAP1"	32	1.61	0.108	0.369	"GSE68465"
"CNIH4"	54	1.6	0.11	0.373	"GSE68465"
"RIT1"	79	1.6	0.11	0.376	"GSE68465"
"ZNF207"	71	1.59	0.111	0.377	"GSE68465"
"PRKCI"	26	1.59	0.111	0.377	"GSE68465"
"TFB1M"	43	1.58	0.114	0.383	"GSE68465"
"RCBTB1"	30	1.58	0.114	0.384	"GSE68465"
"ARHGAP19"	83	1.58	0.115	0.385	"GSE68465"
"BRCC3"	27	1.58	0.115	0.385	"GSE68465"
"GULP1"	29	1.57	0.116	0.39	"GSE68465"
"RPS6KA3"	29	1.56	0.118	0.394	"GSE68465"
"SNX13"	56	1.56	0.118	0.395	"GSE68465"
"ELK1"	42	-1.56	0.119	0.395	"GSE68465"
"SOX21"	32	-1.57	0.118	0.393	"GSE68465"
"PRKAB2"	40	-1.57	0.117	0.393	"GSE68465"
"CD83"	75	-1.57	0.117	0.391	"GSE68465"
"CACNA1I"	52	-1.57	0.117	0.39	"GSE68465"
"PLA2G4C"	41	-1.57	0.116	0.39	"GSE68465"
"ZNF8"	33	-1.58	0.115	0.385	"GSE68465"
"KEL"	67	-1.58	0.114	0.385	"GSE68465"
"MPP2"	77	-1.59	0.113	0.382	"GSE68465"
"ZBTB43"	69	-1.59	0.112	0.379	"GSE68465"
"ZKSCAN8"	58	-1.59	0.111	0.377	"GSE68465"
"GPR17"	61	-1.59	0.111	0.377	"GSE68465"
"CSF1"	47	-1.6	0.11	0.373	"GSE68465"
"ATF6"	45	-1.6	0.109	0.373	"GSE68465"
"LTB"	50	-1.6	0.109	0.373	"GSE68465"
"FGD2"	48	-1.61	0.108	0.369	"GSE68465"
"FGF3"	29	-1.61	0.108	0.369	"GSE68465"
"SMARCD3"	47	-1.61	0.107	0.368	"GSE68465"
"RHOBTB2"	104	-1.62	0.106	0.365	"GSE68465"
"E2F4"	47	-1.62	0.105	0.362	"GSE68465"
"ARHGAP33"	134	-1.62	0.105	0.362	"GSE68465"
"BTG2"	64	-1.62	0.105	0.362	"GSE68465"
"CBX7"	88	-1.63	0.104	0.36	"GSE68465"
"OR12D3"	87	-1.63	0.103	0.359	"GSE68465"
"CMKLR1"	42	-1.63	0.103	0.358	"GSE68465"
"DUOX1"	98	-1.63	0.103	0.358	"GSE68465"
"ARHGEF2"	51	-1.63	0.102	0.357	"GSE68465"
"SLC22A17"	38	-1.64	0.102	0.357	"GSE68465"
"WNT1"	77	-1.64	0.102	0.357	"GSE68465"
"RASIP1"	40	-1.64	0.102	0.357	"GSE68465"
"RASSF7"	147	-1.64	0.101	0.355	"GSE68465"
"ROS1"	86	-1.64	0.1	0.354	"GSE68465"
"SPOCK2"	41	-1.64	0.1	0.354	"GSE68465"
"GPR39"	62	-1.64	0.1	0.354	"GSE68465"
"ZNF324"	60	-1.65	0.1	0.354	"GSE68465"
"RGS3"	86	-1.65	0.0998	0.354	"GSE68465"
"ESRRB"	58	-1.65	0.0996	0.354	"GSE68465"
"HOXC5"	64	-1.65	0.0994	0.354	"GSE68465"
"SOX18"	37	-1.65	0.0992	0.354	"GSE68465"
"CBFA2T3"	74	-1.65	0.0989	0.353	"GSE68465"
"HTT"	54	-1.65	0.0988	0.353	"GSE68465"
"GAS7"	99	-1.65	0.0984	0.352	"GSE68465"
"INS"	32	-1.65	0.0984	0.352	"GSE68465"
"VSX1"	88	-1.65	0.098	0.352	"GSE68465"
"AIRE"	37	-1.66	0.0976	0.351	"GSE68465"
"POU3F1"	48	-1.66	0.0972	0.35	"GSE68465"
"PHOX2A"	33	-1.67	0.0958	0.346	"GSE68465"
"ZNF507"	152	-1.67	0.0942	0.341	"GSE68465"
"TNFRSF13B"	41	-1.69	0.0916	0.335	"GSE68465"
"GFRA2"	79	-1.69	0.0913	0.334	"GSE68465"
"OR10H1"	30	-1.69	0.0911	0.334	"GSE68465"
"TRAF1"	36	-1.69	0.0909	0.334	"GSE68465"
"ZNF335"	100	-1.69	0.0906	0.333	"GSE68465"
"GLI2"	25	-1.7	0.09	0.331	"GSE68465"
"NFATC1"	25	-1.7	0.0887	0.327	"GSE68465"
"HSF4"	46	-1.71	0.088	0.325	"GSE68465"
"APC2"	95	-1.71	0.0878	0.325	"GSE68465"
"TACR1"	50	-1.71	0.0876	0.325	"GSE68465"
"NTF3"	28	-1.71	0.0876	0.325	"GSE68465"
"P2RX7"	39	-1.71	0.0875	0.325	"GSE68465"
"TAS2R16"	73	-1.71	0.0874	0.325	"GSE68465"
"ATOH1"	57	-1.72	0.0856	0.32	"GSE68465"
"SMAD6"	57	-1.72	0.0855	0.32	"GSE68465"
"EGR1"	37	-1.72	0.0853	0.32	"GSE68465"
"FRAT1"	73	-1.72	0.0845	0.318	"GSE68465"
"AVP"	67	-1.73	0.0843	0.317	"GSE68465"
"FGF1"	26	-1.73	0.0837	0.316	"GSE68465"
"PTPRB"	66	-1.73	0.0829	0.314	"GSE68465"
"FGFBP1"	25	-1.74	0.0824	0.313	"GSE68465"
"SKAP1"	30	-1.74	0.0822	0.313	"GSE68465"
"ANK1"	36	-1.74	0.082	0.313	"GSE68465"
"ZBTB16"	46	-1.74	0.0814	0.311	"GSE68465"
"RPS6KA4"	28	-1.75	0.0807	0.31	"GSE68465"
"PKNOX2"	46	-1.75	0.08	0.307	"GSE68465"
"CREB3L1"	53	-1.75	0.0796	0.307	"GSE68465"
"GPR37L1"	44	-1.75	0.0793	0.306	"GSE68465"
"HAND1"	26	-1.76	0.0787	0.305	"GSE68465"
"TBXA2R"	41	-1.76	0.0786	0.305	"GSE68465"
"RAX"	53	-1.76	0.0786	0.305	"GSE68465"
"NFIC"	52	-1.76	0.0785	0.305	"GSE68465"
"MAPK11"	25	-1.76	0.0785	0.305	"GSE68465"
"PDX1"	81	-1.76	0.0777	0.303	"GSE68465"
"VGLL4"	46	-1.77	0.0772	0.302	"GSE68465"
"SIT1"	83	-1.77	0.0772	0.302	"GSE68465"
"ZBTB7B"	60	-1.77	0.0772	0.302	"GSE68465"
"ZBTB32"	102	-1.79	0.0742	0.295	"GSE68465"
"MYO9B"	38	-1.79	0.0739	0.294	"GSE68465"
"ARHGAP24"	84	-1.8	0.0717	0.287	"GSE68465"
"GPR63"	51	-1.8	0.0716	0.287	"GSE68465"
"DOK1"	42	-1.8	0.0711	0.285	"GSE68465"
"GPSM3"	41	-1.81	0.071	0.285	"GSE68465"
"BMP7"	26	-1.81	0.0707	0.285	"GSE68465"
"JUN"	44	-1.81	0.0704	0.284	"GSE68465"
"MIER2"	30	-1.81	0.07	0.283	"GSE68465"
"GRIN2D"	78	-1.82	0.0692	0.28	"GSE68465"
"TERT"	45	-1.83	0.0676	0.276	"GSE68465"
"KLF2"	94	-1.84	0.0661	0.271	"GSE68465"
"AGER"	75	-1.84	0.0658	0.271	"GSE68465"
"HOXD10"	42	-1.84	0.0654	0.27	"GSE68465"
"CX3CR1"	79	-1.85	0.0649	0.269	"GSE68465"
"SLC1A2"	33	-1.85	0.0648	0.269	"GSE68465"
"SCGB1A1"	70	-1.85	0.0645	0.269	"GSE68465"
"TXNIP"	65	-1.85	0.0637	0.266	"GSE68465"
"GDF2"	76	-1.86	0.0632	0.264	"GSE68465"
"MED18"	27	-1.86	0.0632	0.264	"GSE68465"
"FZD4"	28	-1.86	0.0628	0.264	"GSE68465"
"AGTR1"	29	-1.86	0.0624	0.262	"GSE68465"
"TNK2"	141	-1.87	0.062	0.261	"GSE68465"
"PPP1R10"	34	-1.87	0.0619	0.261	"GSE68465"
"MYOG"	82	-1.87	0.0613	0.259	"GSE68465"
"THRA"	43	-1.87	0.061	0.258	"GSE68465"
"NDRG2"	81	-1.87	0.061	0.258	"GSE68465"
"TNP1"	34	-1.88	0.0598	0.255	"GSE68465"
"HTR1F"	33	-1.89	0.0589	0.252	"GSE68465"
"SP4"	141	-1.9	0.058	0.25	"GSE68465"
"SLIT2"	99	-1.91	0.0567	0.246	"GSE68465"
"TG"	30	-1.91	0.0564	0.245	"GSE68465"
"ADCYAP1"	28	-1.91	0.0556	0.242	"GSE68465"
"WNK1"	89	-1.93	0.0541	0.237	"GSE68465"
"OR5I1"	57	-1.93	0.054	0.237	"GSE68465"
"GSK3A"	94	-1.93	0.0537	0.236	"GSE68465"
"CISH"	93	-1.93	0.0535	0.236	"GSE68465"
"FOXL1"	33	-1.93	0.0533	0.236	"GSE68465"
"ACKR1"	131	-1.93	0.0533	0.236	"GSE68465"
"TGFBRAP1"	47	-1.94	0.053	0.235	"GSE68465"
"BAIAP2"	42	-1.94	0.0528	0.234	"GSE68465"
"DACH1"	35	-1.94	0.0522	0.232	"GSE68465"
"FASLG"	59	-1.94	0.0521	0.232	"GSE68465"
"CRYM"	97	-1.94	0.052	0.232	"GSE68465"
"ARHGDIG"	36	-1.95	0.0518	0.232	"GSE68465"
"CRYAB"	70	-1.95	0.0517	0.232	"GSE68465"
"TBX21"	52	-1.95	0.0511	0.231	"GSE68465"
"TP53TG5"	62	-1.96	0.05	0.227	"GSE68465"
"HOXD9"	102	-1.96	0.0499	0.227	"GSE68465"
"OBSCN"	27	-1.97	0.0492	0.224	"GSE68465"
"AKAP13"	98	-1.97	0.0488	0.222	"GSE68465"
"HCRT"	61	-1.97	0.0488	0.222	"GSE68465"
"TP73"	84	-1.99	0.0468	0.215	"GSE68465"
"CHRNB3"	117	-1.99	0.0465	0.213	"GSE68465"
"GIPR"	70	-1.99	0.0464	0.213	"GSE68465"
"RASL12"	102	-1.99	0.0463	0.213	"GSE68465"
"TBX2"	60	-2.01	0.0441	0.205	"GSE68465"
"CXCR1"	65	-2.02	0.0436	0.203	"GSE68465"
"CD22"	37	-2.02	0.0431	0.202	"GSE68465"
"RGR"	68	-2.02	0.043	0.201	"GSE68465"
"TCF21"	141	-2.03	0.0422	0.199	"GSE68465"
"FARP2"	69	-2.03	0.042	0.198	"GSE68465"
"OR7A5"	84	-2.03	0.0419	0.198	"GSE68465"
"GABRG2"	39	-2.04	0.0415	0.197	"GSE68465"
"NR1I2"	25	-2.04	0.0411	0.196	"GSE68465"
"NR2E3"	71	-2.04	0.0409	0.195	"GSE68465"
"ELN"	104	-2.05	0.0407	0.195	"GSE68465"
"LRRN3"	54	-2.05	0.0404	0.194	"GSE68465"
"PLXNA2"	91	-2.05	0.0403	0.194	"GSE68465"
"OR7C2"	151	-2.05	0.0402	0.193	"GSE68465"
"TAS2R4"	37	-2.05	0.04	0.193	"GSE68465"
"CCL1"	29	-2.06	0.0399	0.193	"GSE68465"
"PPP1R12B"	49	-2.06	0.0393	0.19	"GSE68465"
"TAL1"	118	-2.07	0.0383	0.187	"GSE68465"
"CBX2"	49	-2.08	0.0379	0.186	"GSE68465"
"PRDM5"	48	-2.08	0.0372	0.183	"GSE68465"
"NKX2-5"	69	-2.09	0.0364	0.181	"GSE68465"
"MADD"	37	-2.09	0.0364	0.181	"GSE68465"
"FOXA2"	66	-2.09	0.0364	0.181	"GSE68465"
"CDKL2"	74	-2.1	0.0359	0.18	"GSE68465"
"PLA2G1B"	85	-2.1	0.0358	0.18	"GSE68465"
"PAX2"	29	-2.1	0.0355	0.18	"GSE68465"
"CD34"	83	-2.11	0.0349	0.178	"GSE68465"
"FHL5"	106	-2.13	0.0332	0.172	"GSE68465"
"EPHA4"	33	-2.15	0.0317	0.166	"GSE68465"
"GRK6"	31	-2.15	0.0314	0.165	"GSE68465"
"OPRD1"	100	-2.16	0.0311	0.164	"GSE68465"
"TNFSF14"	30	-2.17	0.0301	0.159	"GSE68465"
"EPHB1"	34	-2.18	0.0291	0.155	"GSE68465"
"OPRL1"	73	-2.19	0.0288	0.153	"GSE68465"
"NFIX"	30	-2.19	0.0285	0.152	"GSE68465"
"HCFC1"	82	-2.21	0.0273	0.148	"GSE68465"
"PPP2R2B"	69	-2.21	0.0271	0.147	"GSE68465"
"PITX3"	324	-2.21	0.0268	0.147	"GSE68465"
"RAPGEF1"	38	-2.23	0.026	0.143	"GSE68465"
"CD300C"	30	-2.23	0.0256	0.142	"GSE68465"
"HOXA11"	87	-2.23	0.0256	0.142	"GSE68465"
"ADGRG2"	34	-2.23	0.0256	0.142	"GSE68465"
"KCNH1"	29	-2.24	0.0254	0.141	"GSE68465"
"DGKQ"	87	-2.24	0.0251	0.14	"GSE68465"
"ETV3"	26	-2.24	0.0251	0.14	"GSE68465"
"ZNF862"	80	-2.24	0.025	0.139	"GSE68465"
"HNF1B"	94	-2.25	0.0245	0.137	"GSE68465"
"DKKL1"	113	-2.25	0.0244	0.137	"GSE68465"
"NCR2"	35	-2.25	0.0242	0.137	"GSE68465"
"CALCOCO1"	73	-2.25	0.0242	0.137	"GSE68465"
"MYH11"	115	-2.26	0.0238	0.135	"GSE68465"
"FCER1A"	59	-2.26	0.0238	0.135	"GSE68465"
"PPP1R2C"	141	-2.27	0.0235	0.134	"GSE68465"
"PDE6G"	101	-2.27	0.0231	0.132	"GSE68465"
"NTRK2"	26	-2.28	0.0226	0.13	"GSE68465"
"IFNAR2"	72	-2.29	0.0217	0.126	"GSE68465"
"HNF1A"	60	-2.3	0.0217	0.126	"GSE68465"
"CRHR1"	67	-2.3	0.0215	0.126	"GSE68465"
"LBX1"	63	-2.3	0.0214	0.125	"GSE68465"
"FOXJ1"	28	-2.3	0.0212	0.125	"GSE68465"
"HDAC6"	64	-2.32	0.0205	0.122	"GSE68465"
"LRP6"	43	-2.32	0.0205	0.122	"GSE68465"
"RAB3D"	37	-2.32	0.0204	0.122	"GSE68465"
"OVOL1"	28	-2.32	0.0201	0.12	"GSE68465"
"PLCD1"	33	-2.32	0.0201	0.12	"GSE68465"
"HLA-DOA"	74	-2.33	0.02	0.12	"GSE68465"
"ELL"	81	-2.33	0.0197	0.119	"GSE68465"
"TFEB"	37	-2.34	0.0192	0.116	"GSE68465"
"SEMA6A"	75	-2.34	0.0192	0.116	"GSE68465"
"GHSR"	51	-2.35	0.0189	0.115	"GSE68465"
"PDCD1"	118	-2.35	0.0188	0.115	"GSE68465"
"DTX3"	58	-2.36	0.0184	0.113	"GSE68465"
"TAF1"	36	-2.36	0.0184	0.113	"GSE68465"
"MAS1"	113	-2.36	0.0183	0.113	"GSE68465"
"GABRB2"	32	-2.36	0.0183	0.113	"GSE68465"
"HOXB8"	34	-2.37	0.0178	0.11	"GSE68465"
"MED25"	50	-2.37	0.0178	0.11	"GSE68465"
"CIITA"	66	-2.37	0.0178	0.11	"GSE68465"
"CLEC4M"	32	-2.38	0.0173	0.108	"GSE68465"
"PICK1"	50	-2.39	0.017	0.107	"GSE68465"
"ZMYND10"	44	-2.39	0.017	0.107	"GSE68465"
"RORC"	25	-2.39	0.0168	0.107	"GSE68465"
"PDE1B"	81	-2.41	0.0161	0.103	"GSE68465"
"PRDM12"	29	-2.41	0.016	0.103	"GSE68465"
"ADGRG3"	26	-2.41	0.016	0.103	"GSE68465"
"FOXH1"	32	-2.41	0.0159	0.103	"GSE68465"
"ZBTB22"	39	-2.41	0.0159	0.102	"GSE68465"
"RASGRF1"	45	-2.42	0.0157	0.102	"GSE68465"
"MAP3K3"	84	-2.42	0.0155	0.101	"GSE68465"
"MAP3K10"	228	-2.43	0.015	0.099	"GSE68465"
"TEF"	170	-2.44	0.0146	0.097	"GSE68465"
"GPR15"	117	-2.45	0.0144	0.0958	"GSE68465"
"SCAND2P"	32	-2.45	0.0143	0.0958	"GSE68465"
"OR10H3"	206	-2.45	0.0142	0.0952	"GSE68465"
"CRTC1"	63	-2.45	0.0142	0.0952	"GSE68465"
"HIST1H4I"	76	-2.45	0.0141	0.0952	"GSE68465"
"MAP3K14"	40	-2.45	0.0141	0.0952	"GSE68465"
"HCRTR2"	31	-2.46	0.0138	0.0936	"GSE68465"
"INSRR"	70	-2.47	0.0137	0.093	"GSE68465"
"LRCH4"	149	-2.47	0.0136	0.093	"GSE68465"
"UTF1"	68	-2.48	0.013	0.0894	"GSE68465"
"CHRNA4"	57	-2.49	0.0128	0.0881	"GSE68465"
"ERN2"	88	-2.49	0.0127	0.0879	"GSE68465"
"ASAP3"	50	-2.49	0.0126	0.0879	"GSE68465"
"RAMP2"	42	-2.5	0.0126	0.0879	"GSE68465"
"KALRN"	41	-2.5	0.0123	0.0863	"GSE68465"
"DNASE1L3"	38	-2.51	0.0122	0.0859	"GSE68465"
"GRM4"	33	-2.51	0.012	0.0848	"GSE68465"
"ACTL6B"	68	-2.51	0.012	0.0845	"GSE68465"
"CDX2"	82	-2.52	0.0119	0.084	"GSE68465"
"TACR2"	30	-2.53	0.0112	0.0797	"GSE68465"
"PDZD3"	74	-2.54	0.011	0.0783	"GSE68465"
"SPIB"	35	-2.55	0.0109	0.0775	"GSE68465"
"OR2H2"	56	-2.56	0.0106	0.0759	"GSE68465"
"GPR4"	48	-2.56	0.0103	0.0745	"GSE68465"
"GRIK5"	81	-2.56	0.0103	0.0745	"GSE68465"
"LALBA"	78	-2.57	0.0102	0.074	"GSE68465"
"S1PR4"	68	-2.58	0.00983	0.0715	"GSE68465"
"OR1A1"	28	-2.58	0.00979	0.0715	"GSE68465"
"TAPT1"	97	-2.59	0.00971	0.0712	"GSE68465"
"GMEB1"	33	-2.59	0.00969	0.0712	"GSE68465"
"SSTR3"	152	-2.59	0.00968	0.0712	"GSE68465"
"RPS6KA6"	112	-2.59	0.00964	0.0712	"GSE68465"
"MS4A5"	26	-2.59	0.00963	0.0712	"GSE68465"
"DOK3"	96	-2.59	0.00951	0.071	"GSE68465"
"GUCA1A"	29	-2.59	0.0095	0.071	"GSE68465"
"GRID2"	52	-2.59	0.00948	0.071	"GSE68465"
"DNMT3L"	101	-2.6	0.00932	0.0705	"GSE68465"
"CCNT1"	53	-2.6	0.00929	0.0705	"GSE68465"
"CCR8"	37	-2.61	0.00918	0.07	"GSE68465"
"GML"	65	-2.61	0.00916	0.07	"GSE68465"
"RRAD"	62	-2.61	0.00914	0.07	"GSE68465"
"GPR27"	42	-2.61	0.00909	0.0699	"GSE68465"
"RARG"	77	-2.61	0.00898	0.0693	"GSE68465"
"NSG2"	25	-2.62	0.00878	0.0684	"GSE68465"
"PAX3"	145	-2.63	0.00857	0.0676	"GSE68465"
"SKI"	91	-2.63	0.0085	0.0676	"GSE68465"
"TEC"	28	-2.63	0.0085	0.0676	"GSE68465"
"SCTR"	75	-2.64	0.00834	0.0668	"GSE68465"
"PRLH"	86	-2.64	0.00834	0.0668	"GSE68465"
"SMAD5-AS1"	45	-2.64	0.00826	0.0666	"GSE68465"
"MRAS"	47	-2.64	0.00819	0.0666	"GSE68465"
"APLNR"	37	-2.65	0.00801	0.0656	"GSE68465"
"EMX1"	117	-2.65	0.00798	0.0656	"GSE68465"
"RAMP3"	54	-2.66	0.00784	0.0648	"GSE68465"
"CXCR5"	38	-2.66	0.00782	0.0648	"GSE68465"
"ZNF747"	90	-2.66	0.00779	0.0647	"GSE68465"
"TBX10"	51	-2.66	0.00778	0.0647	"GSE68465"
"LZTS1"	205	-2.67	0.00766	0.0641	"GSE68465"
"DCC"	44	-2.67	0.0076	0.0639	"GSE68465"
"FOXN1"	128	-2.67	0.00759	0.0639	"GSE68465"
"MC4R"	37	-2.67	0.00759	0.0639	"GSE68465"
"SIGLEC9"	60	-2.67	0.00758	0.0639	"GSE68465"
"ARR3"	91	-2.67	0.00756	0.0639	"GSE68465"
"ZNF287"	120	-2.67	0.0075	0.0639	"GSE68465"
"DCLK2"	59	-2.68	0.00742	0.0639	"GSE68465"
"IFNB1"	57	-2.68	0.00727	0.0638	"GSE68465"
"TSHZ2"	37	-2.68	0.00726	0.0638	"GSE68465"
"EDA2R"	91	-2.69	0.00717	0.0637	"GSE68465"
"HNF4A"	42	-2.69	0.00712	0.0634	"GSE68465"
"P2RX2"	249	-2.69	0.0071	0.0634	"GSE68465"
"ASIC1"	41	-2.7	0.00702	0.0629	"GSE68465"
"PFKFB1"	75	-2.7	0.00698	0.0628	"GSE68465"
"NCS1"	34	-2.7	0.00698	0.0628	"GSE68465"
"GUCY2D"	36	-2.71	0.00683	0.0626	"GSE68465"
"CLEC1A"	104	-2.71	0.00681	0.0626	"GSE68465"
"SOX17"	43	-2.71	0.00679	0.0626	"GSE68465"
"PAX4"	47	-2.71	0.00668	0.0625	"GSE68465"
"KLRG1"	27	-2.73	0.0064	0.0609	"GSE68465"
"MAPK10"	140	-2.73	0.00627	0.06	"GSE68465"
"ACVRL1"	37	-2.73	0.00626	0.06	"GSE68465"
"FICD"	25	-2.73	0.00624	0.06	"GSE68465"
"ZNF609"	59	-2.74	0.00624	0.06	"GSE68465"
"ACSL6"	44	-2.74	0.00622	0.06	"GSE68465"
"TRIM25"	32	-2.74	0.00616	0.06	"GSE68465"
"TAS2R1"	84	-2.74	0.00614	0.0599	"GSE68465"
"CRHR2"	26	-2.74	0.00611	0.0599	"GSE68465"
"HTR6"	99	-2.74	0.00609	0.0599	"GSE68465"
"FLRT1"	48	-2.74	0.00608	0.0599	"GSE68465"
"CCL24"	25	-2.74	0.00607	0.0599	"GSE68465"
"CNTF"	27	-2.75	0.00603	0.0599	"GSE68465"
"TCL1A"	29	-2.76	0.00586	0.0591	"GSE68465"
"SOCS7"	26	-2.76	0.00585	0.0591	"GSE68465"
"CRY2"	114	-2.76	0.00579	0.0591	"GSE68465"
"CNTFR"	75	-2.76	0.00576	0.0591	"GSE68465"
"RUNX2"	134	-2.76	0.00571	0.059	"GSE68465"
"FGF6"	189	-2.77	0.00566	0.0588	"GSE68465"
"IL5RA"	48	-2.77	0.00553	0.0582	"GSE68465"
"GHRHR"	189	-2.77	0.00552	0.0582	"GSE68465"
"TFDP3"	25	-2.78	0.00551	0.0582	"GSE68465"
"EDA"	26	-2.78	0.00549	0.0582	"GSE68465"
"ZSWIM1"	27	-2.78	0.00543	0.0582	"GSE68465"
"VIPR1"	97	-2.79	0.00533	0.058	"GSE68465"
"CDX4"	44	-2.79	0.00532	0.058	"GSE68465"
"NR6A1"	113	-2.8	0.00517	0.0576	"GSE68465"
"IQSEC2"	47	-2.8	0.00512	0.0576	"GSE68465"
"DRD5"	206	-2.8	0.00511	0.0576	"GSE68465"
"ZBTB40"	31	-2.8	0.00509	0.0576	"GSE68465"
"GALR3"	42	-2.8	0.00506	0.0576	"GSE68465"
"TRHR"	52	-2.8	0.00505	0.0576	"GSE68465"
"GLP1R"	71	-2.8	0.00504	0.0576	"GSE68465"
"CHRNA2"	128	-2.81	0.00503	0.0576	"GSE68465"
"IL12RB1"	70	-2.81	0.00502	0.0576	"GSE68465"
"RGN"	29	-2.81	0.00501	0.0576	"GSE68465"
"SIRT2"	39	-2.81	0.00498	0.0576	"GSE68465"
"OR10C1"	51	-2.81	0.00493	0.0576	"GSE68465"
"ZNF384"	94	-2.81	0.00492	0.0576	"GSE68465"
"NCR1"	147	-2.81	0.0049	0.0576	"GSE68465"
"DRD2"	114	-2.81	0.0049	0.0576	"GSE68465"
"CD160"	29	-2.82	0.00485	0.0576	"GSE68465"
